id,x,y,z,deadline,sf,gateways,windowlength,slotlength
204,1126,9108,0,1940,12,1,1978,14.9695
205,18613,2687,0,987,12,2,1978,14.9695
206,17418,4331,0,93,12,2,1978,14.9695
207,7621,2617,0,102,12,1,1978,14.9695
208,8964,7343,0,1199,12,1:2,1978,14.9695
209,9062,1164,0,843,12,1,1978,14.9695
210,16499,6815,0,1245,12,2,1978,14.9695
211,15772,2572,0,1537,12,2,1978,14.9695
212,9721,64,0,1122,12,1,1978,14.9695
213,6184,8906,0,304,12,1,1978,14.9695
214,2208,3400,0,1372,12,1,1978,14.9695
215,13084,12099,0,464,12,2,1978,14.9695
216,19396,8108,0,1773,12,2,1978,14.9695
217,23386,11938,0,1401,12,2,1978,14.9695
218,3586,2365,0,1322,12,1,1978,14.9695
219,9034,4883,0,1589,12,1:2,1978,14.9695
220,14233,1740,0,1494,12,2,1978,14.9695
221,1080,7959,0,758,12,1,1978,14.9695
222,10695,8201,0,1314,12,1:2,1978,14.9695
223,7505,10986,0,168,12,1,1978,14.9695
224,16173,8534,0,1210,12,2,1978,14.9695
225,18415,11484,0,163,12,2,1978,14.9695
226,3935,2364,0,1025,12,1,1978,14.9695
227,4977,8949,0,977,12,1,1978,14.9695
228,14165,6082,0,237,12,2:1,1978,14.9695
229,5971,10415,0,1007,12,1,1978,14.9695
230,22416,1096,0,1532,12,2,1978,14.9695
231,8398,2132,0,94,12,1,1978,14.9695
232,13336,4801,0,925,12,2:1,1978,14.9695
233,4296,3176,0,966,12,1,1978,14.9695
234,11677,6272,0,865,12,2:1,1978,14.9695
235,14000,4182,0,978,12,2:1,1978,14.9695
236,12992,8374,0,1093,12,2:1,1978,14.9695
237,8855,350,0,420,12,1,1978,14.9695
238,14124,2416,0,254,12,2:1,1978,14.9695
239,10152,3389,0,129,12,1:2,1978,14.9695
240,14509,5034,0,1686,12,2:1,1978,14.9695
241,399,6471,0,1468,12,1,1978,14.9695
242,22404,8687,0,1529,12,2,1978,14.9695
243,3318,1372,0,1704,12,1,1978,14.9695
244,18451,9489,0,1058,12,2,1978,14.9695
245,9558,3081,0,1772,12,1:2,1978,14.9695
246,9549,9346,0,485,12,1:2,1978,14.9695
247,20726,5801,0,535,12,2,1978,14.9695
248,8685,1757,0,1368,12,1,1978,14.9695
249,12174,5796,0,1639,12,2:1,1978,14.9695
250,2545,1089,0,756,12,1,1978,14.9695
251,9706,9975,0,565,12,1:2,1978,14.9695
252,8774,1728,0,1076,12,1,1978,14.9695
253,21915,7202,0,1946,12,2,1978,14.9695
254,7955,6597,0,237,12,1,1978,14.9695
255,4802,6636,0,711,12,1,1978,14.9695
256,17250,7520,0,1741,12,2,1978,14.9695
257,802,3518,0,33,12,1,1978,14.9695
258,15346,1632,0,504,12,2,1978,14.9695
259,15866,2004,0,559,12,2,1978,14.9695
260,10843,5239,0,1922,12,1:2,1978,14.9695
261,19668,10760,0,1124,12,2,1978,14.9695
262,2589,808,0,878,12,1,1978,14.9695
263,608,7145,0,1630,12,1,1978,14.9695
264,18879,11141,0,1662,12,2,1978,14.9695
265,20669,10686,0,337,12,2,1978,14.9695
266,1679,11397,0,1582,12,1,1978,14.9695
267,22061,240,0,601,12,2,1978,14.9695
268,7764,831,0,497,12,1,1978,14.9695
269,20772,4644,0,613,12,2,1978,14.9695
270,15537,8442,0,451,12,2,1978,14.9695
271,2533,2767,0,1167,12,1,1978,14.9695
272,14351,5191,0,1769,12,2:1,1978,14.9695
273,1595,11088,0,923,12,1,1978,14.9695
274,8835,4408,0,550,12,1:2,1978,14.9695
275,3716,7262,0,1562,12,1,1978,14.9695
276,12750,7651,0,1422,12,2:1,1978,14.9695
277,12339,5570,0,888,12,2:1,1978,14.9695
278,16880,2300,0,1532,12,2,1978,14.9695
279,7025,5323,0,511,12,1,1978,14.9695
280,13494,7725,0,62,12,2:1,1978,14.9695
281,641,10884,0,1574,12,1,1978,14.9695
282,6912,1509,0,1566,12,1,1978,14.9695
283,22760,8425,0,992,12,2,1978,14.9695
284,8971,5574,0,1079,12,1:2,1978,14.9695
285,8097,5630,0,1856,12,1,1978,14.9695
286,17745,1120,0,1525,12,2,1978,14.9695
287,6917,710,0,1452,12,1,1978,14.9695
288,18585,6634,0,1311,12,2,1978,14.9695
289,18795,5472,0,381,12,2,1978,14.9695
290,19088,2466,0,14,12,2,1978,14.9695
291,19553,5658,0,1723,12,2,1978,14.9695
292,15731,2528,0,1898,12,2,1978,14.9695
293,10121,3627,0,1355,12,1:2,1978,14.9695
294,7642,1549,0,1077,12,1,1978,14.9695
295,3124,10031,0,205,12,1,1978,14.9695
296,15597,5266,0,1886,12,2,1978,14.9695
297,18638,9276,0,1638,12,2,1978,14.9695
298,21323,5083,0,946,12,2,1978,14.9695
299,9535,11381,0,1756,12,1,1978,14.9695
300,13324,11835,0,7,12,2,1978,14.9695
301,2582,11551,0,883,12,1,1978,14.9695
302,15843,5603,0,1101,12,2,1978,14.9695
303,20182,693,0,1568,12,2,1978,14.9695
304,17274,9359,0,1803,12,2,1978,14.9695
305,18271,4128,0,797,12,2,1978,14.9695
306,20655,4468,0,1192,12,2,1978,14.9695
307,15159,8619,0,60,12,2,1978,14.9695
308,14801,8314,0,1088,12,2:1,1978,14.9695
309,6796,5544,0,1845,12,1,1978,14.9695
310,1914,7615,0,422,12,1,1978,14.9695
311,8661,11613,0,284,12,1,1978,14.9695
312,262,5630,0,575,12,1,1978,14.9695
313,16014,10405,0,381,12,2,1978,14.9695
314,5199,4931,0,1031,12,1,1978,14.9695
315,20897,4578,0,259,12,2,1978,14.9695
316,15401,9397,0,42,12,2,1978,14.9695
317,8092,9195,0,1752,12,1,1978,14.9695
318,661,11566,0,1480,12,1,1978,14.9695
319,18400,10046,0,365,12,2,1978,14.9695
320,9748,2327,0,1158,12,1:2,1978,14.9695
321,12752,525,0,920,12,2:1,1978,14.9695
322,7157,11378,0,1667,12,1,1978,14.9695
323,10529,852,0,445,12,1:2,1978,14.9695
324,21680,12097,0,380,12,2,1978,14.9695
325,19352,376,0,1055,12,2,1978,14.9695
326,19054,6242,0,1405,12,2,1978,14.9695
327,18958,7070,0,1411,12,2,1978,14.9695
328,17093,9291,0,965,12,2,1978,14.9695
329,5177,9787,0,1753,12,1,1978,14.9695
330,661,2923,0,1216,12,1,1978,14.9695
331,5168,11774,0,1873,12,1,1978,14.9695
332,12111,5897,0,916,12,2:1,1978,14.9695
333,17715,4760,0,1973,12,2,1978,14.9695
334,6222,1231,0,77,12,1,1978,14.9695
335,19233,11375,0,296,12,2,1978,14.9695
336,4282,3697,0,715,12,1,1978,14.9695
337,19761,9221,0,868,12,2,1978,14.9695
338,13429,3958,0,1585,12,2:1,1978,14.9695
339,13353,10564,0,1276,12,2:1,1978,14.9695
340,7369,4805,0,58,12,1,1978,14.9695
341,839,11630,0,1233,12,1,1978,14.9695
342,5816,2841,0,1518,12,1,1978,14.9695
343,23174,5974,0,1019,12,2,1978,14.9695
344,3454,3569,0,1600,12,1,1978,14.9695
345,4886,5684,0,1731,12,1,1978,14.9695
346,3637,8646,0,1555,12,1,1978,14.9695
347,16571,943,0,177,12,2,1978,14.9695
348,10762,890,0,1833,12,1:2,1978,14.9695
349,14171,8657,0,167,12,2:1,1978,14.9695
350,12048,3717,0,144,12,2:1,1978,14.9695
351,132,9485,0,1591,12,1,1978,14.9695
352,13462,436,0,586,12,2,1978,14.9695
353,8063,5491,0,1319,12,1,1978,14.9695
354,4978,10880,0,570,12,1,1978,14.9695
355,5416,7146,0,1567,12,1,1978,14.9695
356,4971,4565,0,1140,12,1,1978,14.9695
357,13431,8413,0,1914,12,2:1,1978,14.9695
358,5172,3861,0,911,12,1,1978,14.9695
359,17793,10555,0,1279,12,2,1978,14.9695
360,16480,8080,0,267,12,2,1978,14.9695
361,11622,5545,0,1231,12,1:2,1978,14.9695
362,13663,10028,0,561,12,2:1,1978,14.9695
363,5004,10076,0,1058,12,1,1978,14.9695
364,22589,1673,0,1397,12,2,1978,14.9695
365,2354,4694,0,1254,12,1,1978,14.9695
366,17823,10285,0,975,12,2,1978,14.9695
367,4260,1946,0,1630,12,1,1978,14.9695
368,16441,6356,0,1218,12,2,1978,14.9695
369,11136,3433,0,1522,12,1:2,1978,14.9695
370,10611,3860,0,857,12,1:2,1978,14.9695
371,305,11598,0,1432,12,1,1978,14.9695
372,14345,5998,0,844,12,2:1,1978,14.9695
373,10167,5711,0,183,12,1:2,1978,14.9695
374,10246,7908,0,1678,12,1:2,1978,14.9695
375,19052,10454,0,490,12,2,1978,14.9695
376,16056,4915,0,290,12,2,1978,14.9695
377,21312,8410,0,1400,12,2,1978,14.9695
378,18067,19,0,1550,12,2,1978,14.9695
379,18811,11575,0,422,12,2,1978,14.9695
380,12408,2169,0,1755,12,2:1,1978,14.9695
381,1240,4090,0,1686,12,1,1978,14.9695
382,20478,10274,0,1663,12,2,1978,14.9695
383,4563,4341,0,480,12,1,1978,14.9695
384,7808,2022,0,759,12,1,1978,14.9695
385,9519,998,0,482,12,1:2,1978,14.9695
386,19449,652,0,355,12,2,1978,14.9695
387,12329,5122,0,1005,12,2:1,1978,14.9695
388,2477,9495,0,795,12,1,1978,14.9695
389,5379,3786,0,1434,12,1,1978,14.9695
390,15708,4952,0,1161,12,2,1978,14.9695
391,20462,9060,0,1461,12,2,1978,14.9695
392,8500,281,0,650,12,1,1978,14.9695
393,14358,9506,0,1433,12,2:1,1978,14.9695
394,11435,11077,0,202,12,1:2,1978,14.9695
395,751,5653,0,1672,12,1,1978,14.9695
396,2533,1347,0,1023,12,1,1978,14.9695
397,14801,7092,0,1550,12,2:1,1978,14.9695
398,1078,9854,0,273,12,1,1978,14.9695
399,12994,6791,0,989,12,2:1,1978,14.9695
400,20184,9211,0,1315,12,2,1978,14.9695
401,18685,8498,0,732,12,2,1978,14.9695
402,2365,2714,0,797,12,1,1978,14.9695
403,6831,3722,0,1932,12,1,1978,14.9695
404,952,932,0,104,12,1,1978,14.9695
405,8759,123,0,597,12,1,1978,14.9695
406,1504,11824,0,1000,12,1,1978,14.9695
407,14608,974,0,889,12,2,1978,14.9695
408,19667,3368,0,372,12,2,1978,14.9695
409,15824,9854,0,1825,12,2,1978,14.9695
410,16898,8916,0,1302,12,2,1978,14.9695
411,17125,1591,0,1235,12,2,1978,14.9695
412,12758,6323,0,1619,12,2:1,1978,14.9695
413,7673,3819,0,1598,12,1,1978,14.9695
414,8435,4001,0,94,12,1:2,1978,14.9695
415,2035,9541,0,1780,12,1,1978,14.9695
416,20221,7663,0,755,12,2,1978,14.9695
417,3914,1809,0,791,12,1,1978,14.9695
418,22288,9458,0,32,12,2,1978,14.9695
419,6840,9451,0,846,12,1,1978,14.9695
420,15390,10861,0,1974,12,2,1978,14.9695
421,17964,8402,0,469,12,2,1978,14.9695
422,16094,7010,0,368,12,2,1978,14.9695
423,20318,9523,0,1240,12,2,1978,14.9695
424,14830,9655,0,1444,12,2,1978,14.9695
425,6859,2610,0,987,12,1,1978,14.9695
426,14295,935,0,1180,12,2,1978,14.9695
427,19018,1600,0,54,12,2,1978,14.9695
428,18719,2645,0,28,12,2,1978,14.9695
429,17810,6171,0,1470,12,2,1978,14.9695
430,11650,9004,0,396,12,1:2,1978,14.9695
431,3904,5083,0,1863,12,1,1978,14.9695
432,19414,5924,0,996,12,2,1978,14.9695
433,23562,10920,0,1120,12,2,1978,14.9695
434,9653,6402,0,1458,12,1:2,1978,14.9695
435,10225,3345,0,1787,12,1:2,1978,14.9695
436,19848,3012,0,220,12,2,1978,14.9695
437,18678,11371,0,1862,12,2,1978,14.9695
438,11602,5946,0,924,12,1:2,1978,14.9695
439,6117,2651,0,596,12,1,1978,14.9695
440,3096,4294,0,1630,12,1,1978,14.9695
441,3759,2158,0,253,12,1,1978,14.9695
442,19107,11676,0,242,12,2,1978,14.9695
443,20564,9075,0,952,12,2,1978,14.9695
444,4685,10339,0,1506,12,1,1978,14.9695
445,11259,2220,0,839,12,1:2,1978,14.9695
446,7152,6474,0,1226,12,1,1978,14.9695
447,2881,4355,0,1924,12,1,1978,14.9695
448,21929,10535,0,1025,12,2,1978,14.9695
449,22205,1864,0,44,12,2,1978,14.9695
450,9518,7125,0,1881,12,1:2,1978,14.9695
451,16187,1018,0,176,12,2,1978,14.9695
452,2084,2536,0,1381,12,1,1978,14.9695
453,10597,9969,0,118,12,1:2,1978,14.9695
454,1567,2528,0,895,12,1,1978,14.9695
455,16052,2994,0,432,12,2,1978,14.9695
456,12158,5843,0,85,12,2:1,1978,14.9695
457,8347,347,0,204,12,1,1978,14.9695
458,17310,2520,0,7,12,2,1978,14.9695
459,15412,8099,0,1744,12,2,1978,14.9695
460,14071,2268,0,449,12,2:1,1978,14.9695
461,21402,4357,0,360,12,2,1978,14.9695
462,6328,6204,0,1633,12,1,1978,14.9695
463,11687,3744,0,1446,12,2:1,1978,14.9695
464,10210,3451,0,1634,12,1:2,1978,14.9695
465,22075,148,0,1894,12,2,1978,14.9695
466,4216,6839,0,1126,12,1,1978,14.9695
467,15851,8062,0,681,12,2,1978,14.9695
468,17806,68,0,1265,12,2,1978,14.9695
469,7035,5125,0,1023,12,1,1978,14.9695
470,3334,6907,0,436,12,1,1978,14.9695
471,10355,8851,0,384,12,1:2,1978,14.9695
472,17287,1588,0,430,12,2,1978,14.9695
473,6906,10881,0,1479,12,1,1978,14.9695
474,19581,10666,0,775,12,2,1978,14.9695
475,11209,10785,0,501,12,1:2,1978,14.9695
476,12476,1165,0,908,12,2:1,1978,14.9695
477,8807,5205,0,1424,12,1:2,1978,14.9695
478,10354,1286,0,1743,12,1:2,1978,14.9695
479,20683,9755,0,359,12,2,1978,14.9695
480,15362,5016,0,1544,12,2,1978,14.9695
481,3311,9928,0,1101,12,1,1978,14.9695
482,11880,2845,0,92,12,2:1,1978,14.9695
483,10335,7631,0,1129,12,1:2,1978,14.9695
484,20964,1346,0,889,12,2,1978,14.9695
485,10956,5196,0,821,12,1:2,1978,14.9695
486,9145,910,0,1337,12,1,1978,14.9695
487,15902,5242,0,1969,12,2,1978,14.9695
488,6228,12041,0,875,12,1,1978,14.9695
489,14520,7171,0,608,12,2:1,1978,14.9695
490,19557,4665,0,527,12,2,1978,14.9695
491,23387,11282,0,181,12,2,1978,14.9695
492,2576,7739,0,869,12,1,1978,14.9695
493,12962,10212,0,573,12,2:1,1978,14.9695
494,20436,3991,0,1880,12,2,1978,14.9695
495,15603,1196,0,1360,12,2,1978,14.9695
496,9137,9551,0,95,12,1:2,1978,14.9695
497,22320,4421,0,1487,12,2,1978,14.9695
498,10623,3605,0,1658,12,1:2,1978,14.9695
499,4090,1564,0,1456,12,1,1978,14.9695
500,615,5998,0,1958,12,1,1978,14.9695
501,5014,2724,0,1939,12,1,1978,14.9695
502,17317,10135,0,764,12,2,1978,14.9695
503,4345,2610,0,627,12,1,1978,14.9695
504,810,10875,0,174,12,1,1978,14.9695
505,10519,11990,0,1888,12,1,1978,14.9695
506,14244,7674,0,56,12,2:1,1978,14.9695
507,10258,4241,0,183,12,1:2,1978,14.9695
508,1830,399,0,1287,12,1,1978,14.9695
509,4345,6528,0,1875,12,1,1978,14.9695
510,19411,1675,0,200,12,2,1978,14.9695
511,10295,9211,0,309,12,1:2,1978,14.9695
512,18048,7188,0,432,12,2,1978,14.9695
513,9702,9965,0,1744,12,1:2,1978,14.9695
514,18881,7756,0,282,12,2,1978,14.9695
515,6499,2536,0,624,12,1,1978,14.9695
516,15191,6347,0,588,12,2,1978,14.9695
517,138,8287,0,1883,12,1,1978,14.9695
518,23516,5610,0,709,12,2,1978,14.9695
519,18206,11348,0,1361,12,2,1978,14.9695
520,22241,9398,0,669,12,2,1978,14.9695
521,16888,7101,0,1381,12,2,1978,14.9695
522,5006,8315,0,455,12,1,1978,14.9695
523,7542,8986,0,279,12,1,1978,14.9695
524,5294,9133,0,1638,12,1,1978,14.9695
525,5730,4949,0,1669,12,1,1978,14.9695
526,20983,7470,0,1358,12,2,1978,14.9695
527,18558,2987,0,1824,12,2,1978,14.9695
528,21508,4497,0,696,12,2,1978,14.9695
529,11010,9128,0,1680,12,1:2,1978,14.9695
530,15511,10675,0,1059,12,2,1978,14.9695
531,4758,8932,0,143,12,1,1978,14.9695
532,1407,9728,0,1220,12,1,1978,14.9695
533,18685,968,0,1919,12,2,1978,14.9695
534,9749,4573,0,1644,12,1:2,1978,14.9695
535,12634,1007,0,1428,12,2:1,1978,14.9695
536,11774,12037,0,454,12,1:2,1978,14.9695
537,17193,5177,0,936,12,2,1978,14.9695
538,21838,9029,0,702,12,2,1978,14.9695
539,23395,171,0,849,12,2,1978,14.9695
540,13008,8986,0,1663,12,2:1,1978,14.9695
541,2610,1631,0,1107,12,1,1978,14.9695
542,16642,5218,0,218,12,2,1978,14.9695
543,16794,7106,0,713,12,2,1978,14.9695
544,18986,5900,0,1109,12,2,1978,14.9695
545,17565,7094,0,649,12,2,1978,14.9695
546,6442,925,0,19,12,1,1978,14.9695
547,8198,7083,0,150,12,1,1978,14.9695
548,6686,6269,0,263,12,1,1978,14.9695
549,16637,8715,0,769,12,2,1978,14.9695
550,10834,1514,0,780,12,1:2,1978,14.9695
551,21168,5725,0,48,12,2,1978,14.9695
552,9045,10512,0,1969,12,1,1978,14.9695
553,5371,693,0,218,12,1,1978,14.9695
554,82,3582,0,1857,12,1,1978,14.9695
555,2704,5853,0,1141,12,1,1978,14.9695
556,11816,10102,0,176,12,2:1,1978,14.9695
557,12470,8267,0,740,12,2:1,1978,14.9695
558,6734,734,0,1004,12,1,1978,14.9695
559,9211,4023,0,935,12,1:2,1978,14.9695
560,18742,11454,0,1455,12,2,1978,14.9695
561,8497,9578,0,1519,12,1,1978,14.9695
