id,x,y,z,deadline,sf,gateways,windowlength,slotlength
261,3415,10527,0,206,12,1,249,14.9695
262,4447,2782,0,243,12,1,249,14.9695
263,4310,5575,0,120,12,1,249,14.9695
264,11105,7517,0,151,12,1:2,249,14.9695
265,17696,475,0,76,12,2,249,14.9695
266,15290,10284,0,170,12,2,249,14.9695
267,20339,4874,0,51,12,2,249,14.9695
268,13100,9155,0,34,12,2:1,249,14.9695
269,10899,3626,0,151,12,1:2,249,14.9695
270,5889,9075,0,133,12,1,249,14.9695
271,4721,5650,0,106,12,1,249,14.9695
272,1228,756,0,231,12,1,249,14.9695
273,1157,9242,0,140,12,1,249,14.9695
274,6086,1430,0,247,12,1,249,14.9695
275,17055,6115,0,162,12,2,249,14.9695
276,14266,2315,0,15,12,2:1,249,14.9695
277,11418,6568,0,116,12,1:2,249,14.9695
278,15823,5559,0,221,12,2,249,14.9695
279,15716,9056,0,125,12,2,249,14.9695
280,7258,2361,0,245,12,1,249,14.9695
281,15475,2887,0,115,12,2,249,14.9695
282,19254,3159,0,121,12,2,249,14.9695
283,23489,11215,0,118,12,2,249,14.9695
284,18164,3282,0,80,12,2,249,14.9695
285,1553,2918,0,240,12,1,249,14.9695
286,13831,6349,0,79,12,2:1,249,14.9695
287,19949,2215,0,113,12,2,249,14.9695
288,7914,9808,0,167,12,1,249,14.9695
289,19076,2258,0,31,12,2,249,14.9695
290,16177,3094,0,8,12,2,249,14.9695
291,5957,3886,0,83,12,1,249,14.9695
292,3469,1707,0,129,12,1,249,14.9695
293,13905,8701,0,215,12,2:1,249,14.9695
294,13240,9438,0,55,12,2:1,249,14.9695
295,15288,724,0,107,12,2,249,14.9695
296,8043,11027,0,152,12,1,249,14.9695
297,8393,11942,0,233,12,1,249,14.9695
298,19113,3388,0,166,12,2,249,14.9695
299,13867,9430,0,188,12,2:1,249,14.9695
300,9962,6795,0,94,12,1:2,249,14.9695
301,13532,11725,0,145,12,2,249,14.9695
302,5524,2825,0,182,12,1,249,14.9695
303,18270,6339,0,110,12,2,249,14.9695
304,15998,4973,0,121,12,2,249,14.9695
305,8145,1922,0,17,12,1,249,14.9695
306,19136,1949,0,119,12,2,249,14.9695
307,21520,6237,0,97,12,2,249,14.9695
308,11041,6560,0,178,12,1:2,249,14.9695
309,20568,1752,0,165,12,2,249,14.9695
310,5001,1295,0,6,12,1,249,14.9695
311,20629,8634,0,216,12,2,249,14.9695
312,4721,1947,0,54,12,1,249,14.9695
313,3909,309,0,154,12,1,249,14.9695
314,6908,565,0,201,12,1,249,14.9695
315,15881,4880,0,111,12,2,249,14.9695
316,10796,888,0,171,12,1:2,249,14.9695
317,22365,7786,0,112,12,2,249,14.9695
318,13844,2611,0,43,12,2:1,249,14.9695
319,383,6802,0,170,12,1,249,14.9695
320,11399,4860,0,171,12,1:2,249,14.9695
321,16841,10595,0,67,12,2,249,14.9695
322,23453,6030,0,179,12,2,249,14.9695
323,23163,12012,0,137,12,2,249,14.9695
324,1379,6119,0,199,12,1,249,14.9695
325,18518,458,0,61,12,2,249,14.9695
326,12466,6288,0,176,12,2:1,249,14.9695
327,8326,9553,0,46,12,1,249,14.9695
328,22021,11732,0,36,12,2,249,14.9695
329,4491,8768,0,58,12,1,249,14.9695
330,916,10872,0,52,12,1,249,14.9695
331,12960,4456,0,121,12,2:1,249,14.9695
332,8496,4497,0,177,12,1:2,249,14.9695
333,4128,5260,0,46,12,1,249,14.9695
334,23107,11172,0,69,12,2,249,14.9695
335,19052,2025,0,243,12,2,249,14.9695
336,6226,3982,0,190,12,1,249,14.9695
337,11230,6914,0,63,12,1:2,249,14.9695
338,4703,415,0,105,12,1,249,14.9695
339,16448,9794,0,16,12,2,249,14.9695
340,20343,7924,0,123,12,2,249,14.9695
341,20989,3709,0,15,12,2,249,14.9695
342,4299,1671,0,72,12,1,249,14.9695
343,13726,1463,0,49,12,2:1,249,14.9695
344,15072,8356,0,102,12,2,249,14.9695
345,8054,10871,0,117,12,1,249,14.9695
346,3171,849,0,234,12,1,249,14.9695
347,16601,4363,0,140,12,2,249,14.9695
348,4963,403,0,13,12,1,249,14.9695
349,2555,5248,0,72,12,1,249,14.9695
350,12856,3795,0,223,12,2:1,249,14.9695
351,49,9580,0,159,12,1,249,14.9695
352,9853,9401,0,188,12,1:2,249,14.9695
353,8882,6055,0,159,12,1:2,249,14.9695
354,20150,6892,0,23,12,2,249,14.9695
355,16774,4530,0,219,12,2,249,14.9695
356,10131,10251,0,249,12,1:2,249,14.9695
357,7320,1317,0,55,12,1,249,14.9695
358,18162,774,0,189,12,2,249,14.9695
359,18481,9572,0,222,12,2,249,14.9695
360,18100,692,0,37,12,2,249,14.9695
361,5803,1510,0,198,12,1,249,14.9695
362,19617,4230,0,204,12,2,249,14.9695
363,21874,11568,0,175,12,2,249,14.9695
364,19732,5975,0,132,12,2,249,14.9695
365,17852,8752,0,231,12,2,249,14.9695
366,9864,3727,0,225,12,1:2,249,14.9695
367,16032,8342,0,223,12,2,249,14.9695
368,1393,3037,0,196,12,1,249,14.9695
369,14554,5758,0,149,12,2:1,249,14.9695
370,15233,10651,0,159,12,2,249,14.9695
371,4721,6218,0,173,12,1,249,14.9695
372,11590,3162,0,188,12,2:1,249,14.9695
373,8312,5109,0,230,12,1:2,249,14.9695
374,4857,8623,0,118,12,1,249,14.9695
375,15654,825,0,188,12,2,249,14.9695
376,1420,7309,0,136,12,1,249,14.9695
377,15215,835,0,40,12,2,249,14.9695
378,16126,11430,0,124,12,2,249,14.9695
379,3539,2369,0,31,12,1,249,14.9695
380,8273,9452,0,244,12,1,249,14.9695
381,14875,6284,0,50,12,2:1,249,14.9695
382,5035,5850,0,205,12,1,249,14.9695
383,23292,8486,0,216,12,2,249,14.9695
384,3504,1695,0,188,12,1,249,14.9695
385,13892,6257,0,232,12,2:1,249,14.9695
386,22768,932,0,222,12,2,249,14.9695
387,18489,5566,0,180,12,2,249,14.9695
388,11719,7147,0,14,12,2:1,249,14.9695
389,21654,2030,0,107,12,2,249,14.9695
390,117,1985,0,30,12,1,249,14.9695
391,453,11515,0,95,12,1,249,14.9695
392,16093,2092,0,185,12,2,249,14.9695
393,14073,3947,0,224,12,2:1,249,14.9695
394,11670,2046,0,68,12,2:1,249,14.9695
395,764,10418,0,242,12,1,249,14.9695
396,7299,4285,0,217,12,1,249,14.9695
397,18951,1564,0,172,12,2,249,14.9695
398,11912,2209,0,6,12,2:1,249,14.9695
399,705,8758,0,194,12,1,249,14.9695
400,21033,3967,0,212,12,2,249,14.9695
