id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
114,11629,11797,0,11,12,1:2,249,14.9695,147.513
115,20774,1262,0,229,12,2,249,14.9695,2659.949
116,21960,4300,0,229,12,2,249,14.9695,973.295
117,23098,10614,0,159,12,2,249,14.9695,173.325
118,9578,2712,0,131,12,1:2,249,14.9695,900.232
119,14042,308,0,151,12,2,249,14.9695,2147.387
120,17480,6332,0,153,12,2,249,14.9695,615.658
121,17720,281,0,157,12,2,249,14.9695,2207.124
122,9278,995,0,31,12,1,249,14.9695,335.626
123,18427,8862,0,204,12,2,249,14.9695,2914.429
124,12405,8277,0,77,12,2:1,249,14.9695,988.675
125,4057,8520,0,85,12,1,249,14.9695,1156.441
126,5126,627,0,66,12,1,249,14.9695,434.510
127,9918,5600,0,10,12,1:2,249,14.9695,123.197
128,20582,6602,0,174,12,2,249,14.9695,967.529
129,9606,3097,0,199,12,1:2,249,14.9695,1424.952
130,14576,2182,0,224,12,2,249,14.9695,1507.878
131,11996,11867,0,148,12,2:1,249,14.9695,1558.877
132,4174,1105,0,20,12,1,249,14.9695,164.673
133,10129,11921,0,154,12,1,249,14.9695,1264.604
134,8088,5086,0,30,12,1,249,14.9695,394.288
135,23365,10591,0,212,12,2,249,14.9695,212.737
136,19370,8249,0,161,12,2,249,14.9695,762.495
137,12707,6742,0,78,12,2:1,249,14.9695,427.503
138,4941,3945,0,140,12,1,249,14.9695,2054.170
139,16571,10068,0,109,12,2,249,14.9695,634.222
140,795,9210,0,76,12,1,249,14.9695,52.111
141,21453,1285,0,66,12,2,249,14.9695,178.531
142,17257,5927,0,85,12,2,249,14.9695,194.445
143,902,2906,0,241,12,1,249,14.9695,3021.866
144,11419,3353,0,22,12,1:2,249,14.9695,115.410
145,1939,7463,0,241,12,1,249,14.9695,3173.676
146,17465,10269,0,113,12,2,249,14.9695,1176.884
147,8718,3447,0,216,12,1:2,249,14.9695,1387.125
148,1997,10951,0,39,12,1,249,14.9695,340.627
149,18809,6513,0,37,12,2,249,14.9695,16.928
150,12635,2205,0,140,12,2:1,249,14.9695,1787.323
151,17173,8879,0,12,12,2,249,14.9695,48.879
152,3643,7993,0,224,12,1,249,14.9695,1413.484
153,3461,4428,0,114,12,1,249,14.9695,1389.300
154,17593,11587,0,106,12,2,249,14.9695,916.185
155,8455,3972,0,221,12,1:2,249,14.9695,2451.034
156,18607,4859,0,196,12,2,249,14.9695,826.935
157,20536,4544,0,235,12,2,249,14.9695,1920.277
158,9246,11382,0,130,12,1,249,14.9695,177.995
159,15337,5534,0,26,12,2,249,14.9695,308.906
160,6776,5794,0,34,12,1,249,14.9695,398.457
161,7087,5615,0,178,12,1,249,14.9695,1361.353
162,11545,6913,0,147,12,1:2,249,14.9695,1018.497
163,19969,7645,0,84,12,2,249,14.9695,809.554
164,17995,2084,0,38,12,2,249,14.9695,38.654
165,20109,649,0,102,12,2,249,14.9695,241.999
166,5896,8609,0,110,12,1,249,14.9695,195.384
167,8990,11274,0,19,12,1,249,14.9695,185.701
168,14405,5346,0,174,12,2:1,249,14.9695,556.064
169,20644,7091,0,82,12,2,249,14.9695,588.489
170,8223,9043,0,135,12,1,249,14.9695,1001.474
171,3228,1555,0,177,12,1,249,14.9695,1066.873
172,18011,5970,0,123,12,2,249,14.9695,1605.378
173,3045,80,0,129,12,1,249,14.9695,1811.849
174,7861,2416,0,223,12,1,249,14.9695,2998.613
175,14856,4761,0,18,12,2:1,249,14.9695,121.700
176,8928,4629,0,239,12,1:2,249,14.9695,3016.659
177,9254,8857,0,75,12,1:2,249,14.9695,719.830
178,4760,1514,0,206,12,1,249,14.9695,117.505
179,13347,9758,0,163,12,2:1,249,14.9695,1858.691
180,16220,5122,0,191,12,2,249,14.9695,484.233
181,22851,10634,0,71,12,2,249,14.9695,904.497
182,508,5250,0,47,12,1,249,14.9695,527.012
183,18634,728,0,167,12,2,249,14.9695,1386.845
184,23508,6573,0,89,12,2,249,14.9695,537.762
185,17192,1159,0,170,12,2,249,14.9695,2499.258
186,8134,1678,0,179,12,1,249,14.9695,1545.563
187,9793,4831,0,126,12,1:2,249,14.9695,860.883
188,14277,5210,0,59,12,2:1,249,14.9695,803.123
189,4536,9521,0,2,12,1,249,14.9695,11.411
190,6777,11427,0,119,12,1,249,14.9695,629.783
191,4941,11146,0,151,12,1,249,14.9695,130.948
192,17611,10028,0,140,12,2,249,14.9695,307.925
193,11596,11699,0,172,12,1:2,249,14.9695,1202.523
194,15960,9766,0,107,12,2,249,14.9695,1229.690
195,18823,6898,0,230,12,2,249,14.9695,534.009
196,13255,10456,0,26,12,2:1,249,14.9695,24.175
197,21342,6063,0,2,12,2,249,14.9695,3.876
198,4500,159,0,163,12,1,249,14.9695,582.975
199,7405,9137,0,151,12,1,249,14.9695,1143.749
200,15778,9056,0,70,12,2,249,14.9695,489.826
201,20739,2881,0,144,12,2,249,14.9695,280.412
202,969,10300,0,145,12,1,249,14.9695,1380.541
203,21134,11597,0,128,12,2,249,14.9695,55.034
204,645,6789,0,193,12,1,249,14.9695,1945.843
205,14246,3521,0,109,12,2:1,249,14.9695,1015.948
206,15517,2284,0,3,12,2,249,14.9695,7.372
207,40,9067,0,206,12,1,249,14.9695,2042.768
208,352,4922,0,231,12,1,249,14.9695,3023.802
209,4177,8310,0,124,12,1,249,14.9695,284.958
210,16042,11869,0,120,12,2,249,14.9695,107.454
211,21885,12106,0,82,12,2,249,14.9695,498.336
212,1215,6472,0,195,12,1,249,14.9695,793.639
213,21260,5195,0,179,12,2,249,14.9695,881.771
214,18866,1143,0,223,12,2,249,14.9695,1125.384
215,11180,5271,0,61,12,1:2,249,14.9695,179.377
216,9227,5457,0,217,12,1:2,249,14.9695,970.558
217,6807,11845,0,83,12,1,249,14.9695,869.997
218,3693,1705,0,182,12,1,249,14.9695,527.348
219,12538,6154,0,94,12,2:1,249,14.9695,430.482
220,18015,10655,0,232,12,2,249,14.9695,1417.050
221,5599,7876,0,112,12,1,249,14.9695,917.641
222,295,10150,0,118,12,1,249,14.9695,96.471
223,21271,9388,0,28,12,2,249,14.9695,92.281
224,12582,2587,0,191,12,2:1,249,14.9695,1449.563
225,20816,2148,0,61,12,2,249,14.9695,594.002
226,13179,2529,0,146,12,2:1,249,14.9695,147.382
227,10286,1738,0,54,12,1:2,249,14.9695,386.725
228,371,8738,0,218,12,1,249,14.9695,3088.945
229,9862,11682,0,25,12,1,249,14.9695,111.043
230,14647,5043,0,113,12,2:1,249,14.9695,976.236
231,20386,6314,0,182,12,2,249,14.9695,1912.131
232,21153,8011,0,198,12,2,249,14.9695,130.113
233,4844,4235,0,152,12,1,249,14.9695,1203.388
234,3963,2679,0,137,12,1,249,14.9695,46.964
235,14532,8172,0,61,12,2:1,249,14.9695,588.803
236,21658,10176,0,30,12,2,249,14.9695,15.503
237,3752,9032,0,209,12,1,249,14.9695,1574.169
238,1362,10916,0,20,12,1,249,14.9695,213.518
239,12016,9835,0,125,12,2:1,249,14.9695,279.399
240,15930,6094,0,99,12,2,249,14.9695,389.292
241,7676,8349,0,202,12,1,249,14.9695,900.656
242,16071,4284,0,230,12,2,249,14.9695,399.571
243,3553,2441,0,154,12,1,249,14.9695,984.187
244,23447,2913,0,225,12,2,249,14.9695,967.046
245,19731,3879,0,10,12,2,249,14.9695,19.237
246,23194,11653,0,152,12,2,249,14.9695,336.938
247,17847,11016,0,132,12,2,249,14.9695,1317.088
248,21274,2730,0,60,12,2,249,14.9695,158.919
249,3580,2732,0,117,12,1,249,14.9695,575.760
250,10985,8479,0,201,12,1:2,249,14.9695,894.470
251,21137,2761,0,84,12,2,249,14.9695,790.716
252,7050,166,0,138,12,1,249,14.9695,1014.224
253,9577,5393,0,47,12,1:2,249,14.9695,470.223
254,898,1938,0,125,12,1,249,14.9695,376.582
255,9498,4210,0,65,12,1:2,249,14.9695,818.276
256,23487,3197,0,223,12,2,249,14.9695,1265.748
257,15684,6544,0,21,12,2,249,14.9695,167.302
258,8999,8085,0,23,12,1:2,249,14.9695,299.428
259,9469,11190,0,12,12,1,249,14.9695,82.424
260,743,4800,0,133,12,1,249,14.9695,1481.368
261,3415,10527,0,206,12,1,249,14.9695,1651.494
262,4447,2782,0,243,12,1,249,14.9695,1442.212
263,4310,5575,0,120,12,1,249,14.9695,1055.934
264,11105,7517,0,151,12,1:2,249,14.9695,998.369
265,17696,475,0,76,12,2,249,14.9695,113.379
266,15290,10284,0,170,12,2,249,14.9695,447.025
267,20339,4874,0,51,12,2,249,14.9695,105.799
268,13100,9155,0,34,12,2:1,249,14.9695,313.523
269,10899,3626,0,151,12,1:2,249,14.9695,1324.130
270,5889,9075,0,133,12,1,249,14.9695,59.174
271,4721,5650,0,106,12,1,249,14.9695,1219.515
272,1228,756,0,231,12,1,249,14.9695,2597.166
273,1157,9242,0,140,12,1,249,14.9695,1309.172
274,6086,1430,0,247,12,1,249,14.9695,1502.119
275,17055,6115,0,162,12,2,249,14.9695,1593.124
276,14266,2315,0,15,12,2:1,249,14.9695,207.299
277,11418,6568,0,116,12,1:2,249,14.9695,739.765
278,15823,5559,0,221,12,2,249,14.9695,834.415
279,15716,9056,0,125,12,2,249,14.9695,401.866
280,7258,2361,0,245,12,1,249,14.9695,3476.597
281,15475,2887,0,115,12,2,249,14.9695,929.129
282,19254,3159,0,121,12,2,249,14.9695,919.162
283,23489,11215,0,118,12,2,249,14.9695,565.331
284,18164,3282,0,80,12,2,249,14.9695,239.419
285,1553,2918,0,240,12,1,249,14.9695,1230.718
286,13831,6349,0,79,12,2:1,249,14.9695,1024.522
287,19949,2215,0,113,12,2,249,14.9695,1353.809
288,7914,9808,0,167,12,1,249,14.9695,1905.204
289,19076,2258,0,31,12,2,249,14.9695,44.994
290,16177,3094,0,8,12,2,249,14.9695,18.060
291,5957,3886,0,83,12,1,249,14.9695,277.428
292,3469,1707,0,129,12,1,249,14.9695,412.373
293,13905,8701,0,215,12,2:1,249,14.9695,49.797
294,13240,9438,0,55,12,2:1,249,14.9695,453.380
295,15288,724,0,107,12,2,249,14.9695,648.369
296,8043,11027,0,152,12,1,249,14.9695,1381.899
297,8393,11942,0,233,12,1,249,14.9695,2106.801
298,19113,3388,0,166,12,2,249,14.9695,2038.504
299,13867,9430,0,188,12,2:1,249,14.9695,2204.770
300,9962,6795,0,94,12,1:2,249,14.9695,638.950
301,13532,11725,0,145,12,2,249,14.9695,268.245
302,5524,2825,0,182,12,1,249,14.9695,2648.703
303,18270,6339,0,110,12,2,249,14.9695,1103.877
304,15998,4973,0,121,12,2,249,14.9695,1754.213
305,8145,1922,0,17,12,1,249,14.9695,114.967
306,19136,1949,0,119,12,2,249,14.9695,528.594
307,21520,6237,0,97,12,2,249,14.9695,191.541
308,11041,6560,0,178,12,1:2,249,14.9695,214.744
309,20568,1752,0,165,12,2,249,14.9695,613.450
310,5001,1295,0,6,12,1,249,14.9695,4.100
311,20629,8634,0,216,12,2,249,14.9695,327.034
312,4721,1947,0,54,12,1,249,14.9695,320.935
313,3909,309,0,154,12,1,249,14.9695,1371.320
314,6908,565,0,201,12,1,249,14.9695,1606.706
315,15881,4880,0,111,12,2,249,14.9695,994.239
316,10796,888,0,171,12,1:2,249,14.9695,456.773
317,22365,7786,0,112,12,2,249,14.9695,1644.678
318,13844,2611,0,43,12,2:1,249,14.9695,37.247
319,383,6802,0,170,12,1,249,14.9695,1533.187
320,11399,4860,0,171,12,1:2,249,14.9695,218.095
321,16841,10595,0,67,12,2,249,14.9695,99.116
322,23453,6030,0,179,12,2,249,14.9695,1064.685
323,23163,12012,0,137,12,2,249,14.9695,782.749
324,1379,6119,0,199,12,1,249,14.9695,1200.885
325,18518,458,0,61,12,2,249,14.9695,855.550
326,12466,6288,0,176,12,2:1,249,14.9695,1049.396
327,8326,9553,0,46,12,1,249,14.9695,529.473
328,22021,11732,0,36,12,2,249,14.9695,274.703
329,4491,8768,0,58,12,1,249,14.9695,659.990
330,916,10872,0,52,12,1,249,14.9695,318.477
331,12960,4456,0,121,12,2:1,249,14.9695,419.622
332,8496,4497,0,177,12,1:2,249,14.9695,242.892
333,4128,5260,0,46,12,1,249,14.9695,246.868
334,23107,11172,0,69,12,2,249,14.9695,435.939
335,19052,2025,0,243,12,2,249,14.9695,2113.242
336,6226,3982,0,190,12,1,249,14.9695,1393.857
337,11230,6914,0,63,12,1:2,249,14.9695,383.693
338,4703,415,0,105,12,1,249,14.9695,624.982
339,16448,9794,0,16,12,2,249,14.9695,140.224
340,20343,7924,0,123,12,2,249,14.9695,734.118
341,20989,3709,0,15,12,2,249,14.9695,78.086
342,4299,1671,0,72,12,1,249,14.9695,529.717
343,13726,1463,0,49,12,2:1,249,14.9695,187.215
344,15072,8356,0,102,12,2,249,14.9695,70.065
345,8054,10871,0,117,12,1,249,14.9695,1060.524
346,3171,849,0,234,12,1,249,14.9695,2893.317
347,16601,4363,0,140,12,2,249,14.9695,414.639
348,4963,403,0,13,12,1,249,14.9695,89.237
349,2555,5248,0,72,12,1,249,14.9695,289.427
350,12856,3795,0,223,12,2:1,249,14.9695,662.524
351,49,9580,0,159,12,1,249,14.9695,1073.475
352,9853,9401,0,188,12,1:2,249,14.9695,2768.549
353,8882,6055,0,159,12,1:2,249,14.9695,2087.646
354,20150,6892,0,23,12,2,249,14.9695,215.914
355,16774,4530,0,219,12,2,249,14.9695,2581.231
356,10131,10251,0,249,12,1:2,249,14.9695,2059.558
357,7320,1317,0,55,12,1,249,14.9695,336.906
358,18162,774,0,189,12,2,249,14.9695,220.200
359,18481,9572,0,222,12,2,249,14.9695,2950.180
360,18100,692,0,37,12,2,249,14.9695,387.314
361,5803,1510,0,198,12,1,249,14.9695,1705.973
362,19617,4230,0,204,12,2,249,14.9695,2292.184
363,21874,11568,0,175,12,2,249,14.9695,1745.019
364,19732,5975,0,132,12,2,249,14.9695,1677.005
365,17852,8752,0,231,12,2,249,14.9695,972.653
366,9864,3727,0,225,12,1:2,249,14.9695,2217.743
367,16032,8342,0,223,12,2,249,14.9695,2859.698
368,1393,3037,0,196,12,1,249,14.9695,2180.262
369,14554,5758,0,149,12,2:1,249,14.9695,101.004
370,15233,10651,0,159,12,2,249,14.9695,1663.515
371,4721,6218,0,173,12,1,249,14.9695,1493.875
372,11590,3162,0,188,12,2:1,249,14.9695,2018.045
373,8312,5109,0,230,12,1:2,249,14.9695,1104.055
374,4857,8623,0,118,12,1,249,14.9695,470.105
375,15654,825,0,188,12,2,249,14.9695,1466.257
376,1420,7309,0,136,12,1,249,14.9695,496.251
377,15215,835,0,40,12,2,249,14.9695,304.485
378,16126,11430,0,124,12,2,249,14.9695,1726.622
379,3539,2369,0,31,12,1,249,14.9695,77.087
380,8273,9452,0,244,12,1,249,14.9695,3504.063
381,14875,6284,0,50,12,2:1,249,14.9695,214.975
382,5035,5850,0,205,12,1,249,14.9695,2414.947
383,23292,8486,0,216,12,2,249,14.9695,2089.893
384,3504,1695,0,188,12,1,249,14.9695,429.620
385,13892,6257,0,232,12,2:1,249,14.9695,3344.903
386,22768,932,0,222,12,2,249,14.9695,1080.659
387,18489,5566,0,180,12,2,249,14.9695,852.563
388,11719,7147,0,14,12,2:1,249,14.9695,188.091
389,21654,2030,0,107,12,2,249,14.9695,538.537
390,117,1985,0,30,12,1,249,14.9695,394.298
391,453,11515,0,95,12,1,249,14.9695,940.818
392,16093,2092,0,185,12,2,249,14.9695,1528.091
393,14073,3947,0,224,12,2:1,249,14.9695,3267.519
394,11670,2046,0,68,12,2:1,249,14.9695,783.488
395,764,10418,0,242,12,1,249,14.9695,3417.960
396,7299,4285,0,217,12,1,249,14.9695,367.143
397,18951,1564,0,172,12,2,249,14.9695,2365.356
398,11912,2209,0,6,12,2:1,249,14.9695,72.794
399,705,8758,0,194,12,1,249,14.9695,122.254
400,21033,3967,0,212,12,2,249,14.9695,1517.578
