id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
49,538,2672,0,183,12,1,200,14.9695,2532.242
50,2778,11421,0,56,12,1,200,14.9695,707.125
51,3056,11467,0,36,12,1,200,14.9695,164.234
52,8339,889,0,120,12,1,200,14.9695,699.181
53,9343,6954,0,56,12,1,200,14.9695,482.076
54,9998,9188,0,11,12,1,200,14.9695,74.288
55,8958,624,0,66,12,1,200,14.9695,631.205
56,6727,1905,0,183,12,1,200,14.9695,1451.754
57,6699,8136,0,24,12,1,200,14.9695,279.483
58,10832,10686,0,3,12,1,200,14.9695,8.616
59,1596,9810,0,49,12,1,200,14.9695,219.262
60,2439,3456,0,138,12,1,200,14.9695,1275.510
61,10944,10517,0,123,12,1,200,14.9695,1174.516
62,25,3601,0,8,12,1,200,14.9695,31.304
63,9217,9480,0,161,12,1,200,14.9695,1786.066
64,6096,11578,0,90,12,1,200,14.9695,1283.547
65,9377,3279,0,96,12,1,200,14.9695,154.534
66,4941,6549,0,128,12,1,200,14.9695,316.417
67,5215,8410,0,24,12,1,200,14.9695,159.261
68,4619,4927,0,174,12,1,200,14.9695,1616.250
69,4202,8119,0,192,12,1,200,14.9695,1847.180
70,2864,11930,0,181,12,1,200,14.9695,1430.662
71,4817,7700,0,177,12,1,200,14.9695,355.281
72,6402,11842,0,126,12,1,200,14.9695,837.608
73,8872,11347,0,155,12,1,200,14.9695,874.026
74,1953,551,0,134,12,1,200,14.9695,966.975
75,11474,11631,0,64,12,1,200,14.9695,867.877
76,11449,10244,0,63,12,1,200,14.9695,193.366
77,3795,10752,0,168,12,1,200,14.9695,1637.011
78,10957,477,0,193,12,1,200,14.9695,832.304
79,8300,4654,0,35,12,1,200,14.9695,491.088
80,6360,2275,0,99,12,1,200,14.9695,1336.045
81,641,2973,0,73,12,1,200,14.9695,909.876
82,10927,1020,0,66,12,1,200,14.9695,225.318
83,4889,8929,0,13,12,1,200,14.9695,110.028
84,11160,3111,0,154,12,1,200,14.9695,500.974
85,6509,2242,0,85,12,1,200,14.9695,904.933
86,4178,5830,0,45,12,1,200,14.9695,216.804
87,11751,4400,0,115,12,1,200,14.9695,1684.794
88,8281,2213,0,78,12,1,200,14.9695,203.942
89,5837,10934,0,166,12,1,200,14.9695,2362.079
90,11909,3271,0,186,12,1,200,14.9695,2288.882
91,7727,5663,0,26,12,1,200,14.9695,206.838
92,3197,1735,0,55,12,1,200,14.9695,573.412
93,6574,12196,0,170,12,1,200,14.9695,1280.123
94,11569,6893,0,35,12,1,200,14.9695,201.102
95,5366,2487,0,137,12,1,200,14.9695,1290.116
96,8962,3938,0,63,12,1,200,14.9695,749.525
97,4745,9705,0,165,12,1,200,14.9695,1408.491
98,11907,10608,0,66,12,1,200,14.9695,706.283
99,11319,689,0,70,12,1,200,14.9695,7.457
100,7266,7687,0,49,12,1,200,14.9695,219.480
101,12142,11825,0,8,12,1,200,14.9695,68.557
102,3244,4604,0,139,12,1,200,14.9695,1962.016
103,12001,6925,0,43,12,1,200,14.9695,597.890
104,7912,4513,0,47,12,1,200,14.9695,573.329
105,6640,9266,0,94,12,1,200,14.9695,97.146
106,6432,2992,0,78,12,1,200,14.9695,255.945
107,6413,2401,0,39,12,1,200,14.9695,556.701
108,9720,13,0,77,12,1,200,14.9695,474.906
109,1614,6131,0,76,12,1,200,14.9695,594.430
110,1686,9147,0,192,12,1,200,14.9695,961.187
111,9301,2296,0,136,12,1,200,14.9695,1775.416
112,7180,8860,0,159,12,1,200,14.9695,686.002
113,11473,5319,0,100,12,1,200,14.9695,56.315
114,11747,6940,0,86,12,1,200,14.9695,810.927
115,6796,8876,0,10,12,1,200,14.9695,123.489
116,7567,9881,0,94,12,1,200,14.9695,224.491
117,2888,12101,0,106,12,1,200,14.9695,1112.931
118,2493,4040,0,157,12,1,200,14.9695,211.514
119,9088,9367,0,193,12,1,200,14.9695,1790.087
120,6624,2762,0,187,12,1,200,14.9695,1687.387
121,12301,480,0,95,12,1,200,14.9695,1143.430
122,5749,10452,0,109,12,1,200,14.9695,1208.235
123,10180,3661,0,93,12,1,200,14.9695,697.785
124,4951,6841,0,104,12,1,200,14.9695,1369.064
125,2138,9858,0,160,12,1,200,14.9695,713.815
126,854,7884,0,34,12,1,200,14.9695,74.822
127,8754,10254,0,161,12,1,200,14.9695,1850.465
128,8357,2623,0,72,12,1,200,14.9695,421.242
129,10782,4565,0,72,12,1,200,14.9695,44.367
130,10053,11337,0,103,12,1,200,14.9695,787.830
131,9068,10421,0,43,12,1,200,14.9695,364.151
132,12408,4004,0,135,12,1,200,14.9695,556.946
133,3113,545,0,32,12,1,200,14.9695,71.141
134,4472,1495,0,132,12,1,200,14.9695,682.762
135,11949,8492,0,12,12,1,200,14.9695,154.113
136,8653,4316,0,46,12,1,200,14.9695,450.097
137,5893,10128,0,186,12,1,200,14.9695,1990.104
138,10615,7358,0,109,12,1,200,14.9695,411.687
139,4421,3558,0,141,12,1,200,14.9695,479.907
140,715,658,0,62,12,1,200,14.9695,850.067
141,346,9330,0,31,12,1,200,14.9695,149.888
142,8284,8594,0,111,12,1,200,14.9695,585.560
143,3886,1068,0,135,12,1,200,14.9695,344.843
144,11212,9259,0,58,12,1,200,14.9695,453.346
145,6224,6833,0,99,12,1,200,14.9695,85.375
146,1955,9948,0,173,12,1,200,14.9695,413.493
147,4843,10505,0,60,12,1,200,14.9695,622.224
148,11575,8271,0,198,12,1,200,14.9695,2748.779
149,11631,5881,0,41,12,1,200,14.9695,469.684
150,5711,1186,0,16,12,1,200,14.9695,175.149
151,5741,2297,0,22,12,1,200,14.9695,82.443
152,9544,11679,0,44,12,1,200,14.9695,77.524
153,11427,8325,0,17,12,1,200,14.9695,198.231
154,4955,7048,0,52,12,1,200,14.9695,73.921
155,12083,7586,0,129,12,1,200,14.9695,1500.242
156,10373,4464,0,74,12,1,200,14.9695,221.685
157,3479,6383,0,4,12,1,200,14.9695,40.023
158,1817,1268,0,196,12,1,200,14.9695,2909.665
159,9659,10939,0,41,12,1,200,14.9695,240.127
160,12288,12382,0,198,12,1,200,14.9695,174.061
161,4283,9226,0,179,12,1,200,14.9695,18.892
162,1038,3752,0,160,12,1,200,14.9695,1901.388
163,597,4592,0,145,12,1,200,14.9695,749.430
164,7211,3528,0,83,12,1,200,14.9695,434.909
165,8766,6413,0,5,12,1,200,14.9695,16.218
166,6482,8120,0,14,12,1,200,14.9695,51.358
167,10675,9627,0,6,12,1,200,14.9695,20.790
168,6024,3846,0,110,12,1,200,14.9695,332.723
169,10606,2001,0,136,12,1,200,14.9695,1585.710
170,1915,1668,0,167,12,1,200,14.9695,1045.193
171,3595,4233,0,139,12,1,200,14.9695,1051.276
172,1546,1202,0,197,12,1,200,14.9695,2466.098
173,8642,11339,0,22,12,1,200,14.9695,135.452
174,8340,8664,0,134,12,1,200,14.9695,523.546
175,8669,6120,0,173,12,1,200,14.9695,2414.592
176,10631,7918,0,115,12,1,200,14.9695,1346.206
177,1014,10021,0,180,12,1,200,14.9695,2359.316
178,6591,8973,0,37,12,1,200,14.9695,333.762
179,10343,616,0,127,12,1,200,14.9695,376.787
180,2508,10538,0,161,12,1,200,14.9695,1670.551
181,747,8238,0,41,12,1,200,14.9695,453.337
182,9570,9800,0,193,12,1,200,14.9695,103.180
183,4856,4119,0,81,12,1,200,14.9695,897.832
184,6516,8979,0,170,12,1,200,14.9695,2512.384
185,134,8839,0,93,12,1,200,14.9695,960.407
186,3342,9418,0,14,12,1,200,14.9695,102.915
187,2863,10414,0,98,12,1,200,14.9695,552.984
188,8402,10118,0,54,12,1,200,14.9695,530.960
189,11396,8133,0,150,12,1,200,14.9695,1106.808
190,1135,2376,0,19,12,1,200,14.9695,134.468
191,9081,1857,0,116,12,1,200,14.9695,129.010
192,5658,9003,0,175,12,1,200,14.9695,1942.193
193,12369,3521,0,14,12,1,200,14.9695,107.741
194,5923,6172,0,69,12,1,200,14.9695,483.943
195,834,1718,0,200,12,1,200,14.9695,2539.122
196,3918,6674,0,160,12,1,200,14.9695,357.544
197,8227,7981,0,140,12,1,200,14.9695,1782.650
198,3479,9001,0,87,12,1,200,14.9695,919.431
199,2376,8433,0,29,12,1,200,14.9695,323.088
200,8901,2683,0,101,12,1,200,14.9695,1110.174
