id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
66,9880,7057,0,231,12,1:2,981,14.9695,2921.649
67,21104,6088,0,564,12,2,981,14.9695,2808.909
68,3549,37,0,375,12,1,981,14.9695,1789.018
69,6516,7931,0,249,12,1,981,14.9695,870.684
70,18399,11139,0,791,12,2,981,14.9695,9228.842
71,20172,9988,0,779,12,2,981,14.9695,1592.419
72,10934,7181,0,334,12,1:2,981,14.9695,522.279
73,22773,943,0,205,12,2,981,14.9695,3049.680
74,9357,7622,0,898,12,1:2,981,14.9695,4208.296
75,19571,8377,0,477,12,2,981,14.9695,2763.386
76,14865,11478,0,600,12,2,981,14.9695,6455.018
77,22718,10236,0,455,12,2,981,14.9695,2553.663
78,1087,12041,0,728,12,1,981,14.9695,7237.059
79,7050,7712,0,637,12,1,981,14.9695,6195.021
80,17317,532,0,40,12,2,981,14.9695,173.962
81,6091,9054,0,788,12,1,981,14.9695,5069.201
82,11743,4034,0,295,12,2:1,981,14.9695,3314.964
83,15374,10795,0,572,12,2,981,14.9695,7787.789
84,14783,5496,0,310,12,2:1,981,14.9695,2211.933
85,14125,9893,0,126,12,2:1,981,14.9695,900.805
86,15486,7244,0,307,12,2,981,14.9695,1827.754
87,13187,9274,0,708,12,2:1,981,14.9695,4421.722
88,10695,2081,0,927,12,1:2,981,14.9695,9318.575
89,62,3034,0,961,12,1,981,14.9695,4104.023
90,12670,4754,0,312,12,2:1,981,14.9695,2103.509
91,7068,8893,0,958,12,1,981,14.9695,13986.228
92,19942,3304,0,850,12,2,981,14.9695,4454.544
93,18104,3505,0,568,12,2,981,14.9695,1518.359
94,13779,8627,0,179,12,2:1,981,14.9695,1510.922
95,17110,3498,0,473,12,2,981,14.9695,1794.110
96,22940,8483,0,81,12,2,981,14.9695,1008.213
97,13544,11341,0,810,12,2,981,14.9695,11484.990
98,7352,10550,0,921,12,1,981,14.9695,13598.004
99,2984,7554,0,373,12,1,981,14.9695,830.550
100,10608,2633,0,424,12,1:2,981,14.9695,1768.463
101,16377,8927,0,152,12,2,981,14.9695,1953.011
102,249,11013,0,950,12,1,981,14.9695,8438.929
103,13721,7151,0,45,12,2:1,981,14.9695,569.519
104,10676,423,0,266,12,1:2,981,14.9695,2431.009
105,20154,3387,0,573,12,2,981,14.9695,5081.267
106,12976,885,0,96,12,2:1,981,14.9695,1169.479
107,20801,4418,0,757,12,2,981,14.9695,3916.317
108,2598,7671,0,339,12,1,981,14.9695,517.879
109,8295,6717,0,594,12,1:2,981,14.9695,4672.153
110,3710,4113,0,460,12,1,981,14.9695,5004.048
111,15464,10559,0,451,12,2,981,14.9695,3337.102
112,10966,7343,0,49,12,1:2,981,14.9695,566.655
113,4175,1106,0,906,12,1,981,14.9695,4468.613
114,1091,6878,0,566,12,1,981,14.9695,7350.166
115,23499,2563,0,466,12,2,981,14.9695,1882.394
116,1766,9162,0,800,12,1,981,14.9695,11402.988
117,1044,11182,0,214,12,1,981,14.9695,1779.936
118,13805,10037,0,813,12,2:1,981,14.9695,4868.839
119,10822,12021,0,969,12,1:2,981,14.9695,10154.083
120,1320,11253,0,526,12,1,981,14.9695,6660.374
121,15625,2345,0,444,12,2,981,14.9695,3170.864
122,8704,8895,0,760,12,1,981,14.9695,4673.734
123,11556,2885,0,970,12,1:2,981,14.9695,11210.360
124,7642,9940,0,266,12,1,981,14.9695,1288.781
125,19065,4277,0,700,12,2,981,14.9695,2543.136
126,17170,8039,0,546,12,2,981,14.9695,2154.229
127,7237,11570,0,489,12,1,981,14.9695,6363.532
128,18641,7249,0,930,12,2,981,14.9695,3732.556
129,14774,2006,0,108,12,2,981,14.9695,351.827
130,16698,2451,0,433,12,2,981,14.9695,5295.287
131,13581,6049,0,370,12,2:1,981,14.9695,47.505
132,6130,927,0,651,12,1,981,14.9695,1968.145
133,21229,583,0,743,12,2,981,14.9695,7645.115
134,930,3054,0,121,12,1,981,14.9695,1296.532
135,18599,5275,0,369,12,2,981,14.9695,183.057
136,4714,1254,0,637,12,1,981,14.9695,5297.971
137,18929,5785,0,116,12,2,981,14.9695,127.204
138,14854,58,0,477,12,2,981,14.9695,959.074
139,1347,5674,0,376,12,1,981,14.9695,4715.295
140,3107,2343,0,102,12,1,981,14.9695,1209.173
141,873,3677,0,773,12,1,981,14.9695,4323.248
142,22404,7025,0,622,12,2,981,14.9695,158.178
143,6544,5525,0,611,12,1,981,14.9695,156.154
144,10026,647,0,564,12,1:2,981,14.9695,5990.682
145,7278,5752,0,294,12,1,981,14.9695,657.546
146,6046,4961,0,981,12,1,981,14.9695,12993.146
147,4281,2457,0,349,12,1,981,14.9695,1238.308
148,3276,3094,0,497,12,1,981,14.9695,135.975
149,20439,3603,0,933,12,2,981,14.9695,5544.451
150,11443,10407,0,463,12,1:2,981,14.9695,1215.885
151,12776,1592,0,121,12,2:1,981,14.9695,541.309
152,13518,9299,0,189,12,2:1,981,14.9695,749.405
153,2433,703,0,362,12,1,981,14.9695,3341.662
154,21493,1741,0,818,12,2,981,14.9695,9795.364
155,11147,8194,0,655,12,1:2,981,14.9695,2612.975
156,11179,9901,0,207,12,1:2,981,14.9695,984.771
157,7596,1214,0,153,12,1,981,14.9695,222.149
158,4736,9118,0,240,12,1,981,14.9695,963.593
159,12036,3317,0,394,12,2:1,981,14.9695,3517.828
160,15677,511,0,682,12,2,981,14.9695,1962.326
161,7500,6238,0,457,12,1,981,14.9695,5770.628
162,7474,4068,0,852,12,1,981,14.9695,9840.792
163,1973,2395,0,238,12,1,981,14.9695,3370.517
164,4445,11566,0,689,12,1,981,14.9695,9804.222
165,8632,2432,0,251,12,1,981,14.9695,346.487
166,3805,7475,0,546,12,1,981,14.9695,1080.284
167,1308,7575,0,729,12,1,981,14.9695,5976.070
168,7951,8648,0,482,12,1,981,14.9695,1141.811
169,3325,2063,0,438,12,1,981,14.9695,3030.891
170,1978,8336,0,586,12,1,981,14.9695,54.891
171,3136,3845,0,773,12,1,981,14.9695,1598.775
172,12610,4665,0,929,12,2:1,981,14.9695,4638.301
173,22310,360,0,735,12,2,981,14.9695,2782.372
174,10932,4656,0,320,12,1:2,981,14.9695,1778.114
175,16388,5415,0,359,12,2,981,14.9695,3256.406
176,18282,2064,0,945,12,2,981,14.9695,2648.764
177,18363,8133,0,692,12,2,981,14.9695,3860.235
178,18890,11959,0,108,12,2,981,14.9695,320.472
179,1530,5298,0,350,12,1,981,14.9695,3041.995
180,2295,451,0,487,12,1,981,14.9695,1995.780
181,20887,103,0,175,12,2,981,14.9695,1431.529
182,2326,4628,0,316,12,1,981,14.9695,572.076
183,7136,6486,0,542,12,1,981,14.9695,572.913
184,1816,27,0,258,12,1,981,14.9695,2421.643
185,20321,6643,0,615,12,2,981,14.9695,8103.828
186,20121,8010,0,471,12,2,981,14.9695,5783.582
187,4841,3508,0,810,12,1,981,14.9695,7336.176
188,10548,11502,0,144,12,1:2,981,14.9695,631.863
189,4194,5886,0,143,12,1,981,14.9695,743.328
190,16659,9559,0,645,12,2,981,14.9695,2162.700
191,4864,9950,0,791,12,1,981,14.9695,7931.817
192,8647,6575,0,100,12,1:2,981,14.9695,818.488
193,20595,7218,0,268,12,2,981,14.9695,3929.072
194,2629,1384,0,825,12,1,981,14.9695,8898.486
195,12808,8698,0,204,12,2:1,981,14.9695,2886.332
196,10070,878,0,718,12,1:2,981,14.9695,10265.762
197,18581,10585,0,958,12,2,981,14.9695,12605.506
198,16132,6720,0,184,12,2,981,14.9695,497.746
199,14061,4950,0,899,12,2:1,981,14.9695,4659.560
200,715,6435,0,877,12,1,981,14.9695,8921.570
201,5028,7712,0,448,12,1,981,14.9695,49.072
202,22607,340,0,120,12,2,981,14.9695,1686.474
203,2199,4006,0,898,12,1,981,14.9695,9119.689
204,6470,11383,0,120,12,1,981,14.9695,1737.935
205,22565,8930,0,396,12,2,981,14.9695,5142.603
206,20288,384,0,94,12,2,981,14.9695,916.176
207,1754,1716,0,871,12,1,981,14.9695,6554.388
208,10140,7260,0,126,12,1:2,981,14.9695,288.999
209,6037,2501,0,378,12,1,981,14.9695,5033.378
210,21231,11387,0,823,12,2,981,14.9695,8116.107
211,16989,6462,0,20,12,2,981,14.9695,62.612
212,14894,5695,0,312,12,2:1,981,14.9695,977.413
213,4682,7962,0,536,12,1,981,14.9695,2903.463
214,7183,6153,0,514,12,1,981,14.9695,6906.188
215,9778,7779,0,244,12,1:2,981,14.9695,2906.171
216,23008,1694,0,321,12,2,981,14.9695,3015.612
217,23570,11906,0,704,12,2,981,14.9695,8124.573
218,1307,1070,0,210,12,1,981,14.9695,1936.251
219,13391,8466,0,595,12,2:1,981,14.9695,2351.342
220,1540,4383,0,813,12,1,981,14.9695,7119.239
221,6767,2444,0,39,12,1,981,14.9695,216.890
222,19679,11761,0,728,12,2,981,14.9695,1683.885
223,12948,239,0,930,12,2:1,981,14.9695,8801.753
224,19260,11673,0,561,12,2,981,14.9695,3263.684
225,22619,4348,0,731,12,2,981,14.9695,4484.291
226,12423,1410,0,771,12,2:1,981,14.9695,3236.460
227,18441,942,0,704,12,2,981,14.9695,8392.401
228,11303,8152,0,665,12,1:2,981,14.9695,7860.860
229,609,1045,0,328,12,1,981,14.9695,878.460
230,22568,8581,0,887,12,2,981,14.9695,8806.535
231,12094,4814,0,100,12,2:1,981,14.9695,1389.627
232,1536,7483,0,453,12,1,981,14.9695,6746.964
233,17267,315,0,957,12,2,981,14.9695,7153.029
234,14420,4526,0,436,12,2:1,981,14.9695,1588.989
235,19697,9022,0,69,12,2,981,14.9695,387.733
236,12769,10775,0,132,12,2:1,981,14.9695,1723.214
237,21893,330,0,25,12,2,981,14.9695,259.165
238,10467,4169,0,861,12,1:2,981,14.9695,745.261
239,13795,5530,0,951,12,2:1,981,14.9695,750.301
240,12580,8524,0,193,12,2:1,981,14.9695,1180.436
241,9600,1333,0,151,12,1:2,981,14.9695,1324.599
242,15462,7643,0,599,12,2,981,14.9695,4896.807
243,6504,10011,0,357,12,1,981,14.9695,3178.775
244,6441,6285,0,844,12,1,981,14.9695,7287.893
245,20091,1125,0,626,12,2,981,14.9695,6532.520
246,14870,12058,0,595,12,2,981,14.9695,8079.817
247,10480,8576,0,567,12,1:2,981,14.9695,7221.720
248,4959,7664,0,840,12,1,981,14.9695,9567.887
249,352,2289,0,482,12,1,981,14.9695,4228.764
250,17427,7165,0,657,12,2,981,14.9695,4818.442
251,20150,6979,0,674,12,2,981,14.9695,3321.066
252,12598,4629,0,179,12,2:1,981,14.9695,1907.723
253,2023,2155,0,4,12,1,981,14.9695,29.586
254,8881,656,0,495,12,1,981,14.9695,331.172
255,22409,10495,0,878,12,2,981,14.9695,1633.571
256,20547,7716,0,23,12,2,981,14.9695,173.360
257,7948,8664,0,54,12,1,981,14.9695,23.917
258,160,4708,0,447,12,1,981,14.9695,4472.563
259,15764,6685,0,794,12,2,981,14.9695,1419.001
260,6323,8099,0,22,12,1,981,14.9695,180.507
261,7373,94,0,79,12,1,981,14.9695,763.007
262,23468,4257,0,30,12,2,981,14.9695,333.222
263,21840,8150,0,16,12,2,981,14.9695,222.245
264,4153,5141,0,316,12,1,981,14.9695,2903.845
265,78,7621,0,348,12,1,981,14.9695,96.882
266,16195,10552,0,47,12,2,981,14.9695,133.251
267,13858,6826,0,35,12,2:1,981,14.9695,375.095
268,466,5851,0,387,12,1,981,14.9695,3577.767
269,3487,9333,0,554,12,1,981,14.9695,5357.880
270,8582,3525,0,271,12,1:2,981,14.9695,1187.032
271,8571,6627,0,760,12,1:2,981,14.9695,4699.759
272,11614,314,0,236,12,2:1,981,14.9695,940.601
273,17248,7639,0,593,12,2,981,14.9695,2638.686
274,3962,2919,0,362,12,1,981,14.9695,3573.139
275,17315,3704,0,468,12,2,981,14.9695,4809.462
276,23190,11557,0,342,12,2,981,14.9695,2529.430
277,16885,191,0,335,12,2,981,14.9695,3138.674
278,12296,2613,0,391,12,2:1,981,14.9695,1910.518
279,5957,3429,0,587,12,1,981,14.9695,7340.594
280,3751,8675,0,275,12,1,981,14.9695,395.005
281,5739,7077,0,345,12,1,981,14.9695,3676.717
282,19828,9063,0,434,12,2,981,14.9695,822.170
283,5683,6207,0,671,12,1,981,14.9695,2790.877
284,13230,2141,0,786,12,2:1,981,14.9695,5806.746
285,7066,10933,0,418,12,1,981,14.9695,1951.589
286,8938,7925,0,582,12,1:2,981,14.9695,4245.590
287,3419,2571,0,210,12,1,981,14.9695,603.447
288,4154,2074,0,430,12,1,981,14.9695,3104.588
289,18282,1488,0,547,12,2,981,14.9695,7687.276
290,20679,5024,0,423,12,2,981,14.9695,184.383
291,2885,6975,0,327,12,1,981,14.9695,4057.704
292,22093,1967,0,319,12,2,981,14.9695,2749.830
293,3994,2517,0,656,12,1,981,14.9695,7678.153
294,1639,5469,0,416,12,1,981,14.9695,2377.992
295,7550,4739,0,821,12,1,981,14.9695,1671.461
296,5100,3044,0,908,12,1,981,14.9695,11754.796
297,1578,2800,0,255,12,1,981,14.9695,2972.999
298,10443,3205,0,741,12,1:2,981,14.9695,1963.409
299,282,1434,0,376,12,1,981,14.9695,1037.112
300,6812,8934,0,674,12,1,981,14.9695,6615.458
301,20689,9911,0,963,12,2,981,14.9695,76.411
302,18227,5724,0,921,12,2,981,14.9695,7516.682
303,12875,6354,0,305,12,2:1,981,14.9695,1287.243
304,13510,11975,0,401,12,2,981,14.9695,3713.441
305,4300,804,0,334,12,1,981,14.9695,1656.387
306,8147,8007,0,677,12,1,981,14.9695,9541.597
307,7476,1456,0,470,12,1,981,14.9695,6773.907
308,1479,356,0,604,12,1,981,14.9695,8908.785
309,2953,11819,0,823,12,1,981,14.9695,2928.863
310,2483,943,0,81,12,1,981,14.9695,801.330
311,15455,5570,0,497,12,2,981,14.9695,4098.596
312,8909,12099,0,77,12,1,981,14.9695,686.899
313,6876,3446,0,444,12,1,981,14.9695,385.264
314,23077,7743,0,619,12,2,981,14.9695,1271.276
315,23200,8710,0,263,12,2,981,14.9695,3286.270
316,20220,11263,0,709,12,2,981,14.9695,4385.197
317,15464,10043,0,713,12,2,981,14.9695,2682.057
318,2764,1717,0,236,12,1,981,14.9695,1852.387
319,14532,5402,0,854,12,2:1,981,14.9695,10669.056
320,15837,10554,0,235,12,2,981,14.9695,1455.844
321,19273,6930,0,730,12,2,981,14.9695,4705.375
322,17733,18,0,267,12,2,981,14.9695,3330.879
323,15819,2238,0,253,12,2,981,14.9695,2213.210
324,6209,1835,0,262,12,1,981,14.9695,3459.706
325,19062,5903,0,361,12,2,981,14.9695,2246.547
326,9247,9491,0,377,12,1:2,981,14.9695,3891.401
327,21955,295,0,812,12,2,981,14.9695,10937.690
328,3947,123,0,731,12,1,981,14.9695,6424.254
329,7262,7575,0,407,12,1,981,14.9695,1290.722
330,22295,737,0,954,12,2,981,14.9695,2803.326
331,19787,8777,0,506,12,2,981,14.9695,2935.383
332,13475,3270,0,550,12,2:1,981,14.9695,4431.761
333,1055,5757,0,880,12,1,981,14.9695,1073.302
334,22152,6735,0,108,12,2,981,14.9695,55.779
335,22318,10474,0,311,12,2,981,14.9695,3360.909
336,13678,3447,0,261,12,2:1,981,14.9695,934.800
337,20590,4746,0,882,12,2,981,14.9695,6094.635
338,12685,10183,0,112,12,2:1,981,14.9695,1408.459
339,18340,661,0,497,12,2,981,14.9695,2615.773
340,14995,9515,0,618,12,2,981,14.9695,178.641
341,18562,10292,0,569,12,2,981,14.9695,2985.544
342,22347,3959,0,593,12,2,981,14.9695,5432.767
343,18232,6395,0,357,12,2,981,14.9695,824.641
344,18260,8645,0,73,12,2,981,14.9695,871.678
345,17966,10693,0,899,12,2,981,14.9695,8225.224
346,22503,2290,0,624,12,2,981,14.9695,3341.136
347,18296,4873,0,297,12,2,981,14.9695,3378.846
348,1421,9522,0,562,12,1,981,14.9695,2467.385
349,8168,11146,0,514,12,1,981,14.9695,6628.219
350,8733,5384,0,375,12,1:2,981,14.9695,1415.179
351,13081,10882,0,488,12,2:1,981,14.9695,3735.044
352,8096,4256,0,861,12,1,981,14.9695,12405.489
353,14049,7707,0,532,12,2:1,981,14.9695,5728.945
354,23503,8622,0,584,12,2,981,14.9695,7755.631
355,7673,3813,0,508,12,1,981,14.9695,2667.669
356,14135,7214,0,732,12,2:1,981,14.9695,3858.404
357,858,2394,0,627,12,1,981,14.9695,1417.524
358,7074,8590,0,94,12,1,981,14.9695,515.702
359,5288,9782,0,481,12,1,981,14.9695,3563.872
360,16427,6844,0,593,12,2,981,14.9695,7085.452
361,6755,8369,0,745,12,1,981,14.9695,6354.494
362,17873,7869,0,24,12,2,981,14.9695,95.948
363,13114,3798,0,415,12,2:1,981,14.9695,3267.871
364,13113,7678,0,647,12,2:1,981,14.9695,1003.115
365,6065,7765,0,511,12,1,981,14.9695,5252.392
366,12735,7124,0,581,12,2:1,981,14.9695,7791.928
367,21922,2928,0,783,12,2,981,14.9695,11561.475
368,17329,11973,0,673,12,2,981,14.9695,5258.666
369,9311,1866,0,107,12,1:2,981,14.9695,1235.431
370,131,11835,0,874,12,1,981,14.9695,320.016
371,11373,268,0,274,12,1:2,981,14.9695,3499.113
372,13353,7230,0,92,12,2:1,981,14.9695,65.825
373,22587,4033,0,847,12,2,981,14.9695,9640.167
374,17980,12106,0,652,12,2,981,14.9695,1961.882
375,21292,653,0,208,12,2,981,14.9695,2541.681
376,11094,4025,0,765,12,1:2,981,14.9695,8631.381
377,16242,9279,0,518,12,2,981,14.9695,2286.855
378,14138,8773,0,473,12,2:1,981,14.9695,2734.678
379,19878,6491,0,172,12,2,981,14.9695,245.455
380,8903,9733,0,913,12,1,981,14.9695,1135.885
381,3273,5616,0,805,12,1,981,14.9695,5430.872
382,4786,2577,0,810,12,1,981,14.9695,233.022
383,3184,4124,0,602,12,1,981,14.9695,3857.796
384,20408,10297,0,517,12,2,981,14.9695,5081.827
385,8302,7611,0,366,12,1,981,14.9695,483.692
386,6162,5950,0,871,12,1,981,14.9695,5434.798
387,20769,9405,0,397,12,2,981,14.9695,5196.777
388,11289,1078,0,651,12,1:2,981,14.9695,4743.612
389,916,2802,0,287,12,1,981,14.9695,463.319
390,7581,5482,0,163,12,1,981,14.9695,1181.995
391,21187,9033,0,900,12,2,981,14.9695,8944.500
392,20696,6919,0,448,12,2,981,14.9695,1565.397
393,9952,2930,0,35,12,1:2,981,14.9695,55.051
394,18725,424,0,210,12,2,981,14.9695,3007.749
395,20598,10055,0,243,12,2,981,14.9695,595.160
396,2239,8642,0,954,12,1,981,14.9695,4671.929
397,4090,5876,0,442,12,1,981,14.9695,5644.997
398,2391,9275,0,564,12,1,981,14.9695,1883.305
399,21505,3374,0,639,12,2,981,14.9695,2970.258
400,18898,10243,0,774,12,2,981,14.9695,9879.936
401,2324,11595,0,55,12,1,981,14.9695,721.270
402,18044,9058,0,780,12,2,981,14.9695,7824.899
403,17923,10892,0,348,12,2,981,14.9695,2360.497
404,6928,11879,0,572,12,1,981,14.9695,5306.535
405,2541,10904,0,87,12,1,981,14.9695,1266.183
406,8718,217,0,613,12,1,981,14.9695,6013.089
407,2189,3354,0,422,12,1,981,14.9695,1811.515
408,20050,6639,0,288,12,2,981,14.9695,2342.853
409,23553,5533,0,152,12,2,981,14.9695,1972.231
410,16778,10854,0,655,12,2,981,14.9695,3291.757
411,19178,6644,0,788,12,2,981,14.9695,11340.250
412,19971,5389,0,783,12,2,981,14.9695,4394.558
413,6577,1849,0,604,12,1,981,14.9695,744.193
414,5632,7844,0,40,12,1,981,14.9695,336.811
415,5408,9819,0,676,12,1,981,14.9695,2810.943
416,20075,6189,0,455,12,2,981,14.9695,4736.974
417,18392,11575,0,50,12,2,981,14.9695,364.823
418,20838,8301,0,9,12,2,981,14.9695,3.549
419,2501,9019,0,922,12,1,981,14.9695,1303.882
420,12450,7033,0,683,12,2:1,981,14.9695,5656.049
421,9471,623,0,977,12,1,981,14.9695,9590.577
422,4580,6991,0,442,12,1,981,14.9695,5507.358
423,19345,9755,0,275,12,2,981,14.9695,3963.127
424,13139,5452,0,477,12,2:1,981,14.9695,1620.290
425,11958,10281,0,202,12,2:1,981,14.9695,355.439
426,21467,102,0,798,12,2,981,14.9695,3428.025
427,19630,10854,0,442,12,2,981,14.9695,3281.810
428,18050,2999,0,313,12,2,981,14.9695,1661.397
429,18348,629,0,315,12,2,981,14.9695,3834.362
430,9292,2820,0,913,12,1:2,981,14.9695,602.370
431,22581,82,0,317,12,2,981,14.9695,4542.342
432,7251,4670,0,913,12,1,981,14.9695,6069.390
433,16289,2259,0,396,12,2,981,14.9695,730.353
434,8045,880,0,428,12,1,981,14.9695,1596.381
435,4780,4473,0,438,12,1,981,14.9695,6209.849
436,5834,11825,0,845,12,1,981,14.9695,5496.046
437,23532,4908,0,608,12,2,981,14.9695,6939.149
438,23047,8065,0,552,12,2,981,14.9695,171.168
439,8841,1370,0,679,12,1,981,14.9695,5939.651
440,4945,6169,0,327,12,1,981,14.9695,436.731
441,15864,2016,0,839,12,2,981,14.9695,7554.064
442,13600,1513,0,671,12,2:1,981,14.9695,9487.361
443,11392,2477,0,902,12,1:2,981,14.9695,3768.414
444,16993,7940,0,788,12,2,981,14.9695,6476.564
445,17262,2077,0,208,12,2,981,14.9695,326.587
446,19912,5090,0,468,12,2,981,14.9695,4343.160
447,169,3912,0,209,12,1,981,14.9695,2987.826
448,10040,610,0,809,12,1:2,981,14.9695,4412.796
449,5510,7652,0,333,12,1,981,14.9695,1064.389
450,18201,1790,0,278,12,2,981,14.9695,287.952
451,19007,5188,0,642,12,2,981,14.9695,1155.704
452,21976,4107,0,858,12,2,981,14.9695,8979.993
453,15816,2737,0,28,12,2,981,14.9695,226.375
454,2437,30,0,963,12,1,981,14.9695,9486.478
455,19721,376,0,667,12,2,981,14.9695,6883.917
456,5578,8292,0,699,12,1,981,14.9695,4737.604
457,13267,3469,0,898,12,2:1,981,14.9695,11961.739
458,20204,7927,0,313,12,2,981,14.9695,1139.343
459,7781,7609,0,687,12,1,981,14.9695,3379.650
460,7573,5311,0,392,12,1,981,14.9695,4036.190
461,2726,11812,0,426,12,1,981,14.9695,2425.596
462,10302,4079,0,848,12,1:2,981,14.9695,6716.753
463,5408,11124,0,193,12,1,981,14.9695,1400.999
464,13187,8649,0,314,12,2:1,981,14.9695,1113.640
465,18583,8658,0,237,12,2,981,14.9695,2348.141
466,20094,5883,0,520,12,2,981,14.9695,3480.394
467,17204,7777,0,636,12,2,981,14.9695,3768.110
468,956,3704,0,670,12,1,981,14.9695,4389.661
469,12981,1499,0,841,12,2:1,981,14.9695,10376.112
470,6995,2965,0,964,12,1,981,14.9695,10869.501
471,2737,1463,0,581,12,1,981,14.9695,8581.516
472,8802,6581,0,556,12,1:2,981,14.9695,4724.606
473,10963,7448,0,212,12,1:2,981,14.9695,3029.517
474,12405,4509,0,680,12,2:1,981,14.9695,8198.814
475,22504,0,0,774,12,2,981,14.9695,1066.836
476,21138,11453,0,500,12,2,981,14.9695,5489.523
477,13826,10225,0,57,12,2:1,981,14.9695,103.920
478,12511,8218,0,680,12,2:1,981,14.9695,3888.010
479,16309,9389,0,388,12,2,981,14.9695,758.070
480,17132,8703,0,151,12,2,981,14.9695,1478.704
481,2199,6749,0,825,12,1,981,14.9695,11262.152
482,6751,3697,0,440,12,1,981,14.9695,4520.078
483,5677,6801,0,82,12,1,981,14.9695,1057.435
484,3575,8728,0,963,12,1,981,14.9695,4133.776
485,22840,8323,0,887,12,2,981,14.9695,5499.774
486,3448,3772,0,259,12,1,981,14.9695,611.630
487,18844,837,0,555,12,2,981,14.9695,5294.363
488,18367,7549,0,838,12,2,981,14.9695,7895.377
489,11369,11119,0,2,12,1:2,981,14.9695,14.996
490,10455,2015,0,835,12,1:2,981,14.9695,6535.678
491,22964,9400,0,228,12,2,981,14.9695,1834.871
492,11509,6424,0,304,12,1:2,981,14.9695,47.979
493,8021,11244,0,630,12,1,981,14.9695,3028.373
494,13231,4079,0,77,12,2:1,981,14.9695,949.362
495,13737,370,0,22,12,2,981,14.9695,57.495
496,21019,5737,0,603,12,2,981,14.9695,2096.069
