id,x,y,z,deadline,sf,gateways,windowlength,slotlength
110,3710,4113,0,460,12,1,981,14.9695
111,15464,10559,0,451,12,2,981,14.9695
112,10966,7343,0,49,12,1:2,981,14.9695
113,4175,1106,0,906,12,1,981,14.9695
114,1091,6878,0,566,12,1,981,14.9695
115,23499,2563,0,466,12,2,981,14.9695
116,1766,9162,0,800,12,1,981,14.9695
117,1044,11182,0,214,12,1,981,14.9695
118,13805,10037,0,813,12,2:1,981,14.9695
119,10822,12021,0,969,12,1:2,981,14.9695
120,1320,11253,0,526,12,1,981,14.9695
121,15625,2345,0,444,12,2,981,14.9695
122,8704,8895,0,760,12,1,981,14.9695
123,11556,2885,0,970,12,1:2,981,14.9695
124,7642,9940,0,266,12,1,981,14.9695
125,19065,4277,0,700,12,2,981,14.9695
126,17170,8039,0,546,12,2,981,14.9695
127,7237,11570,0,489,12,1,981,14.9695
128,18641,7249,0,930,12,2,981,14.9695
129,14774,2006,0,108,12,2,981,14.9695
130,16698,2451,0,433,12,2,981,14.9695
131,13581,6049,0,370,12,2:1,981,14.9695
132,6130,927,0,651,12,1,981,14.9695
133,21229,583,0,743,12,2,981,14.9695
134,930,3054,0,121,12,1,981,14.9695
135,18599,5275,0,369,12,2,981,14.9695
136,4714,1254,0,637,12,1,981,14.9695
137,18929,5785,0,116,12,2,981,14.9695
138,14854,58,0,477,12,2,981,14.9695
139,1347,5674,0,376,12,1,981,14.9695
140,3107,2343,0,102,12,1,981,14.9695
141,873,3677,0,773,12,1,981,14.9695
142,22404,7025,0,622,12,2,981,14.9695
143,6544,5525,0,611,12,1,981,14.9695
144,10026,647,0,564,12,1:2,981,14.9695
145,7278,5752,0,294,12,1,981,14.9695
146,6046,4961,0,981,12,1,981,14.9695
147,4281,2457,0,349,12,1,981,14.9695
148,3276,3094,0,497,12,1,981,14.9695
149,20439,3603,0,933,12,2,981,14.9695
150,11443,10407,0,463,12,1:2,981,14.9695
151,12776,1592,0,121,12,2:1,981,14.9695
152,13518,9299,0,189,12,2:1,981,14.9695
153,2433,703,0,362,12,1,981,14.9695
154,21493,1741,0,818,12,2,981,14.9695
155,11147,8194,0,655,12,1:2,981,14.9695
156,11179,9901,0,207,12,1:2,981,14.9695
157,7596,1214,0,153,12,1,981,14.9695
158,4736,9118,0,240,12,1,981,14.9695
159,12036,3317,0,394,12,2:1,981,14.9695
160,15677,511,0,682,12,2,981,14.9695
161,7500,6238,0,457,12,1,981,14.9695
162,7474,4068,0,852,12,1,981,14.9695
163,1973,2395,0,238,12,1,981,14.9695
164,4445,11566,0,689,12,1,981,14.9695
165,8632,2432,0,251,12,1,981,14.9695
166,3805,7475,0,546,12,1,981,14.9695
167,1308,7575,0,729,12,1,981,14.9695
168,7951,8648,0,482,12,1,981,14.9695
169,3325,2063,0,438,12,1,981,14.9695
170,1978,8336,0,586,12,1,981,14.9695
171,3136,3845,0,773,12,1,981,14.9695
172,12610,4665,0,929,12,2:1,981,14.9695
173,22310,360,0,735,12,2,981,14.9695
174,10932,4656,0,320,12,1:2,981,14.9695
175,16388,5415,0,359,12,2,981,14.9695
176,18282,2064,0,945,12,2,981,14.9695
177,18363,8133,0,692,12,2,981,14.9695
178,18890,11959,0,108,12,2,981,14.9695
179,1530,5298,0,350,12,1,981,14.9695
180,2295,451,0,487,12,1,981,14.9695
181,20887,103,0,175,12,2,981,14.9695
182,2326,4628,0,316,12,1,981,14.9695
183,7136,6486,0,542,12,1,981,14.9695
184,1816,27,0,258,12,1,981,14.9695
185,20321,6643,0,615,12,2,981,14.9695
186,20121,8010,0,471,12,2,981,14.9695
187,4841,3508,0,810,12,1,981,14.9695
188,10548,11502,0,144,12,1:2,981,14.9695
189,4194,5886,0,143,12,1,981,14.9695
190,16659,9559,0,645,12,2,981,14.9695
191,4864,9950,0,791,12,1,981,14.9695
192,8647,6575,0,100,12,1:2,981,14.9695
193,20595,7218,0,268,12,2,981,14.9695
194,2629,1384,0,825,12,1,981,14.9695
195,12808,8698,0,204,12,2:1,981,14.9695
196,10070,878,0,718,12,1:2,981,14.9695
197,18581,10585,0,958,12,2,981,14.9695
198,16132,6720,0,184,12,2,981,14.9695
199,14061,4950,0,899,12,2:1,981,14.9695
200,715,6435,0,877,12,1,981,14.9695
201,5028,7712,0,448,12,1,981,14.9695
202,22607,340,0,120,12,2,981,14.9695
203,2199,4006,0,898,12,1,981,14.9695
204,6470,11383,0,120,12,1,981,14.9695
205,22565,8930,0,396,12,2,981,14.9695
206,20288,384,0,94,12,2,981,14.9695
207,1754,1716,0,871,12,1,981,14.9695
208,10140,7260,0,126,12,1:2,981,14.9695
209,6037,2501,0,378,12,1,981,14.9695
210,21231,11387,0,823,12,2,981,14.9695
211,16989,6462,0,20,12,2,981,14.9695
212,14894,5695,0,312,12,2:1,981,14.9695
213,4682,7962,0,536,12,1,981,14.9695
214,7183,6153,0,514,12,1,981,14.9695
215,9778,7779,0,244,12,1:2,981,14.9695
216,23008,1694,0,321,12,2,981,14.9695
217,23570,11906,0,704,12,2,981,14.9695
218,1307,1070,0,210,12,1,981,14.9695
219,13391,8466,0,595,12,2:1,981,14.9695
220,1540,4383,0,813,12,1,981,14.9695
221,6767,2444,0,39,12,1,981,14.9695
222,19679,11761,0,728,12,2,981,14.9695
223,12948,239,0,930,12,2:1,981,14.9695
224,19260,11673,0,561,12,2,981,14.9695
225,22619,4348,0,731,12,2,981,14.9695
226,12423,1410,0,771,12,2:1,981,14.9695
227,18441,942,0,704,12,2,981,14.9695
228,11303,8152,0,665,12,1:2,981,14.9695
229,609,1045,0,328,12,1,981,14.9695
230,22568,8581,0,887,12,2,981,14.9695
231,12094,4814,0,100,12,2:1,981,14.9695
232,1536,7483,0,453,12,1,981,14.9695
233,17267,315,0,957,12,2,981,14.9695
234,14420,4526,0,436,12,2:1,981,14.9695
235,19697,9022,0,69,12,2,981,14.9695
236,12769,10775,0,132,12,2:1,981,14.9695
237,21893,330,0,25,12,2,981,14.9695
238,10467,4169,0,861,12,1:2,981,14.9695
239,13795,5530,0,951,12,2:1,981,14.9695
240,12580,8524,0,193,12,2:1,981,14.9695
241,9600,1333,0,151,12,1:2,981,14.9695
242,15462,7643,0,599,12,2,981,14.9695
243,6504,10011,0,357,12,1,981,14.9695
244,6441,6285,0,844,12,1,981,14.9695
245,20091,1125,0,626,12,2,981,14.9695
246,14870,12058,0,595,12,2,981,14.9695
247,10480,8576,0,567,12,1:2,981,14.9695
248,4959,7664,0,840,12,1,981,14.9695
249,352,2289,0,482,12,1,981,14.9695
250,17427,7165,0,657,12,2,981,14.9695
251,20150,6979,0,674,12,2,981,14.9695
252,12598,4629,0,179,12,2:1,981,14.9695
253,2023,2155,0,4,12,1,981,14.9695
254,8881,656,0,495,12,1,981,14.9695
255,22409,10495,0,878,12,2,981,14.9695
256,20547,7716,0,23,12,2,981,14.9695
257,7948,8664,0,54,12,1,981,14.9695
258,160,4708,0,447,12,1,981,14.9695
259,15764,6685,0,794,12,2,981,14.9695
260,6323,8099,0,22,12,1,981,14.9695
261,7373,94,0,79,12,1,981,14.9695
262,23468,4257,0,30,12,2,981,14.9695
263,21840,8150,0,16,12,2,981,14.9695
264,4153,5141,0,316,12,1,981,14.9695
265,78,7621,0,348,12,1,981,14.9695
266,16195,10552,0,47,12,2,981,14.9695
267,13858,6826,0,35,12,2:1,981,14.9695
268,466,5851,0,387,12,1,981,14.9695
269,3487,9333,0,554,12,1,981,14.9695
270,8582,3525,0,271,12,1:2,981,14.9695
271,8571,6627,0,760,12,1:2,981,14.9695
272,11614,314,0,236,12,2:1,981,14.9695
273,17248,7639,0,593,12,2,981,14.9695
274,3962,2919,0,362,12,1,981,14.9695
275,17315,3704,0,468,12,2,981,14.9695
276,23190,11557,0,342,12,2,981,14.9695
277,16885,191,0,335,12,2,981,14.9695
278,12296,2613,0,391,12,2:1,981,14.9695
279,5957,3429,0,587,12,1,981,14.9695
280,3751,8675,0,275,12,1,981,14.9695
281,5739,7077,0,345,12,1,981,14.9695
282,19828,9063,0,434,12,2,981,14.9695
283,5683,6207,0,671,12,1,981,14.9695
284,13230,2141,0,786,12,2:1,981,14.9695
285,7066,10933,0,418,12,1,981,14.9695
286,8938,7925,0,582,12,1:2,981,14.9695
287,3419,2571,0,210,12,1,981,14.9695
288,4154,2074,0,430,12,1,981,14.9695
289,18282,1488,0,547,12,2,981,14.9695
290,20679,5024,0,423,12,2,981,14.9695
291,2885,6975,0,327,12,1,981,14.9695
292,22093,1967,0,319,12,2,981,14.9695
293,3994,2517,0,656,12,1,981,14.9695
294,1639,5469,0,416,12,1,981,14.9695
295,7550,4739,0,821,12,1,981,14.9695
296,5100,3044,0,908,12,1,981,14.9695
297,1578,2800,0,255,12,1,981,14.9695
298,10443,3205,0,741,12,1:2,981,14.9695
299,282,1434,0,376,12,1,981,14.9695
300,6812,8934,0,674,12,1,981,14.9695
301,20689,9911,0,963,12,2,981,14.9695
302,18227,5724,0,921,12,2,981,14.9695
303,12875,6354,0,305,12,2:1,981,14.9695
304,13510,11975,0,401,12,2,981,14.9695
305,4300,804,0,334,12,1,981,14.9695
306,8147,8007,0,677,12,1,981,14.9695
307,7476,1456,0,470,12,1,981,14.9695
308,1479,356,0,604,12,1,981,14.9695
309,2953,11819,0,823,12,1,981,14.9695
310,2483,943,0,81,12,1,981,14.9695
311,15455,5570,0,497,12,2,981,14.9695
312,8909,12099,0,77,12,1,981,14.9695
313,6876,3446,0,444,12,1,981,14.9695
314,23077,7743,0,619,12,2,981,14.9695
315,23200,8710,0,263,12,2,981,14.9695
316,20220,11263,0,709,12,2,981,14.9695
317,15464,10043,0,713,12,2,981,14.9695
318,2764,1717,0,236,12,1,981,14.9695
319,14532,5402,0,854,12,2:1,981,14.9695
320,15837,10554,0,235,12,2,981,14.9695
321,19273,6930,0,730,12,2,981,14.9695
322,17733,18,0,267,12,2,981,14.9695
323,15819,2238,0,253,12,2,981,14.9695
324,6209,1835,0,262,12,1,981,14.9695
325,19062,5903,0,361,12,2,981,14.9695
326,9247,9491,0,377,12,1:2,981,14.9695
327,21955,295,0,812,12,2,981,14.9695
328,3947,123,0,731,12,1,981,14.9695
329,7262,7575,0,407,12,1,981,14.9695
330,22295,737,0,954,12,2,981,14.9695
331,19787,8777,0,506,12,2,981,14.9695
332,13475,3270,0,550,12,2:1,981,14.9695
333,1055,5757,0,880,12,1,981,14.9695
334,22152,6735,0,108,12,2,981,14.9695
335,22318,10474,0,311,12,2,981,14.9695
336,13678,3447,0,261,12,2:1,981,14.9695
337,20590,4746,0,882,12,2,981,14.9695
338,12685,10183,0,112,12,2:1,981,14.9695
339,18340,661,0,497,12,2,981,14.9695
340,14995,9515,0,618,12,2,981,14.9695
341,18562,10292,0,569,12,2,981,14.9695
342,22347,3959,0,593,12,2,981,14.9695
343,18232,6395,0,357,12,2,981,14.9695
344,18260,8645,0,73,12,2,981,14.9695
345,17966,10693,0,899,12,2,981,14.9695
346,22503,2290,0,624,12,2,981,14.9695
347,18296,4873,0,297,12,2,981,14.9695
348,1421,9522,0,562,12,1,981,14.9695
349,8168,11146,0,514,12,1,981,14.9695
350,8733,5384,0,375,12,1:2,981,14.9695
351,13081,10882,0,488,12,2:1,981,14.9695
352,8096,4256,0,861,12,1,981,14.9695
353,14049,7707,0,532,12,2:1,981,14.9695
354,23503,8622,0,584,12,2,981,14.9695
355,7673,3813,0,508,12,1,981,14.9695
356,14135,7214,0,732,12,2:1,981,14.9695
357,858,2394,0,627,12,1,981,14.9695
358,7074,8590,0,94,12,1,981,14.9695
359,5288,9782,0,481,12,1,981,14.9695
360,16427,6844,0,593,12,2,981,14.9695
361,6755,8369,0,745,12,1,981,14.9695
362,17873,7869,0,24,12,2,981,14.9695
363,13114,3798,0,415,12,2:1,981,14.9695
364,13113,7678,0,647,12,2:1,981,14.9695
365,6065,7765,0,511,12,1,981,14.9695
366,12735,7124,0,581,12,2:1,981,14.9695
367,21922,2928,0,783,12,2,981,14.9695
368,17329,11973,0,673,12,2,981,14.9695
369,9311,1866,0,107,12,1:2,981,14.9695
370,131,11835,0,874,12,1,981,14.9695
371,11373,268,0,274,12,1:2,981,14.9695
372,13353,7230,0,92,12,2:1,981,14.9695
373,22587,4033,0,847,12,2,981,14.9695
374,17980,12106,0,652,12,2,981,14.9695
375,21292,653,0,208,12,2,981,14.9695
376,11094,4025,0,765,12,1:2,981,14.9695
377,16242,9279,0,518,12,2,981,14.9695
378,14138,8773,0,473,12,2:1,981,14.9695
379,19878,6491,0,172,12,2,981,14.9695
380,8903,9733,0,913,12,1,981,14.9695
381,3273,5616,0,805,12,1,981,14.9695
382,4786,2577,0,810,12,1,981,14.9695
383,3184,4124,0,602,12,1,981,14.9695
384,20408,10297,0,517,12,2,981,14.9695
385,8302,7611,0,366,12,1,981,14.9695
386,6162,5950,0,871,12,1,981,14.9695
387,20769,9405,0,397,12,2,981,14.9695
388,11289,1078,0,651,12,1:2,981,14.9695
389,916,2802,0,287,12,1,981,14.9695
390,7581,5482,0,163,12,1,981,14.9695
391,21187,9033,0,900,12,2,981,14.9695
392,20696,6919,0,448,12,2,981,14.9695
393,9952,2930,0,35,12,1:2,981,14.9695
394,18725,424,0,210,12,2,981,14.9695
395,20598,10055,0,243,12,2,981,14.9695
396,2239,8642,0,954,12,1,981,14.9695
397,4090,5876,0,442,12,1,981,14.9695
398,2391,9275,0,564,12,1,981,14.9695
399,21505,3374,0,639,12,2,981,14.9695
400,18898,10243,0,774,12,2,981,14.9695
401,2324,11595,0,55,12,1,981,14.9695
402,18044,9058,0,780,12,2,981,14.9695
403,17923,10892,0,348,12,2,981,14.9695
404,6928,11879,0,572,12,1,981,14.9695
405,2541,10904,0,87,12,1,981,14.9695
406,8718,217,0,613,12,1,981,14.9695
407,2189,3354,0,422,12,1,981,14.9695
408,20050,6639,0,288,12,2,981,14.9695
409,23553,5533,0,152,12,2,981,14.9695
410,16778,10854,0,655,12,2,981,14.9695
411,19178,6644,0,788,12,2,981,14.9695
412,19971,5389,0,783,12,2,981,14.9695
413,6577,1849,0,604,12,1,981,14.9695
414,5632,7844,0,40,12,1,981,14.9695
415,5408,9819,0,676,12,1,981,14.9695
416,20075,6189,0,455,12,2,981,14.9695
417,18392,11575,0,50,12,2,981,14.9695
418,20838,8301,0,9,12,2,981,14.9695
419,2501,9019,0,922,12,1,981,14.9695
420,12450,7033,0,683,12,2:1,981,14.9695
421,9471,623,0,977,12,1,981,14.9695
422,4580,6991,0,442,12,1,981,14.9695
423,19345,9755,0,275,12,2,981,14.9695
424,13139,5452,0,477,12,2:1,981,14.9695
425,11958,10281,0,202,12,2:1,981,14.9695
426,21467,102,0,798,12,2,981,14.9695
427,19630,10854,0,442,12,2,981,14.9695
428,18050,2999,0,313,12,2,981,14.9695
429,18348,629,0,315,12,2,981,14.9695
430,9292,2820,0,913,12,1:2,981,14.9695
431,22581,82,0,317,12,2,981,14.9695
432,7251,4670,0,913,12,1,981,14.9695
433,16289,2259,0,396,12,2,981,14.9695
434,8045,880,0,428,12,1,981,14.9695
435,4780,4473,0,438,12,1,981,14.9695
436,5834,11825,0,845,12,1,981,14.9695
437,23532,4908,0,608,12,2,981,14.9695
438,23047,8065,0,552,12,2,981,14.9695
439,8841,1370,0,679,12,1,981,14.9695
440,4945,6169,0,327,12,1,981,14.9695
441,15864,2016,0,839,12,2,981,14.9695
442,13600,1513,0,671,12,2:1,981,14.9695
443,11392,2477,0,902,12,1:2,981,14.9695
444,16993,7940,0,788,12,2,981,14.9695
445,17262,2077,0,208,12,2,981,14.9695
446,19912,5090,0,468,12,2,981,14.9695
447,169,3912,0,209,12,1,981,14.9695
448,10040,610,0,809,12,1:2,981,14.9695
449,5510,7652,0,333,12,1,981,14.9695
450,18201,1790,0,278,12,2,981,14.9695
451,19007,5188,0,642,12,2,981,14.9695
452,21976,4107,0,858,12,2,981,14.9695
453,15816,2737,0,28,12,2,981,14.9695
454,2437,30,0,963,12,1,981,14.9695
455,19721,376,0,667,12,2,981,14.9695
456,5578,8292,0,699,12,1,981,14.9695
457,13267,3469,0,898,12,2:1,981,14.9695
458,20204,7927,0,313,12,2,981,14.9695
459,7781,7609,0,687,12,1,981,14.9695
460,7573,5311,0,392,12,1,981,14.9695
461,2726,11812,0,426,12,1,981,14.9695
462,10302,4079,0,848,12,1:2,981,14.9695
463,5408,11124,0,193,12,1,981,14.9695
464,13187,8649,0,314,12,2:1,981,14.9695
465,18583,8658,0,237,12,2,981,14.9695
466,20094,5883,0,520,12,2,981,14.9695
467,17204,7777,0,636,12,2,981,14.9695
468,956,3704,0,670,12,1,981,14.9695
469,12981,1499,0,841,12,2:1,981,14.9695
470,6995,2965,0,964,12,1,981,14.9695
471,2737,1463,0,581,12,1,981,14.9695
472,8802,6581,0,556,12,1:2,981,14.9695
473,10963,7448,0,212,12,1:2,981,14.9695
474,12405,4509,0,680,12,2:1,981,14.9695
475,22504,0,0,774,12,2,981,14.9695
476,21138,11453,0,500,12,2,981,14.9695
477,13826,10225,0,57,12,2:1,981,14.9695
478,12511,8218,0,680,12,2:1,981,14.9695
479,16309,9389,0,388,12,2,981,14.9695
480,17132,8703,0,151,12,2,981,14.9695
481,2199,6749,0,825,12,1,981,14.9695
482,6751,3697,0,440,12,1,981,14.9695
483,5677,6801,0,82,12,1,981,14.9695
484,3575,8728,0,963,12,1,981,14.9695
485,22840,8323,0,887,12,2,981,14.9695
486,3448,3772,0,259,12,1,981,14.9695
487,18844,837,0,555,12,2,981,14.9695
488,18367,7549,0,838,12,2,981,14.9695
489,11369,11119,0,2,12,1:2,981,14.9695
490,10455,2015,0,835,12,1:2,981,14.9695
491,22964,9400,0,228,12,2,981,14.9695
492,11509,6424,0,304,12,1:2,981,14.9695
493,8021,11244,0,630,12,1,981,14.9695
494,13231,4079,0,77,12,2:1,981,14.9695
495,13737,370,0,22,12,2,981,14.9695
496,21019,5737,0,603,12,2,981,14.9695
497,2069,10299,0,506,12,1,981,14.9695
498,8809,4087,0,216,12,1:2,981,14.9695
499,4504,572,0,157,12,1,981,14.9695
500,6602,1400,0,596,12,1,981,14.9695
501,13727,5265,0,530,12,2:1,981,14.9695
502,9923,11413,0,225,12,1,981,14.9695
503,14905,9476,0,16,12,2,981,14.9695
504,17426,5592,0,285,12,2,981,14.9695
505,10936,12103,0,904,12,1:2,981,14.9695
506,16601,6004,0,752,12,2,981,14.9695
507,11173,1006,0,16,12,1:2,981,14.9695
508,190,9350,0,394,12,1,981,14.9695
509,4837,8523,0,658,12,1,981,14.9695
510,2237,9797,0,749,12,1,981,14.9695
511,14417,6994,0,64,12,2:1,981,14.9695
512,9246,1659,0,351,12,1:2,981,14.9695
513,4085,9267,0,301,12,1,981,14.9695
514,16282,6637,0,73,12,2,981,14.9695
515,5568,10647,0,906,12,1,981,14.9695
516,4414,9807,0,747,12,1,981,14.9695
517,12798,5841,0,399,12,2:1,981,14.9695
518,8642,10341,0,528,12,1,981,14.9695
519,4870,7822,0,921,12,1,981,14.9695
520,8940,1448,0,477,12,1,981,14.9695
521,21888,8419,0,949,12,2,981,14.9695
522,664,4415,0,45,12,1,981,14.9695
523,2461,11372,0,398,12,1,981,14.9695
524,14580,4072,0,57,12,2:1,981,14.9695
525,9171,856,0,205,12,1,981,14.9695
526,18606,1303,0,364,12,2,981,14.9695
527,3402,9919,0,230,12,1,981,14.9695
528,3110,763,0,138,12,1,981,14.9695
529,603,3859,0,296,12,1,981,14.9695
530,5021,11581,0,349,12,1,981,14.9695
531,7517,3764,0,618,12,1,981,14.9695
532,21109,6517,0,584,12,2,981,14.9695
533,6628,12080,0,149,12,1,981,14.9695
534,2238,11638,0,697,12,1,981,14.9695
535,12303,2270,0,864,12,2:1,981,14.9695
536,15590,5535,0,661,12,2,981,14.9695
537,2093,8439,0,4,12,1,981,14.9695
538,18400,7913,0,442,12,2,981,14.9695
539,2998,4020,0,693,12,1,981,14.9695
540,19432,580,0,377,12,2,981,14.9695
541,21520,10388,0,689,12,2,981,14.9695
542,9812,5594,0,552,12,1:2,981,14.9695
543,7560,1766,0,161,12,1,981,14.9695
544,17188,9556,0,901,12,2,981,14.9695
545,6702,5672,0,736,12,1,981,14.9695
546,478,2800,0,416,12,1,981,14.9695
547,758,11628,0,168,12,1,981,14.9695
548,9203,2176,0,622,12,1:2,981,14.9695
549,19109,8773,0,968,12,2,981,14.9695
550,12250,7501,0,470,12,2:1,981,14.9695
551,5249,2224,0,313,12,1,981,14.9695
552,19364,3374,0,9,12,2,981,14.9695
553,4622,395,0,819,12,1,981,14.9695
554,19863,1085,0,674,12,2,981,14.9695
555,3449,727,0,695,12,1,981,14.9695
556,11013,5757,0,450,12,1:2,981,14.9695
557,21945,1123,0,125,12,2,981,14.9695
558,7391,7616,0,271,12,1,981,14.9695
559,13905,6371,0,458,12,2:1,981,14.9695
560,17179,1371,0,394,12,2,981,14.9695
561,23245,7774,0,914,12,2,981,14.9695
562,14728,6290,0,831,12,2:1,981,14.9695
563,16145,8137,0,682,12,2,981,14.9695
564,15694,4559,0,475,12,2,981,14.9695
565,13224,1748,0,232,12,2:1,981,14.9695
566,1664,6910,0,290,12,1,981,14.9695
567,21361,19,0,731,12,2,981,14.9695
568,17302,3856,0,72,12,2,981,14.9695
569,19442,9142,0,268,12,2,981,14.9695
570,1541,2064,0,86,12,1,981,14.9695
571,12896,11837,0,30,12,2:1,981,14.9695
572,21836,383,0,952,12,2,981,14.9695
573,18745,11499,0,608,12,2,981,14.9695
574,23041,9087,0,674,12,2,981,14.9695
575,11301,12055,0,684,12,1:2,981,14.9695
576,22158,5068,0,385,12,2,981,14.9695
577,1395,8892,0,433,12,1,981,14.9695
578,13318,11010,0,371,12,2:1,981,14.9695
579,5541,3257,0,968,12,1,981,14.9695
580,10668,2045,0,715,12,1:2,981,14.9695
581,2355,3354,0,149,12,1,981,14.9695
582,10348,11455,0,603,12,1:2,981,14.9695
583,9379,6328,0,77,12,1:2,981,14.9695
584,8799,11298,0,606,12,1,981,14.9695
585,6256,9602,0,853,12,1,981,14.9695
586,2693,5731,0,869,12,1,981,14.9695
587,20142,7638,0,122,12,2,981,14.9695
588,18475,2255,0,710,12,2,981,14.9695
589,19555,2865,0,941,12,2,981,14.9695
590,9978,11219,0,369,12,1,981,14.9695
591,15460,10327,0,247,12,2,981,14.9695
592,7784,7978,0,285,12,1,981,14.9695
593,18616,8902,0,210,12,2,981,14.9695
594,7190,10,0,186,12,1,981,14.9695
595,15717,3786,0,309,12,2,981,14.9695
596,17663,7031,0,530,12,2,981,14.9695
597,10791,9864,0,145,12,1:2,981,14.9695
598,20569,2391,0,707,12,2,981,14.9695
