id,x,y,z,deadline,sf,gateways,windowlength,slotlength
91,4582,9435,0,132,12,1,141,14.9695
92,23430,7131,0,15,12,2,141,14.9695
93,14850,8476,0,73,12,2,141,14.9695
94,1833,5772,0,93,12,1,141,14.9695
95,17623,2680,0,103,12,2,141,14.9695
96,17665,11264,0,23,12,2,141,14.9695
97,6111,4589,0,68,12,1,141,14.9695
98,12613,3713,0,130,12,2:1,141,14.9695
99,12997,7863,0,134,12,2:1,141,14.9695
100,1132,5626,0,75,12,1,141,14.9695
101,23237,4011,0,25,12,2,141,14.9695
102,18139,10350,0,104,12,2,141,14.9695
103,4260,3194,0,83,12,1,141,14.9695
104,3673,11927,0,73,12,1,141,14.9695
105,18390,6215,0,27,12,2,141,14.9695
106,20123,9602,0,7,12,2,141,14.9695
107,17729,680,0,105,12,2,141,14.9695
108,11021,10404,0,28,12,1:2,141,14.9695
109,19946,2862,0,76,12,2,141,14.9695
110,22120,7153,0,90,12,2,141,14.9695
111,16463,10767,0,99,12,2,141,14.9695
112,986,2583,0,42,12,1,141,14.9695
113,6561,8398,0,108,12,1,141,14.9695
114,9875,10681,0,92,12,1:2,141,14.9695
115,5816,10233,0,49,12,1,141,14.9695
116,20292,6879,0,49,12,2,141,14.9695
117,21350,6158,0,130,12,2,141,14.9695
118,9992,8329,0,64,12,1:2,141,14.9695
119,10524,3828,0,58,12,1:2,141,14.9695
120,11058,7303,0,17,12,1:2,141,14.9695
121,20640,11785,0,121,12,2,141,14.9695
122,19684,4356,0,122,12,2,141,14.9695
123,18725,6174,0,54,12,2,141,14.9695
124,12288,2876,0,109,12,2:1,141,14.9695
125,23520,8479,0,36,12,2,141,14.9695
126,12397,10715,0,57,12,2:1,141,14.9695
127,14609,2793,0,88,12,2,141,14.9695
128,9877,10824,0,44,12,1:2,141,14.9695
129,4373,4347,0,99,12,1,141,14.9695
130,13215,11760,0,106,12,2,141,14.9695
131,14548,895,0,43,12,2,141,14.9695
132,18075,673,0,92,12,2,141,14.9695
133,3613,2823,0,133,12,1,141,14.9695
134,16157,6175,0,11,12,2,141,14.9695
135,12330,4769,0,102,12,2:1,141,14.9695
136,21431,6082,0,95,12,2,141,14.9695
137,3280,3635,0,69,12,1,141,14.9695
138,17561,3058,0,109,12,2,141,14.9695
139,17553,929,0,94,12,2,141,14.9695
140,19778,5037,0,35,12,2,141,14.9695
141,22635,2153,0,62,12,2,141,14.9695
142,14774,6183,0,44,12,2:1,141,14.9695
143,2329,10087,0,98,12,1,141,14.9695
144,21773,5281,0,40,12,2,141,14.9695
145,18435,3418,0,43,12,2,141,14.9695
146,16403,10667,0,6,12,2,141,14.9695
147,1027,5627,0,106,12,1,141,14.9695
148,20230,7623,0,82,12,2,141,14.9695
149,2023,2771,0,21,12,1,141,14.9695
150,10473,1910,0,81,12,1:2,141,14.9695
151,23123,8867,0,60,12,2,141,14.9695
152,15052,8365,0,78,12,2,141,14.9695
153,14733,8683,0,55,12,2,141,14.9695
154,8613,1829,0,50,12,1,141,14.9695
155,3656,2784,0,104,12,1,141,14.9695
156,4475,3082,0,55,12,1,141,14.9695
157,6884,8133,0,34,12,1,141,14.9695
158,8610,1868,0,40,12,1,141,14.9695
159,8659,4150,0,131,12,1:2,141,14.9695
160,7176,10394,0,118,12,1,141,14.9695
161,13399,3314,0,33,12,2:1,141,14.9695
162,7972,11662,0,124,12,1,141,14.9695
163,9044,912,0,89,12,1,141,14.9695
164,15855,4470,0,8,12,2,141,14.9695
165,13742,8725,0,112,12,2:1,141,14.9695
166,773,10256,0,88,12,1,141,14.9695
167,5220,9976,0,31,12,1,141,14.9695
168,915,2842,0,134,12,1,141,14.9695
169,613,9750,0,16,12,1,141,14.9695
170,19233,3714,0,3,12,2,141,14.9695
171,22802,9827,0,104,12,2,141,14.9695
172,19696,5381,0,2,12,2,141,14.9695
173,20244,6317,0,120,12,2,141,14.9695
174,8154,11428,0,92,12,1,141,14.9695
175,14064,11852,0,24,12,2,141,14.9695
176,23179,2150,0,97,12,2,141,14.9695
177,8223,7554,0,51,12,1,141,14.9695
178,10962,3841,0,133,12,1:2,141,14.9695
179,10847,10371,0,29,12,1:2,141,14.9695
180,14900,4258,0,24,12,2:1,141,14.9695
181,9135,7666,0,34,12,1:2,141,14.9695
182,18312,4593,0,79,12,2,141,14.9695
183,367,7999,0,23,12,1,141,14.9695
184,7626,11947,0,105,12,1,141,14.9695
185,13638,11446,0,9,12,2,141,14.9695
186,15454,1563,0,85,12,2,141,14.9695
187,16213,10664,0,21,12,2,141,14.9695
188,15583,1578,0,93,12,2,141,14.9695
189,10709,487,0,78,12,1:2,141,14.9695
190,10073,9981,0,113,12,1:2,141,14.9695
191,10599,6718,0,86,12,1:2,141,14.9695
192,21485,8899,0,99,12,2,141,14.9695
193,1536,9974,0,95,12,1,141,14.9695
194,4153,10281,0,38,12,1,141,14.9695
195,19063,10771,0,140,12,2,141,14.9695
196,11727,10043,0,27,12,1:2,141,14.9695
197,21862,11104,0,114,12,2,141,14.9695
198,8948,6508,0,24,12,1:2,141,14.9695
199,1244,11954,0,127,12,1,141,14.9695
200,13674,5183,0,132,12,2:1,141,14.9695
