id,x,y,z,deadline,sf,gateways,windowlength,slotlength
139,2039,16537,0,367,12,3,1400,14.9695
140,5804,16576,0,410,12,3,1400,14.9695
141,16715,380,0,1303,12,2,1400,14.9695
142,7942,8549,0,1041,12,1:3,1400,14.9695
143,20518,13862,0,1300,12,4:2,1400,14.9695
144,18952,21891,0,26,12,4,1400,14.9695
145,5734,1905,0,131,12,1,1400,14.9695
146,8273,2386,0,416,12,1,1400,14.9695
147,17445,21808,0,869,12,4,1400,14.9695
148,8371,14333,0,602,12,3:4:1,1400,14.9695
149,2249,13553,0,139,12,3:1,1400,14.9695
150,8177,20337,0,1361,12,3:4,1400,14.9695
151,19046,13144,0,347,12,4:2,1400,14.9695
152,2869,14547,0,841,12,3,1400,14.9695
153,18983,6752,0,713,12,2,1400,14.9695
154,7307,5660,0,862,12,1,1400,14.9695
155,5168,5177,0,1216,12,1,1400,14.9695
156,18707,396,0,1017,12,2,1400,14.9695
157,6922,8584,0,167,12,1:3,1400,14.9695
158,18290,21475,0,494,12,4,1400,14.9695
159,19584,18242,0,963,12,4,1400,14.9695
160,3661,2279,0,713,12,1,1400,14.9695
161,19665,18467,0,1334,12,4,1400,14.9695
162,8296,21647,0,1266,12,3,1400,14.9695
163,19418,3217,0,202,12,2,1400,14.9695
164,3349,12927,0,507,12,3:1,1400,14.9695
165,15484,733,0,1066,12,2,1400,14.9695
166,16387,6444,0,374,12,2,1400,14.9695
167,16371,5768,0,1179,12,2,1400,14.9695
168,13096,21706,0,1033,12,4,1400,14.9695
169,20452,626,0,333,12,2,1400,14.9695
170,5717,5133,0,74,12,1,1400,14.9695
171,12042,3004,0,30,12,2:1,1400,14.9695
172,7844,7631,0,590,12,1:3,1400,14.9695
173,4868,15438,0,453,12,3,1400,14.9695
174,9896,1490,0,376,12,1:2,1400,14.9695
175,18808,16028,0,1276,12,4,1400,14.9695
176,3610,20256,0,892,12,3,1400,14.9695
177,3964,12385,0,752,12,3:1,1400,14.9695
178,20846,3343,0,118,12,2,1400,14.9695
179,6656,18183,0,1136,12,3,1400,14.9695
180,6421,12501,0,806,12,3:1,1400,14.9695
181,21159,7936,0,558,12,2,1400,14.9695
182,1340,4537,0,787,12,1,1400,14.9695
183,13243,11130,0,1319,12,4:2:1,1400,14.9695
184,12769,7153,0,576,12,2:1:4,1400,14.9695
185,18565,21911,0,1025,12,4,1400,14.9695
186,21466,16936,0,1006,12,4,1400,14.9695
187,18038,11140,0,983,12,4:2,1400,14.9695
188,13425,7690,0,302,12,2:1:4,1400,14.9695
189,1431,17863,0,1299,12,3,1400,14.9695
190,7941,8455,0,745,12,1:3,1400,14.9695
191,11303,17512,0,581,12,4:3,1400,14.9695
192,10997,16617,0,1003,12,4:3,1400,14.9695
193,14209,6612,0,1053,12,2:1:4,1400,14.9695
194,16648,13180,0,1292,12,4:2,1400,14.9695
195,20709,19458,0,327,12,4,1400,14.9695
196,6344,4937,0,1365,12,1,1400,14.9695
197,9162,17914,0,1201,12,3:4,1400,14.9695
198,18954,9107,0,864,12,2:4,1400,14.9695
199,6277,1532,0,909,12,1,1400,14.9695
200,13731,16058,0,688,12,4:3,1400,14.9695
201,16068,9796,0,363,12,2:4,1400,14.9695
202,20824,2898,0,848,12,2,1400,14.9695
203,6207,19829,0,273,12,3,1400,14.9695
204,7198,807,0,1320,12,1,1400,14.9695
205,2498,15045,0,517,12,3,1400,14.9695
206,2361,14648,0,1026,12,3,1400,14.9695
207,19299,12323,0,95,12,4:2,1400,14.9695
208,15034,6200,0,776,12,2:1,1400,14.9695
209,21134,74,0,1072,12,2,1400,14.9695
210,7301,18083,0,796,12,3:4,1400,14.9695
211,2625,10181,0,1289,12,1:3,1400,14.9695
212,972,8195,0,38,12,1,1400,14.9695
213,14044,5792,0,1306,12,2:1,1400,14.9695
214,16142,9596,0,1278,12,2:4,1400,14.9695
215,20889,9450,0,548,12,2:4,1400,14.9695
216,19508,10736,0,1012,12,2:4,1400,14.9695
217,11866,1159,0,125,12,2:1,1400,14.9695
218,7325,7873,0,1000,12,1:3,1400,14.9695
219,19211,9569,0,1244,12,2:4,1400,14.9695
220,18431,7117,0,934,12,2:4,1400,14.9695
221,10639,13739,0,407,12,4:3:1,1400,14.9695
222,13275,19683,0,1384,12,4:3,1400,14.9695
223,9052,20047,0,705,12,3:4,1400,14.9695
224,18980,9564,0,210,12,2:4,1400,14.9695
225,21202,18148,0,1024,12,4,1400,14.9695
226,9996,20089,0,603,12,3:4,1400,14.9695
227,17373,6979,0,165,12,2:4,1400,14.9695
228,19064,11424,0,1143,12,4:2,1400,14.9695
229,19727,13706,0,430,12,4:2,1400,14.9695
230,5738,8259,0,116,12,1:3,1400,14.9695
231,5109,20713,0,890,12,3,1400,14.9695
232,15492,306,0,348,12,2,1400,14.9695
233,673,7562,0,636,12,1,1400,14.9695
234,5050,18503,0,330,12,3,1400,14.9695
235,21126,13940,0,257,12,4,1400,14.9695
236,13735,10893,0,1113,12,4:2,1400,14.9695
237,13091,18479,0,838,12,4:3,1400,14.9695
238,10608,12080,0,414,12,4:3:1,1400,14.9695
239,16413,1298,0,1118,12,2,1400,14.9695
240,13483,17941,0,36,12,4:3,1400,14.9695
241,8218,2119,0,326,12,1,1400,14.9695
242,5052,14031,0,480,12,3:1,1400,14.9695
243,3531,2981,0,152,12,1,1400,14.9695
244,15770,5755,0,964,12,2,1400,14.9695
245,4548,3382,0,201,12,1,1400,14.9695
246,5609,9264,0,771,12,1:3,1400,14.9695
247,2783,19827,0,1075,12,3,1400,14.9695
248,2207,19678,0,767,12,3,1400,14.9695
249,6296,6331,0,468,12,1,1400,14.9695
250,4415,7783,0,642,12,1:3,1400,14.9695
251,930,19942,0,620,12,3,1400,14.9695
252,11617,17433,0,564,12,4:3,1400,14.9695
253,3013,20020,0,1213,12,3,1400,14.9695
254,15024,18568,0,677,12,4,1400,14.9695
255,5555,323,0,665,12,1,1400,14.9695
256,3826,19953,0,281,12,3,1400,14.9695
257,7187,5338,0,568,12,1,1400,14.9695
258,1880,19611,0,560,12,3,1400,14.9695
259,2713,18339,0,25,12,3,1400,14.9695
260,12217,7774,0,724,12,2:1:4,1400,14.9695
261,20730,6456,0,1238,12,2,1400,14.9695
262,10747,6186,0,1067,12,1:2,1400,14.9695
263,2470,7313,0,482,12,1,1400,14.9695
264,19814,6372,0,278,12,2,1400,14.9695
265,18680,16369,0,748,12,4,1400,14.9695
266,10327,17846,0,1017,12,3:4,1400,14.9695
267,3239,20407,0,1132,12,3,1400,14.9695
268,9127,4796,0,144,12,1:2,1400,14.9695
269,19151,97,0,1290,12,2,1400,14.9695
270,15715,13741,0,1222,12,4:2,1400,14.9695
271,1428,154,0,503,12,1,1400,14.9695
272,1554,19832,0,1224,12,3,1400,14.9695
273,9485,9335,0,322,12,1:3:2:4,1400,14.9695
274,9141,4691,0,880,12,1:2,1400,14.9695
275,14045,10945,0,1028,12,4:2,1400,14.9695
276,13689,3087,0,805,12,2:1,1400,14.9695
277,19032,4693,0,883,12,2,1400,14.9695
278,9301,193,0,1100,12,1,1400,14.9695
279,156,19222,0,443,12,3,1400,14.9695
280,21183,11904,0,1308,12,4:2,1400,14.9695
281,9698,10194,0,387,12,1:3:4:2,1400,14.9695
282,17089,13208,0,203,12,4:2,1400,14.9695
283,17250,1180,0,83,12,2,1400,14.9695
284,12758,3952,0,612,12,2:1,1400,14.9695
285,15259,9903,0,1159,12,2:4,1400,14.9695
286,9765,6398,0,195,12,1:2,1400,14.9695
287,17324,21394,0,310,12,4,1400,14.9695
288,2853,1641,0,718,12,1,1400,14.9695
289,21480,7870,0,3,12,2,1400,14.9695
290,3784,4498,0,1184,12,1,1400,14.9695
291,21742,20114,0,1326,12,4,1400,14.9695
292,21455,4430,0,842,12,2,1400,14.9695
293,15074,3873,0,753,12,2,1400,14.9695
294,7117,21824,0,327,12,3,1400,14.9695
295,3305,3063,0,355,12,1,1400,14.9695
296,5141,1965,0,224,12,1,1400,14.9695
297,12833,2628,0,538,12,2:1,1400,14.9695
298,3639,15190,0,1393,12,3,1400,14.9695
299,19313,2754,0,162,12,2,1400,14.9695
300,20394,9046,0,1276,12,2:4,1400,14.9695
301,20587,18783,0,754,12,4,1400,14.9695
302,10237,11208,0,786,12,1:4:3:2,1400,14.9695
303,20106,19174,0,1195,12,4,1400,14.9695
304,20317,5767,0,964,12,2,1400,14.9695
305,10679,7757,0,1399,12,1:2,1400,14.9695
306,14127,12262,0,1017,12,4:2,1400,14.9695
307,5146,6212,0,609,12,1,1400,14.9695
308,17276,8062,0,935,12,2:4,1400,14.9695
309,171,19112,0,1191,12,3,1400,14.9695
310,2754,12423,0,1160,12,3:1,1400,14.9695
311,5223,16846,0,659,12,3,1400,14.9695
312,20541,13427,0,606,12,4:2,1400,14.9695
313,3999,20040,0,55,12,3,1400,14.9695
314,19615,8188,0,421,12,2:4,1400,14.9695
315,156,308,0,132,12,1,1400,14.9695
316,5639,159,0,912,12,1,1400,14.9695
317,11134,1156,0,166,12,1:2,1400,14.9695
318,10794,15183,0,991,12,4:3,1400,14.9695
319,17279,10583,0,724,12,2:4,1400,14.9695
320,2697,1338,0,986,12,1,1400,14.9695
321,16707,2413,0,448,12,2,1400,14.9695
322,10592,18512,0,521,12,3:4,1400,14.9695
323,574,379,0,1398,12,1,1400,14.9695
324,6945,1123,0,86,12,1,1400,14.9695
325,4621,2054,0,1334,12,1,1400,14.9695
326,4338,4975,0,758,12,1,1400,14.9695
327,18744,13265,0,482,12,4:2,1400,14.9695
328,4093,13815,0,605,12,3:1,1400,14.9695
329,5229,12215,0,568,12,3:1,1400,14.9695
330,18727,18220,0,667,12,4,1400,14.9695
331,1683,19593,0,1032,12,3,1400,14.9695
332,16494,14981,0,1177,12,4,1400,14.9695
333,21513,12490,0,1038,12,4:2,1400,14.9695
334,9140,7008,0,300,12,1:2,1400,14.9695
335,19053,11604,0,504,12,4:2,1400,14.9695
336,13712,16042,0,769,12,4:3,1400,14.9695
337,11245,2402,0,862,12,1:2,1400,14.9695
338,16846,8586,0,1104,12,2:4,1400,14.9695
339,586,8585,0,1170,12,1,1400,14.9695
340,9876,20240,0,214,12,3:4,1400,14.9695
341,14388,8088,0,1010,12,2:4:1,1400,14.9695
342,19889,19760,0,1244,12,4,1400,14.9695
343,21641,17937,0,1070,12,4,1400,14.9695
344,6929,7657,0,757,12,1:3,1400,14.9695
345,16784,5623,0,67,12,2,1400,14.9695
346,13138,1652,0,376,12,2:1,1400,14.9695
347,16088,7087,0,457,12,2:4,1400,14.9695
348,20002,1699,0,1377,12,2,1400,14.9695
349,21407,20979,0,213,12,4,1400,14.9695
350,17381,5121,0,536,12,2,1400,14.9695
351,10502,8667,0,250,12,1:2:4,1400,14.9695
352,16615,12308,0,127,12,4:2,1400,14.9695
353,19571,19956,0,877,12,4,1400,14.9695
354,3681,17092,0,842,12,3,1400,14.9695
355,16014,21064,0,5,12,4,1400,14.9695
356,6439,18619,0,962,12,3,1400,14.9695
357,4320,11338,0,363,12,3:1,1400,14.9695
358,11818,5463,0,1045,12,2:1,1400,14.9695
359,1593,8422,0,81,12,1:3,1400,14.9695
360,18385,15573,0,851,12,4,1400,14.9695
361,8119,11769,0,1367,12,3:1:4,1400,14.9695
362,12282,2662,0,237,12,2:1,1400,14.9695
363,14111,16268,0,1296,12,4:3,1400,14.9695
364,6315,4883,0,95,12,1,1400,14.9695
365,20479,17499,0,1195,12,4,1400,14.9695
366,11410,11625,0,693,12,4:3:1:2,1400,14.9695
367,1385,5413,0,1280,12,1,1400,14.9695
368,9511,18127,0,935,12,3:4,1400,14.9695
369,5951,9643,0,860,12,1:3,1400,14.9695
370,18995,12054,0,8,12,4:2,1400,14.9695
371,5490,9167,0,1115,12,1:3,1400,14.9695
372,12770,11230,0,1172,12,4:2:1:3,1400,14.9695
373,8807,16203,0,1113,12,3:4,1400,14.9695
374,2759,14512,0,267,12,3,1400,14.9695
375,21080,3402,0,213,12,2,1400,14.9695
376,18,9135,0,771,12,1:3,1400,14.9695
377,1665,1013,0,801,12,1,1400,14.9695
378,13352,14583,0,150,12,4:3,1400,14.9695
379,19388,9654,0,1192,12,2:4,1400,14.9695
380,6588,10601,0,1183,12,1:3,1400,14.9695
381,8125,6801,0,450,12,1,1400,14.9695
382,7031,5638,0,816,12,1,1400,14.9695
383,18325,9550,0,844,12,2:4,1400,14.9695
384,12320,13186,0,1370,12,4:3:2,1400,14.9695
385,11692,19681,0,1113,12,4:3,1400,14.9695
386,13795,13851,0,663,12,4:3:2,1400,14.9695
387,15766,795,0,835,12,2,1400,14.9695
388,17130,8781,0,1141,12,2:4,1400,14.9695
389,18543,14777,0,259,12,4,1400,14.9695
390,8953,17916,0,383,12,3:4,1400,14.9695
391,18777,16684,0,1067,12,4,1400,14.9695
392,20870,21158,0,1140,12,4,1400,14.9695
393,7246,7129,0,30,12,1,1400,14.9695
394,21579,21736,0,1177,12,4,1400,14.9695
395,8432,3039,0,854,12,1,1400,14.9695
396,3069,7449,0,242,12,1,1400,14.9695
397,12277,11181,0,492,12,4:2:1:3,1400,14.9695
398,2909,5138,0,341,12,1,1400,14.9695
399,3772,7594,0,974,12,1:3,1400,14.9695
400,17654,12338,0,669,12,4:2,1400,14.9695
401,8673,9960,0,88,12,1:3:4,1400,14.9695
402,12529,7069,0,1278,12,2:1:4,1400,14.9695
403,13294,19165,0,189,12,4:3,1400,14.9695
404,1168,12761,0,658,12,3:1,1400,14.9695
405,17400,11542,0,1052,12,4:2,1400,14.9695
406,16943,15569,0,1105,12,4,1400,14.9695
407,18992,10943,0,757,12,2:4,1400,14.9695
408,20378,9149,0,617,12,2:4,1400,14.9695
409,4121,5576,0,591,12,1,1400,14.9695
410,4951,7517,0,329,12,1:3,1400,14.9695
411,2117,8661,0,1288,12,1:3,1400,14.9695
412,4549,18446,0,559,12,3,1400,14.9695
413,2223,21391,0,414,12,3,1400,14.9695
414,9688,19104,0,546,12,3:4,1400,14.9695
415,20514,13556,0,638,12,4:2,1400,14.9695
416,11494,15043,0,203,12,4:3,1400,14.9695
417,5651,19767,0,487,12,3,1400,14.9695
418,4771,5271,0,95,12,1,1400,14.9695
419,8606,15092,0,83,12,3:4,1400,14.9695
420,6381,12528,0,173,12,3:1,1400,14.9695
421,3990,14411,0,604,12,3:1,1400,14.9695
422,21386,9071,0,84,12,2:4,1400,14.9695
423,9463,15369,0,926,12,3:4,1400,14.9695
424,9969,14085,0,1321,12,3:4:1,1400,14.9695
425,5429,3808,0,485,12,1,1400,14.9695
426,5055,15991,0,236,12,3,1400,14.9695
427,17800,3733,0,313,12,2,1400,14.9695
428,2849,21206,0,1008,12,3,1400,14.9695
429,5519,5390,0,125,12,1,1400,14.9695
430,14079,4836,0,383,12,2:1,1400,14.9695
431,14921,10301,0,1061,12,2:4,1400,14.9695
432,18849,1202,0,1187,12,2,1400,14.9695
433,5076,17111,0,947,12,3,1400,14.9695
434,15522,21670,0,110,12,4,1400,14.9695
435,14542,2036,0,803,12,2,1400,14.9695
436,18043,2278,0,381,12,2,1400,14.9695
437,16114,16312,0,135,12,4,1400,14.9695
438,9210,5528,0,1247,12,1:2,1400,14.9695
439,20478,11522,0,636,12,4:2,1400,14.9695
440,10965,16822,0,1143,12,4:3,1400,14.9695
441,13806,20551,0,981,12,4,1400,14.9695
442,11143,2055,0,904,12,1:2,1400,14.9695
443,2774,16794,0,406,12,3,1400,14.9695
444,887,7371,0,435,12,1,1400,14.9695
445,9954,1993,0,129,12,1:2,1400,14.9695
446,2208,13987,0,997,12,3:1,1400,14.9695
447,21529,9198,0,1117,12,2:4,1400,14.9695
448,7769,15036,0,679,12,3:4,1400,14.9695
449,7396,20928,0,553,12,3,1400,14.9695
450,6946,9894,0,1223,12,1:3,1400,14.9695
451,6012,14882,0,1379,12,3:1,1400,14.9695
452,1998,11861,0,191,12,3:1,1400,14.9695
453,15167,20807,0,658,12,4,1400,14.9695
454,604,13779,0,806,12,3,1400,14.9695
455,6970,7788,0,1361,12,1:3,1400,14.9695
456,16322,14299,0,985,12,4:2,1400,14.9695
457,10675,1842,0,461,12,1:2,1400,14.9695
458,9345,20426,0,970,12,3:4,1400,14.9695
459,14346,19462,0,209,12,4,1400,14.9695
460,19499,19839,0,318,12,4,1400,14.9695
461,9840,13605,0,166,12,3:4:1,1400,14.9695
462,20686,14738,0,1376,12,4,1400,14.9695
463,20900,20077,0,808,12,4,1400,14.9695
464,6116,13741,0,995,12,3:1,1400,14.9695
465,214,16524,0,1357,12,3,1400,14.9695
466,6557,19922,0,1371,12,3,1400,14.9695
467,12067,12593,0,726,12,4:3:2:1,1400,14.9695
468,6302,4350,0,307,12,1,1400,14.9695
469,12610,19095,0,1003,12,4:3,1400,14.9695
470,2770,7556,0,784,12,1,1400,14.9695
471,5031,3318,0,879,12,1,1400,14.9695
472,13675,3753,0,277,12,2:1,1400,14.9695
473,8684,18544,0,659,12,3:4,1400,14.9695
474,1649,11772,0,501,12,3:1,1400,14.9695
475,2905,10786,0,402,12,1:3,1400,14.9695
476,20933,18700,0,400,12,4,1400,14.9695
477,4328,21460,0,507,12,3,1400,14.9695
478,3259,18809,0,1222,12,3,1400,14.9695
479,12189,6875,0,973,12,2:1,1400,14.9695
480,19385,16997,0,1216,12,4,1400,14.9695
481,9942,2556,0,112,12,1:2,1400,14.9695
482,17942,17662,0,550,12,4,1400,14.9695
483,16903,5527,0,461,12,2,1400,14.9695
484,5988,5092,0,505,12,1,1400,14.9695
485,15315,13022,0,472,12,4:2,1400,14.9695
486,876,7960,0,115,12,1,1400,14.9695
487,14265,15586,0,650,12,4:3,1400,14.9695
488,21621,280,0,1163,12,2,1400,14.9695
489,8466,13168,0,280,12,3:4:1,1400,14.9695
490,3661,2889,0,28,12,1,1400,14.9695
491,13896,2366,0,1330,12,2:1,1400,14.9695
492,20785,2032,0,1048,12,2,1400,14.9695
493,15080,4247,0,1055,12,2,1400,14.9695
494,3287,10539,0,638,12,1:3,1400,14.9695
495,11909,7006,0,286,12,2:1,1400,14.9695
496,2921,19785,0,996,12,3,1400,14.9695
497,12341,3391,0,308,12,2:1,1400,14.9695
498,6707,10979,0,228,12,1:3,1400,14.9695
499,4485,3570,0,896,12,1,1400,14.9695
500,13359,17187,0,1265,12,4:3,1400,14.9695
501,8865,1980,0,948,12,1,1400,14.9695
502,7192,10190,0,517,12,1:3,1400,14.9695
503,15428,7340,0,980,12,2:4,1400,14.9695
504,2304,7806,0,1399,12,1,1400,14.9695
505,9935,18824,0,331,12,3:4,1400,14.9695
506,2758,8833,0,368,12,1:3,1400,14.9695
507,725,4654,0,631,12,1,1400,14.9695
508,2007,15088,0,342,12,3,1400,14.9695
509,12674,5862,0,853,12,2:1,1400,14.9695
510,18968,21664,0,1280,12,4,1400,14.9695
511,18767,21719,0,104,12,4,1400,14.9695
512,10583,11512,0,158,12,4:3:1:2,1400,14.9695
513,9158,3291,0,192,12,1:2,1400,14.9695
514,15767,15495,0,1049,12,4,1400,14.9695
515,7023,7964,0,507,12,1:3,1400,14.9695
516,12175,13884,0,404,12,4:3,1400,14.9695
517,8492,13028,0,1015,12,3:1:4,1400,14.9695
518,1998,970,0,848,12,1,1400,14.9695
519,6066,5647,0,1255,12,1,1400,14.9695
520,15607,8019,0,715,12,2:4,1400,14.9695
521,21790,10653,0,167,12,2:4,1400,14.9695
522,8354,13398,0,941,12,3:4:1,1400,14.9695
523,7702,12823,0,166,12,3:1:4,1400,14.9695
524,5701,8720,0,575,12,1:3,1400,14.9695
525,14309,780,0,719,12,2,1400,14.9695
526,9689,20396,0,1182,12,3:4,1400,14.9695
527,21770,3362,0,977,12,2,1400,14.9695
528,2964,13835,0,1139,12,3:1,1400,14.9695
529,18047,6242,0,164,12,2,1400,14.9695
530,21196,18390,0,639,12,4,1400,14.9695
531,15358,6015,0,887,12,2,1400,14.9695
532,18661,19968,0,999,12,4,1400,14.9695
533,17298,16243,0,19,12,4,1400,14.9695
534,9410,2528,0,589,12,1:2,1400,14.9695
535,7211,6690,0,97,12,1,1400,14.9695
536,13507,3714,0,981,12,2:1,1400,14.9695
537,19440,20857,0,545,12,4,1400,14.9695
538,1864,17870,0,477,12,3,1400,14.9695
539,18932,3101,0,1024,12,2,1400,14.9695
540,12351,247,0,236,12,2:1,1400,14.9695
541,4214,7401,0,1307,12,1:3,1400,14.9695
542,18059,4135,0,819,12,2,1400,14.9695
543,19345,10431,0,542,12,2:4,1400,14.9695
544,1090,13942,0,747,12,3,1400,14.9695
545,15036,10209,0,561,12,2:4,1400,14.9695
546,14366,15628,0,107,12,4:3,1400,14.9695
547,2052,1813,0,1112,12,1,1400,14.9695
548,15541,18113,0,1368,12,4,1400,14.9695
549,3781,6972,0,901,12,1,1400,14.9695
