id,x,y,z,deadline,sf,gateways,windowlength,slotlength
72,17426,19982,0,641,12,4,699,14.9695
73,16138,6051,0,569,12,2,699,14.9695
74,20725,8614,0,551,12,2:4,699,14.9695
75,6819,12862,0,435,12,3:1,699,14.9695
76,4190,1800,0,254,12,1,699,14.9695
77,2676,15265,0,404,12,3,699,14.9695
78,4522,12219,0,542,12,3:1,699,14.9695
79,615,21370,0,60,12,3,699,14.9695
80,6890,10438,0,30,12,1:3,699,14.9695
81,868,16522,0,492,12,3,699,14.9695
82,20090,4660,0,294,12,2,699,14.9695
83,7188,3145,0,54,12,1,699,14.9695
84,5291,6105,0,50,12,1,699,14.9695
85,9729,17291,0,619,12,3:4,699,14.9695
86,9867,11512,0,43,12,3:1:4,699,14.9695
87,14452,6759,0,189,12,2:1:4,699,14.9695
88,3325,19673,0,26,12,3,699,14.9695
89,6252,3976,0,67,12,1,699,14.9695
90,14784,19862,0,282,12,4,699,14.9695
91,18341,2854,0,45,12,2,699,14.9695
92,6758,16930,0,417,12,3:4,699,14.9695
93,14951,21818,0,178,12,4,699,14.9695
94,17334,18141,0,29,12,4,699,14.9695
95,3415,4489,0,305,12,1,699,14.9695
96,9152,20223,0,673,12,3:4,699,14.9695
97,15457,1971,0,137,12,2,699,14.9695
98,10764,8448,0,526,12,1:2:4,699,14.9695
99,7258,15968,0,389,12,3:4,699,14.9695
100,16960,5285,0,591,12,2,699,14.9695
101,12012,12089,0,595,12,4:3:2:1,699,14.9695
102,12915,16522,0,254,12,4:3,699,14.9695
103,858,8509,0,553,12,1,699,14.9695
104,15738,18792,0,315,12,4,699,14.9695
105,12359,4253,0,336,12,2:1,699,14.9695
106,18828,14780,0,497,12,4,699,14.9695
107,2519,10932,0,633,12,1:3,699,14.9695
108,14774,10698,0,587,12,4:2,699,14.9695
109,15833,12541,0,71,12,4:2,699,14.9695
110,20409,15476,0,288,12,4,699,14.9695
111,14537,7301,0,604,12,2:4:1,699,14.9695
112,7776,3099,0,378,12,1,699,14.9695
113,16079,16700,0,294,12,4,699,14.9695
114,20578,6759,0,201,12,2,699,14.9695
115,4580,18584,0,561,12,3,699,14.9695
116,18377,21304,0,16,12,4,699,14.9695
117,8745,17798,0,235,12,3:4,699,14.9695
118,15329,14541,0,473,12,4:2,699,14.9695
119,2481,18308,0,548,12,3,699,14.9695
120,4382,13205,0,157,12,3:1,699,14.9695
121,9467,17873,0,103,12,3:4,699,14.9695
122,10098,16840,0,666,12,3:4,699,14.9695
123,1717,11863,0,693,12,3:1,699,14.9695
124,10672,4994,0,273,12,1:2,699,14.9695
125,1358,9244,0,430,12,1:3,699,14.9695
126,12149,14315,0,691,12,4:3,699,14.9695
127,9757,11024,0,205,12,1:3:4,699,14.9695
128,7165,16185,0,230,12,3:4,699,14.9695
129,17409,5326,0,402,12,2,699,14.9695
130,19871,9752,0,695,12,2:4,699,14.9695
131,21799,6021,0,298,12,2,699,14.9695
132,18439,284,0,614,12,2,699,14.9695
133,14418,7322,0,522,12,2:4:1,699,14.9695
134,16562,4020,0,237,12,2,699,14.9695
135,21416,13643,0,301,12,4:2,699,14.9695
136,11655,11819,0,409,12,4:3:1:2,699,14.9695
137,12527,2398,0,201,12,2:1,699,14.9695
138,15720,14355,0,678,12,4:2,699,14.9695
139,13609,13934,0,171,12,4:3:2,699,14.9695
140,7883,13718,0,661,12,3:4:1,699,14.9695
141,4539,17699,0,469,12,3,699,14.9695
142,7624,13016,0,634,12,3:1:4,699,14.9695
143,385,390,0,547,12,1,699,14.9695
144,8900,12628,0,266,12,3:1:4,699,14.9695
145,10628,10856,0,621,12,1:4:3:2,699,14.9695
146,8122,1877,0,184,12,1,699,14.9695
147,2997,1218,0,6,12,1,699,14.9695
148,13917,102,0,648,12,2,699,14.9695
149,13291,8014,0,604,12,2:1:4,699,14.9695
150,8643,7026,0,358,12,1:2,699,14.9695
151,6770,3394,0,355,12,1,699,14.9695
152,19108,21510,0,494,12,4,699,14.9695
153,18852,8971,0,399,12,2:4,699,14.9695
154,13281,2466,0,307,12,2:1,699,14.9695
155,18937,13017,0,89,12,4:2,699,14.9695
156,20251,349,0,667,12,2,699,14.9695
157,4361,4063,0,530,12,1,699,14.9695
158,16239,12217,0,551,12,4:2,699,14.9695
159,1938,7556,0,643,12,1,699,14.9695
160,18867,8060,0,395,12,2:4,699,14.9695
161,7460,10196,0,506,12,1:3,699,14.9695
162,1876,8647,0,489,12,1:3,699,14.9695
163,20418,16596,0,310,12,4,699,14.9695
164,18060,11150,0,417,12,4:2,699,14.9695
165,13732,6528,0,61,12,2:1,699,14.9695
166,8919,10101,0,208,12,1:3:4,699,14.9695
167,14082,6648,0,434,12,2:1:4,699,14.9695
168,11186,12791,0,573,12,4:3:1,699,14.9695
169,2782,8611,0,614,12,1:3,699,14.9695
170,13266,3746,0,459,12,2:1,699,14.9695
171,15386,20083,0,27,12,4,699,14.9695
172,10695,1759,0,672,12,1:2,699,14.9695
173,17626,15537,0,368,12,4,699,14.9695
174,6315,17959,0,70,12,3,699,14.9695
175,17521,13006,0,465,12,4:2,699,14.9695
176,17809,8630,0,591,12,2:4,699,14.9695
177,13780,2703,0,274,12,2:1,699,14.9695
178,8724,6716,0,680,12,1:2,699,14.9695
179,7343,13260,0,376,12,3:1:4,699,14.9695
180,7553,17933,0,178,12,3:4,699,14.9695
181,19118,17737,0,419,12,4,699,14.9695
182,12868,5977,0,33,12,2:1,699,14.9695
183,12311,9014,0,98,12,2:1:4,699,14.9695
184,17877,3453,0,562,12,2,699,14.9695
185,1458,5122,0,48,12,1,699,14.9695
186,6311,7615,0,419,12,1:3,699,14.9695
187,8794,5929,0,162,12,1:2,699,14.9695
188,12978,651,0,348,12,2:1,699,14.9695
189,10212,8942,0,614,12,1:2:4:3,699,14.9695
190,19862,18073,0,172,12,4,699,14.9695
191,13109,12396,0,483,12,4:2:3,699,14.9695
192,4341,2478,0,276,12,1,699,14.9695
193,11682,2841,0,259,12,2:1,699,14.9695
194,7110,13874,0,253,12,3:1:4,699,14.9695
195,8693,10786,0,73,12,1:3:4,699,14.9695
196,8129,9882,0,290,12,1:3,699,14.9695
197,21311,20350,0,26,12,4,699,14.9695
198,8240,15227,0,499,12,3:4,699,14.9695
199,10474,2486,0,306,12,1:2,699,14.9695
200,8512,1783,0,379,12,1,699,14.9695
201,18812,10286,0,19,12,2:4,699,14.9695
202,949,9165,0,554,12,1:3,699,14.9695
203,10214,6125,0,611,12,1:2,699,14.9695
204,17068,663,0,582,12,2,699,14.9695
205,4320,4027,0,431,12,1,699,14.9695
206,15047,11716,0,602,12,4:2,699,14.9695
207,11963,1273,0,637,12,2:1,699,14.9695
208,13839,2526,0,43,12,2:1,699,14.9695
209,3199,16979,0,619,12,3,699,14.9695
210,18081,20577,0,225,12,4,699,14.9695
211,18009,12996,0,76,12,4:2,699,14.9695
212,5773,20654,0,493,12,3,699,14.9695
213,19588,17078,0,301,12,4,699,14.9695
214,21586,14646,0,622,12,4,699,14.9695
215,4914,13542,0,329,12,3:1,699,14.9695
216,3683,15494,0,679,12,3,699,14.9695
217,4517,9068,0,508,12,1:3,699,14.9695
218,9323,12315,0,150,12,3:4:1,699,14.9695
219,1982,5333,0,459,12,1,699,14.9695
220,12623,19302,0,677,12,4:3,699,14.9695
221,1176,1255,0,13,12,1,699,14.9695
222,13689,3600,0,518,12,2:1,699,14.9695
223,11237,16632,0,473,12,4:3,699,14.9695
224,13295,13547,0,107,12,4:3:2,699,14.9695
225,1683,21477,0,466,12,3,699,14.9695
226,6276,6405,0,554,12,1,699,14.9695
227,8894,2525,0,569,12,1:2,699,14.9695
228,7836,17975,0,240,12,3:4,699,14.9695
229,7283,20606,0,565,12,3,699,14.9695
230,8013,11202,0,369,12,1:3:4,699,14.9695
231,11470,15427,0,56,12,4:3,699,14.9695
232,6157,18926,0,290,12,3,699,14.9695
233,4323,17401,0,699,12,3,699,14.9695
234,8121,7542,0,437,12,1,699,14.9695
235,21606,9124,0,226,12,2:4,699,14.9695
236,4192,20997,0,418,12,3,699,14.9695
237,5445,17075,0,76,12,3,699,14.9695
238,13818,21296,0,44,12,4,699,14.9695
239,8812,9312,0,200,12,1:3,699,14.9695
240,6750,13656,0,192,12,3:1:4,699,14.9695
241,2805,13965,0,541,12,3:1,699,14.9695
242,16603,2544,0,114,12,2,699,14.9695
243,7367,5750,0,544,12,1,699,14.9695
244,7590,3091,0,265,12,1,699,14.9695
245,1564,12793,0,355,12,3:1,699,14.9695
246,21644,7717,0,136,12,2,699,14.9695
247,9498,10634,0,316,12,1:3:4,699,14.9695
248,14038,8992,0,551,12,2:4:1,699,14.9695
249,11229,21368,0,491,12,4:3,699,14.9695
250,1614,8762,0,288,12,1:3,699,14.9695
251,12739,1279,0,183,12,2:1,699,14.9695
252,4033,11929,0,306,12,3:1,699,14.9695
253,20540,13093,0,432,12,4:2,699,14.9695
254,3904,8388,0,16,12,1:3,699,14.9695
255,2806,749,0,20,12,1,699,14.9695
256,11576,7343,0,514,12,1:2,699,14.9695
257,10178,15460,0,164,12,3:4,699,14.9695
258,20624,317,0,365,12,2,699,14.9695
259,9825,1998,0,340,12,1:2,699,14.9695
260,6036,17358,0,353,12,3,699,14.9695
261,14315,17918,0,255,12,4:3,699,14.9695
262,20294,13862,0,191,12,4:2,699,14.9695
263,12200,15200,0,595,12,4:3,699,14.9695
264,20933,19758,0,63,12,4,699,14.9695
265,17572,10562,0,677,12,2:4,699,14.9695
266,1062,9351,0,663,12,1:3,699,14.9695
267,15528,11634,0,148,12,4:2,699,14.9695
268,14725,16961,0,18,12,4,699,14.9695
269,9296,9998,0,446,12,1:3:4:2,699,14.9695
270,21460,14631,0,687,12,4,699,14.9695
271,3765,10803,0,547,12,1:3,699,14.9695
272,7211,10721,0,652,12,1:3,699,14.9695
273,7185,3855,0,499,12,1,699,14.9695
274,20813,20187,0,561,12,4,699,14.9695
275,15225,18391,0,427,12,4,699,14.9695
276,7227,7424,0,525,12,1,699,14.9695
277,5969,10243,0,346,12,1:3,699,14.9695
278,16264,1613,0,582,12,2,699,14.9695
279,18107,16196,0,17,12,4,699,14.9695
280,1451,21847,0,248,12,3,699,14.9695
281,945,7575,0,581,12,1,699,14.9695
282,7144,11820,0,94,12,3:1,699,14.9695
283,71,18955,0,628,12,3,699,14.9695
284,18262,13844,0,203,12,4:2,699,14.9695
285,7641,8677,0,619,12,1:3,699,14.9695
286,6674,10928,0,488,12,1:3,699,14.9695
287,4373,10521,0,336,12,1:3,699,14.9695
288,12966,15391,0,44,12,4:3,699,14.9695
289,14898,14741,0,218,12,4,699,14.9695
290,11914,7428,0,376,12,2:1:4,699,14.9695
291,5767,10146,0,618,12,1:3,699,14.9695
292,21560,9961,0,43,12,2:4,699,14.9695
293,13851,9050,0,534,12,2:4:1,699,14.9695
294,7780,15040,0,597,12,3:4,699,14.9695
295,3865,14144,0,247,12,3:1,699,14.9695
296,20783,13980,0,282,12,4:2,699,14.9695
297,1092,6061,0,322,12,1,699,14.9695
298,21289,21443,0,429,12,4,699,14.9695
299,17863,15611,0,393,12,4,699,14.9695
300,18932,6660,0,545,12,2,699,14.9695
301,2561,3471,0,570,12,1,699,14.9695
302,16675,19925,0,45,12,4,699,14.9695
303,19759,16305,0,378,12,4,699,14.9695
304,15474,21134,0,118,12,4,699,14.9695
305,19649,15819,0,51,12,4,699,14.9695
306,9743,12494,0,520,12,3:4:1,699,14.9695
307,13253,7501,0,239,12,2:1:4,699,14.9695
308,15745,7877,0,4,12,2:4,699,14.9695
309,3816,14171,0,4,12,3:1,699,14.9695
310,21219,10863,0,516,12,2:4,699,14.9695
311,12795,5539,0,403,12,2:1,699,14.9695
312,8867,21007,0,65,12,3:4,699,14.9695
313,18049,717,0,401,12,2,699,14.9695
314,11434,14580,0,71,12,4:3,699,14.9695
315,20037,4835,0,578,12,2,699,14.9695
316,15702,10655,0,510,12,4:2,699,14.9695
317,10765,14319,0,239,12,4:3,699,14.9695
318,20710,6871,0,566,12,2,699,14.9695
319,18104,7076,0,554,12,2:4,699,14.9695
320,6255,3636,0,159,12,1,699,14.9695
321,14742,6320,0,296,12,2:1,699,14.9695
322,10419,9665,0,250,12,1:4:2:3,699,14.9695
323,6056,9320,0,360,12,1:3,699,14.9695
324,21710,13710,0,682,12,4,699,14.9695
325,2029,18413,0,557,12,3,699,14.9695
326,5025,14941,0,377,12,3:1,699,14.9695
327,19763,11771,0,639,12,4:2,699,14.9695
328,16932,14698,0,57,12,4:2,699,14.9695
329,17522,15474,0,597,12,4,699,14.9695
330,20581,10071,0,621,12,2:4,699,14.9695
331,568,10445,0,503,12,1:3,699,14.9695
332,623,15653,0,445,12,3,699,14.9695
333,11593,14063,0,3,12,4:3,699,14.9695
334,18742,11010,0,633,12,2:4,699,14.9695
335,17816,19584,0,598,12,4,699,14.9695
336,17988,17369,0,176,12,4,699,14.9695
337,19066,14070,0,650,12,4:2,699,14.9695
338,20912,2733,0,172,12,2,699,14.9695
339,4168,10322,0,276,12,1:3,699,14.9695
340,18140,13117,0,519,12,4:2,699,14.9695
341,12566,8022,0,305,12,2:1:4,699,14.9695
342,9448,14048,0,24,12,3:4:1,699,14.9695
343,12581,3321,0,21,12,2:1,699,14.9695
344,21376,8976,0,134,12,2:4,699,14.9695
345,16765,11271,0,207,12,4:2,699,14.9695
346,2463,13383,0,392,12,3:1,699,14.9695
347,19559,17734,0,584,12,4,699,14.9695
348,7961,7258,0,53,12,1,699,14.9695
349,11531,12574,0,247,12,4:3:1:2,699,14.9695
350,11718,4924,0,170,12,2:1,699,14.9695
351,11488,15359,0,253,12,4:3,699,14.9695
352,12424,1293,0,522,12,2:1,699,14.9695
353,12495,1316,0,72,12,2:1,699,14.9695
354,13568,107,0,546,12,2,699,14.9695
355,16557,6305,0,278,12,2,699,14.9695
356,15352,20815,0,495,12,4,699,14.9695
357,11605,816,0,49,12,2:1,699,14.9695
358,16634,3981,0,433,12,2,699,14.9695
359,7396,17628,0,32,12,3:4,699,14.9695
360,9581,17764,0,582,12,3:4,699,14.9695
361,6460,15581,0,226,12,3,699,14.9695
362,17455,9269,0,284,12,2:4,699,14.9695
363,3470,3166,0,645,12,1,699,14.9695
364,1677,5960,0,368,12,1,699,14.9695
365,7928,6213,0,464,12,1,699,14.9695
366,8533,18456,0,31,12,3:4,699,14.9695
367,5590,773,0,366,12,1,699,14.9695
368,15896,7738,0,340,12,2:4,699,14.9695
369,17306,8922,0,426,12,2:4,699,14.9695
370,21067,11692,0,418,12,4:2,699,14.9695
371,14992,5965,0,608,12,2:1,699,14.9695
372,14584,12371,0,501,12,4:2,699,14.9695
373,9908,12130,0,605,12,3:4:1,699,14.9695
374,9406,20575,0,392,12,3:4,699,14.9695
375,2144,3064,0,309,12,1,699,14.9695
376,7,17407,0,33,12,3,699,14.9695
377,6805,616,0,279,12,1,699,14.9695
378,8356,804,0,320,12,1,699,14.9695
379,4668,15014,0,477,12,3,699,14.9695
380,8338,1755,0,48,12,1,699,14.9695
381,21010,8648,0,167,12,2:4,699,14.9695
382,14178,18910,0,264,12,4,699,14.9695
383,5858,20453,0,32,12,3,699,14.9695
384,3683,6809,0,198,12,1,699,14.9695
385,17049,14843,0,380,12,4,699,14.9695
386,14465,4936,0,485,12,2:1,699,14.9695
387,9865,2150,0,33,12,1:2,699,14.9695
388,4398,1502,0,342,12,1,699,14.9695
389,7112,5989,0,101,12,1,699,14.9695
390,2983,14672,0,208,12,3,699,14.9695
391,10,15302,0,405,12,3,699,14.9695
392,18140,3809,0,515,12,2,699,14.9695
393,285,8018,0,443,12,1,699,14.9695
394,7103,7814,0,478,12,1:3,699,14.9695
395,16316,10945,0,7,12,4:2,699,14.9695
396,16503,4178,0,50,12,2,699,14.9695
397,11671,10670,0,625,12,4:1:2:3,699,14.9695
398,10759,16572,0,283,12,4:3,699,14.9695
399,21409,13273,0,664,12,4:2,699,14.9695
400,10628,12583,0,520,12,4:3:1,699,14.9695
401,1751,12323,0,448,12,3:1,699,14.9695
402,6230,389,0,253,12,1,699,14.9695
403,17068,15314,0,429,12,4,699,14.9695
404,6954,11269,0,77,12,1:3,699,14.9695
405,17248,33,0,482,12,2,699,14.9695
406,10247,11083,0,89,12,1:4:3:2,699,14.9695
407,5142,11443,0,431,12,3:1,699,14.9695
408,7295,5942,0,29,12,1,699,14.9695
409,18027,7126,0,351,12,2:4,699,14.9695
410,12758,15795,0,185,12,4:3,699,14.9695
411,15512,8230,0,559,12,2:4,699,14.9695
412,3225,13423,0,562,12,3:1,699,14.9695
413,20481,2320,0,390,12,2,699,14.9695
414,14275,16872,0,379,12,4:3,699,14.9695
415,3970,14423,0,380,12,3:1,699,14.9695
416,6007,20401,0,175,12,3,699,14.9695
417,14914,4372,0,374,12,2:1,699,14.9695
418,1772,5273,0,696,12,1,699,14.9695
419,609,7440,0,602,12,1,699,14.9695
420,20828,197,0,113,12,2,699,14.9695
421,6691,2365,0,460,12,1,699,14.9695
422,8755,15814,0,462,12,3:4,699,14.9695
423,19733,18307,0,524,12,4,699,14.9695
424,17616,582,0,323,12,2,699,14.9695
425,15177,5088,0,424,12,2,699,14.9695
426,3470,6599,0,245,12,1,699,14.9695
427,6611,12847,0,464,12,3:1,699,14.9695
428,21192,19848,0,402,12,4,699,14.9695
429,5337,9261,0,231,12,1:3,699,14.9695
430,6681,14404,0,24,12,3:1:4,699,14.9695
431,3514,8625,0,2,12,1:3,699,14.9695
432,13613,394,0,330,12,2,699,14.9695
433,16308,14303,0,531,12,4:2,699,14.9695
434,7019,17330,0,2,12,3:4,699,14.9695
435,4953,13121,0,349,12,3:1,699,14.9695
436,18723,12665,0,47,12,4:2,699,14.9695
437,9654,21391,0,259,12,3:4,699,14.9695
438,12450,12932,0,460,12,4:3:2,699,14.9695
439,19258,11316,0,342,12,4:2,699,14.9695
440,18737,1228,0,524,12,2,699,14.9695
441,7922,5483,0,180,12,1,699,14.9695
442,19770,18616,0,450,12,4,699,14.9695
443,9103,21097,0,374,12,3:4,699,14.9695
444,6128,12377,0,116,12,3:1,699,14.9695
445,7780,15719,0,331,12,3:4,699,14.9695
446,8260,9412,0,213,12,1:3,699,14.9695
447,2266,9160,0,384,12,1:3,699,14.9695
448,6331,18377,0,93,12,3,699,14.9695
449,17907,4170,0,587,12,2,699,14.9695
450,21024,2567,0,605,12,2,699,14.9695
451,8026,7979,0,523,12,1:3,699,14.9695
452,14729,8411,0,248,12,2:4:1,699,14.9695
453,11528,10025,0,359,12,1:4:2:3,699,14.9695
454,3223,9268,0,12,12,1:3,699,14.9695
455,21886,7245,0,657,12,2,699,14.9695
456,12022,21717,0,318,12,4:3,699,14.9695
457,6282,18731,0,109,12,3,699,14.9695
458,13051,17113,0,55,12,4:3,699,14.9695
459,13995,12189,0,586,12,4:2,699,14.9695
460,10032,7601,0,423,12,1:2,699,14.9695
461,17917,12263,0,452,12,4:2,699,14.9695
462,18492,2004,0,309,12,2,699,14.9695
463,13338,5496,0,268,12,2:1,699,14.9695
464,17656,15213,0,676,12,4,699,14.9695
465,17847,16397,0,282,12,4,699,14.9695
466,5681,9528,0,84,12,1:3,699,14.9695
467,2535,13796,0,113,12,3:1,699,14.9695
468,3581,171,0,210,12,1,699,14.9695
469,879,2195,0,529,12,1,699,14.9695
470,13368,18310,0,182,12,4:3,699,14.9695
471,14790,8745,0,117,12,2:4,699,14.9695
472,8999,290,0,591,12,1,699,14.9695
473,21706,14015,0,19,12,4,699,14.9695
474,3716,8216,0,622,12,1:3,699,14.9695
475,16028,14284,0,582,12,4:2,699,14.9695
476,16889,13083,0,94,12,4:2,699,14.9695
477,4320,8500,0,191,12,1:3,699,14.9695
478,15899,20018,0,613,12,4,699,14.9695
479,16328,12344,0,213,12,4:2,699,14.9695
480,12415,1227,0,126,12,2:1,699,14.9695
481,16997,3672,0,136,12,2,699,14.9695
482,14971,16419,0,117,12,4,699,14.9695
483,6217,17639,0,71,12,3,699,14.9695
484,2622,5743,0,472,12,1,699,14.9695
485,15562,15520,0,692,12,4,699,14.9695
486,13761,14636,0,484,12,4:3,699,14.9695
487,21496,13072,0,436,12,4:2,699,14.9695
488,7408,2097,0,250,12,1,699,14.9695
489,18623,10555,0,352,12,2:4,699,14.9695
490,10202,21745,0,400,12,3:4,699,14.9695
491,5400,13795,0,232,12,3:1,699,14.9695
492,2265,6267,0,125,12,1,699,14.9695
493,5539,675,0,310,12,1,699,14.9695
494,11260,4755,0,435,12,1:2,699,14.9695
495,19727,10001,0,413,12,2:4,699,14.9695
496,6375,21893,0,328,12,3,699,14.9695
497,10699,8648,0,432,12,1:2:4,699,14.9695
498,15169,17099,0,144,12,4,699,14.9695
499,4031,1504,0,698,12,1,699,14.9695
500,16135,6023,0,422,12,2,699,14.9695
501,18997,4482,0,305,12,2,699,14.9695
502,13616,13849,0,145,12,4:3:2,699,14.9695
503,9671,13142,0,93,12,3:4:1,699,14.9695
504,21132,914,0,161,12,2,699,14.9695
505,4257,13333,0,672,12,3:1,699,14.9695
506,4370,16049,0,231,12,3,699,14.9695
507,12776,6097,0,62,12,2:1,699,14.9695
508,16228,14303,0,450,12,4:2,699,14.9695
509,12523,18441,0,223,12,4:3,699,14.9695
510,20079,2103,0,411,12,2,699,14.9695
511,11449,9886,0,166,12,1:4:2:3,699,14.9695
512,8786,5914,0,75,12,1:2,699,14.9695
513,16537,4690,0,100,12,2,699,14.9695
514,19203,10948,0,125,12,2:4,699,14.9695
515,12483,4115,0,494,12,2:1,699,14.9695
516,16031,2733,0,366,12,2,699,14.9695
517,17729,20039,0,271,12,4,699,14.9695
518,4073,11322,0,62,12,3:1,699,14.9695
519,15549,11509,0,509,12,4:2,699,14.9695
520,259,20265,0,57,12,3,699,14.9695
521,8580,466,0,687,12,1,699,14.9695
522,20132,17963,0,284,12,4,699,14.9695
523,21260,10951,0,288,12,2:4,699,14.9695
524,10203,5020,0,278,12,1:2,699,14.9695
525,3919,13887,0,308,12,3:1,699,14.9695
526,11840,11707,0,117,12,4:3:2:1,699,14.9695
527,17217,20895,0,246,12,4,699,14.9695
528,2173,11623,0,112,12,3:1,699,14.9695
529,21817,12284,0,581,12,4:2,699,14.9695
530,12701,14403,0,351,12,4:3,699,14.9695
531,4959,12683,0,238,12,3:1,699,14.9695
532,13215,3752,0,175,12,2:1,699,14.9695
533,5817,286,0,78,12,1,699,14.9695
534,17833,19718,0,620,12,4,699,14.9695
535,115,20045,0,542,12,3,699,14.9695
536,1768,17198,0,429,12,3,699,14.9695
537,14980,2381,0,40,12,2,699,14.9695
538,17446,2868,0,353,12,2,699,14.9695
539,20435,890,0,452,12,2,699,14.9695
540,7991,14900,0,257,12,3:4:1,699,14.9695
541,8216,6150,0,437,12,1:2,699,14.9695
542,19879,8480,0,560,12,2:4,699,14.9695
543,11768,20208,0,135,12,4:3,699,14.9695
544,17613,16319,0,578,12,4,699,14.9695
545,1557,187,0,254,12,1,699,14.9695
546,12891,8527,0,318,12,2:1:4,699,14.9695
547,5684,11828,0,279,12,3:1,699,14.9695
548,9294,15398,0,391,12,3:4,699,14.9695
549,20154,18641,0,592,12,4,699,14.9695
550,6073,15230,0,596,12,3,699,14.9695
551,14421,16802,0,686,12,4:3,699,14.9695
552,16595,2677,0,651,12,2,699,14.9695
553,7830,7805,0,381,12,1:3,699,14.9695
554,2084,9020,0,496,12,1:3,699,14.9695
555,11767,20035,0,483,12,4:3,699,14.9695
556,20960,20747,0,467,12,4,699,14.9695
557,19329,4572,0,417,12,2,699,14.9695
558,14147,5105,0,270,12,2:1,699,14.9695
559,219,12975,0,571,12,3:1,699,14.9695
560,1202,3833,0,366,12,1,699,14.9695
561,20397,4140,0,532,12,2,699,14.9695
562,369,11798,0,314,12,3:1,699,14.9695
563,15057,7146,0,308,12,2:4,699,14.9695
564,8638,16690,0,557,12,3:4,699,14.9695
565,4600,910,0,378,12,1,699,14.9695
566,11945,5538,0,316,12,2:1,699,14.9695
567,6674,20614,0,549,12,3,699,14.9695
568,5192,13566,0,567,12,3:1,699,14.9695
569,4285,5891,0,386,12,1,699,14.9695
570,1107,16107,0,613,12,3,699,14.9695
571,11742,12617,0,275,12,4:3:1:2,699,14.9695
572,12500,16680,0,677,12,4:3,699,14.9695
573,14447,9737,0,648,12,2:4,699,14.9695
