id,x,y,z,deadline,sf,gateways,windowlength,slotlength
296,505,3790,0,146,12,1,3200,14.9695
297,10822,4815,0,1935,12,1,3200,14.9695
298,8743,4778,0,108,12,1,3200,14.9695
299,3693,5347,0,1099,12,1,3200,14.9695
300,6754,5524,0,794,12,1,3200,14.9695
301,10650,3576,0,2383,12,1,3200,14.9695
302,10001,3005,0,105,12,1,3200,14.9695
303,9249,10101,0,2661,12,1,3200,14.9695
304,211,11948,0,2698,12,1,3200,14.9695
305,2232,3617,0,879,12,1,3200,14.9695
306,1106,4582,0,2719,12,1,3200,14.9695
307,10461,387,0,1950,12,1,3200,14.9695
308,175,9912,0,134,12,1,3200,14.9695
309,7627,4259,0,1594,12,1,3200,14.9695
310,8327,3459,0,1748,12,1,3200,14.9695
311,266,8894,0,1161,12,1,3200,14.9695
312,8664,6847,0,1358,12,1,3200,14.9695
313,6076,336,0,814,12,1,3200,14.9695
314,10483,1785,0,358,12,1,3200,14.9695
315,5226,11045,0,2013,12,1,3200,14.9695
316,11251,9450,0,501,12,1,3200,14.9695
317,9998,10774,0,841,12,1,3200,14.9695
318,7225,8714,0,1863,12,1,3200,14.9695
319,5122,2068,0,604,12,1,3200,14.9695
320,9472,4516,0,1225,12,1,3200,14.9695
321,6797,5028,0,1960,12,1,3200,14.9695
322,2692,1574,0,3065,12,1,3200,14.9695
323,9693,3824,0,1371,12,1,3200,14.9695
324,8040,9586,0,1918,12,1,3200,14.9695
325,1355,5139,0,931,12,1,3200,14.9695
326,11969,6902,0,1675,12,1,3200,14.9695
327,2876,230,0,2503,12,1,3200,14.9695
328,8438,11874,0,2204,12,1,3200,14.9695
329,7170,572,0,1925,12,1,3200,14.9695
330,7700,11832,0,2447,12,1,3200,14.9695
331,910,5125,0,2241,12,1,3200,14.9695
332,8619,7017,0,630,12,1,3200,14.9695
333,6874,213,0,824,12,1,3200,14.9695
334,10947,10442,0,2730,12,1,3200,14.9695
335,7038,7262,0,185,12,1,3200,14.9695
336,2635,3647,0,2288,12,1,3200,14.9695
337,5483,2920,0,2388,12,1,3200,14.9695
338,6764,6359,0,2693,12,1,3200,14.9695
339,4362,12231,0,2758,12,1,3200,14.9695
340,11667,5595,0,2091,12,1,3200,14.9695
341,5261,7907,0,937,12,1,3200,14.9695
342,9616,7133,0,627,12,1,3200,14.9695
343,3501,6163,0,2250,12,1,3200,14.9695
344,9070,5516,0,658,12,1,3200,14.9695
345,6304,2430,0,1662,12,1,3200,14.9695
346,5040,9972,0,2477,12,1,3200,14.9695
347,10975,4983,0,759,12,1,3200,14.9695
348,2242,3325,0,322,12,1,3200,14.9695
349,136,4900,0,2964,12,1,3200,14.9695
350,3080,1446,0,1184,12,1,3200,14.9695
351,1645,3492,0,1216,12,1,3200,14.9695
352,8501,3809,0,358,12,1,3200,14.9695
353,5720,1642,0,1569,12,1,3200,14.9695
354,4045,807,0,2014,12,1,3200,14.9695
355,7494,3795,0,76,12,1,3200,14.9695
356,7910,3322,0,1025,12,1,3200,14.9695
357,3103,4891,0,881,12,1,3200,14.9695
358,3602,5994,0,3023,12,1,3200,14.9695
359,4435,4035,0,197,12,1,3200,14.9695
360,6090,5476,0,303,12,1,3200,14.9695
361,1906,9157,0,512,12,1,3200,14.9695
362,10687,5262,0,1369,12,1,3200,14.9695
363,9730,8659,0,1987,12,1,3200,14.9695
364,11048,10517,0,2576,12,1,3200,14.9695
365,2890,9984,0,1764,12,1,3200,14.9695
366,83,6960,0,718,12,1,3200,14.9695
367,4705,11282,0,2765,12,1,3200,14.9695
368,2130,3165,0,1819,12,1,3200,14.9695
369,6378,803,0,2373,12,1,3200,14.9695
370,567,11142,0,2674,12,1,3200,14.9695
371,2655,8063,0,838,12,1,3200,14.9695
372,3230,1016,0,3142,12,1,3200,14.9695
373,4865,12163,0,1562,12,1,3200,14.9695
374,4508,8913,0,647,12,1,3200,14.9695
375,3680,379,0,1457,12,1,3200,14.9695
376,11371,6306,0,31,12,1,3200,14.9695
377,10157,289,0,1608,12,1,3200,14.9695
378,7611,12186,0,905,12,1,3200,14.9695
379,7285,5701,0,609,12,1,3200,14.9695
380,1917,11945,0,1469,12,1,3200,14.9695
381,7225,8867,0,1349,12,1,3200,14.9695
382,3085,5921,0,2131,12,1,3200,14.9695
383,3650,8381,0,1924,12,1,3200,14.9695
384,5970,427,0,2309,12,1,3200,14.9695
385,1945,5434,0,468,12,1,3200,14.9695
386,7961,7516,0,954,12,1,3200,14.9695
387,8799,2846,0,2717,12,1,3200,14.9695
388,96,571,0,1938,12,1,3200,14.9695
389,11902,7569,0,2690,12,1,3200,14.9695
390,3251,6786,0,766,12,1,3200,14.9695
391,4984,7580,0,1256,12,1,3200,14.9695
392,4152,1912,0,829,12,1,3200,14.9695
393,10176,5953,0,155,12,1,3200,14.9695
394,8323,6582,0,2749,12,1,3200,14.9695
395,6036,9789,0,1473,12,1,3200,14.9695
396,9280,7210,0,85,12,1,3200,14.9695
397,4148,5819,0,704,12,1,3200,14.9695
398,3194,9276,0,1943,12,1,3200,14.9695
399,690,12183,0,1996,12,1,3200,14.9695
400,9748,3608,0,2166,12,1,3200,14.9695
401,5421,11061,0,2933,12,1,3200,14.9695
402,5448,7679,0,2371,12,1,3200,14.9695
403,9005,5331,0,2795,12,1,3200,14.9695
404,5677,8977,0,791,12,1,3200,14.9695
405,5887,285,0,1935,12,1,3200,14.9695
406,10667,11239,0,2056,12,1,3200,14.9695
407,11488,12394,0,1268,12,1,3200,14.9695
408,2564,8804,0,312,12,1,3200,14.9695
409,3409,1855,0,653,12,1,3200,14.9695
410,11384,8550,0,1996,12,1,3200,14.9695
411,8450,7172,0,2002,12,1,3200,14.9695
412,7643,1196,0,2117,12,1,3200,14.9695
413,8653,9414,0,977,12,1,3200,14.9695
414,9982,2180,0,2390,12,1,3200,14.9695
415,10539,3964,0,1258,12,1,3200,14.9695
416,10309,1313,0,1169,12,1,3200,14.9695
417,1837,11367,0,2115,12,1,3200,14.9695
418,4185,4508,0,1754,12,1,3200,14.9695
419,4662,5194,0,1638,12,1,3200,14.9695
420,3770,5220,0,1378,12,1,3200,14.9695
421,285,11247,0,1278,12,1,3200,14.9695
422,4003,7577,0,2506,12,1,3200,14.9695
423,7993,3934,0,2798,12,1,3200,14.9695
424,7175,6123,0,1282,12,1,3200,14.9695
425,9859,11702,0,740,12,1,3200,14.9695
426,5528,6405,0,2167,12,1,3200,14.9695
427,355,740,0,661,12,1,3200,14.9695
428,12400,7368,0,451,12,1,3200,14.9695
429,1325,7623,0,404,12,1,3200,14.9695
430,7566,6647,0,2135,12,1,3200,14.9695
431,3321,12161,0,1306,12,1,3200,14.9695
432,351,10222,0,1502,12,1,3200,14.9695
433,320,1485,0,2737,12,1,3200,14.9695
434,1298,10352,0,2429,12,1,3200,14.9695
435,10647,6671,0,2570,12,1,3200,14.9695
436,5606,6509,0,1552,12,1,3200,14.9695
437,10483,7102,0,2131,12,1,3200,14.9695
438,9734,1521,0,1258,12,1,3200,14.9695
439,374,836,0,2786,12,1,3200,14.9695
440,6083,1300,0,1045,12,1,3200,14.9695
441,3250,12290,0,2124,12,1,3200,14.9695
442,8594,9028,0,50,12,1,3200,14.9695
443,1326,962,0,2419,12,1,3200,14.9695
444,4910,5961,0,2844,12,1,3200,14.9695
445,11796,11303,0,38,12,1,3200,14.9695
446,9349,4949,0,3116,12,1,3200,14.9695
447,5180,7858,0,1665,12,1,3200,14.9695
448,3084,6280,0,2217,12,1,3200,14.9695
449,5631,9842,0,1298,12,1,3200,14.9695
450,2519,11801,0,2843,12,1,3200,14.9695
451,8303,1182,0,666,12,1,3200,14.9695
452,12047,9213,0,2204,12,1,3200,14.9695
453,2681,3433,0,1173,12,1,3200,14.9695
454,11686,8852,0,1386,12,1,3200,14.9695
455,8303,2232,0,2745,12,1,3200,14.9695
456,2391,3928,0,371,12,1,3200,14.9695
457,8269,11497,0,273,12,1,3200,14.9695
458,9693,6811,0,1095,12,1,3200,14.9695
459,2416,12180,0,1046,12,1,3200,14.9695
460,4501,8570,0,706,12,1,3200,14.9695
461,8895,9360,0,2441,12,1,3200,14.9695
462,10702,3504,0,1821,12,1,3200,14.9695
463,8857,5699,0,1855,12,1,3200,14.9695
464,1837,1960,0,1494,12,1,3200,14.9695
465,5078,12274,0,557,12,1,3200,14.9695
466,2064,11728,0,1033,12,1,3200,14.9695
467,2963,1977,0,1389,12,1,3200,14.9695
468,4245,7685,0,2600,12,1,3200,14.9695
469,11530,7054,0,2632,12,1,3200,14.9695
470,960,11981,0,1514,12,1,3200,14.9695
471,10306,10593,0,3147,12,1,3200,14.9695
472,7270,33,0,1893,12,1,3200,14.9695
473,8805,3857,0,348,12,1,3200,14.9695
474,1968,4639,0,698,12,1,3200,14.9695
475,3329,4910,0,1861,12,1,3200,14.9695
476,11721,1019,0,2535,12,1,3200,14.9695
477,1462,11628,0,62,12,1,3200,14.9695
478,5086,7879,0,1725,12,1,3200,14.9695
479,3977,8763,0,610,12,1,3200,14.9695
480,11003,3708,0,983,12,1,3200,14.9695
481,7067,415,0,3191,12,1,3200,14.9695
482,2357,4076,0,673,12,1,3200,14.9695
483,3294,3163,0,280,12,1,3200,14.9695
484,11106,8523,0,2616,12,1,3200,14.9695
485,11235,5749,0,144,12,1,3200,14.9695
486,7349,9758,0,2516,12,1,3200,14.9695
487,9696,12004,0,2234,12,1,3200,14.9695
488,9786,10081,0,1641,12,1,3200,14.9695
489,7830,9395,0,1016,12,1,3200,14.9695
490,10382,3626,0,818,12,1,3200,14.9695
491,10515,10483,0,2688,12,1,3200,14.9695
492,7910,784,0,2476,12,1,3200,14.9695
493,339,467,0,1490,12,1,3200,14.9695
494,6228,6964,0,1690,12,1,3200,14.9695
495,5218,1824,0,1495,12,1,3200,14.9695
496,1904,9774,0,2399,12,1,3200,14.9695
497,10552,2133,0,3049,12,1,3200,14.9695
498,487,6535,0,1900,12,1,3200,14.9695
499,9864,2889,0,2714,12,1,3200,14.9695
500,9733,9929,0,1933,12,1,3200,14.9695
501,2969,11294,0,2420,12,1,3200,14.9695
502,7307,10472,0,2645,12,1,3200,14.9695
503,12038,2749,0,3130,12,1,3200,14.9695
504,8467,1674,0,2085,12,1,3200,14.9695
505,3883,8943,0,2399,12,1,3200,14.9695
506,3097,3572,0,2212,12,1,3200,14.9695
507,2541,10671,0,1099,12,1,3200,14.9695
508,9825,8891,0,3182,12,1,3200,14.9695
509,9013,11551,0,765,12,1,3200,14.9695
510,9876,9093,0,1167,12,1,3200,14.9695
511,2989,3450,0,188,12,1,3200,14.9695
512,3273,8272,0,58,12,1,3200,14.9695
513,2060,4193,0,1788,12,1,3200,14.9695
514,6646,9997,0,1308,12,1,3200,14.9695
515,2618,11105,0,1809,12,1,3200,14.9695
516,4554,9211,0,1682,12,1,3200,14.9695
517,11283,4410,0,2157,12,1,3200,14.9695
518,4600,2718,0,80,12,1,3200,14.9695
519,10003,9980,0,3066,12,1,3200,14.9695
520,12077,6081,0,199,12,1,3200,14.9695
521,10412,2262,0,1450,12,1,3200,14.9695
522,11244,2975,0,1459,12,1,3200,14.9695
523,11974,3828,0,418,12,1,3200,14.9695
524,1945,9264,0,2922,12,1,3200,14.9695
525,1605,10781,0,357,12,1,3200,14.9695
526,12182,2396,0,25,12,1,3200,14.9695
527,6912,4492,0,1284,12,1,3200,14.9695
528,12166,1604,0,2,12,1,3200,14.9695
529,7826,581,0,1288,12,1,3200,14.9695
530,11379,11712,0,2642,12,1,3200,14.9695
531,1699,2173,0,67,12,1,3200,14.9695
532,5222,4603,0,781,12,1,3200,14.9695
533,8304,7100,0,2714,12,1,3200,14.9695
534,8404,5128,0,3194,12,1,3200,14.9695
535,11583,8598,0,1884,12,1,3200,14.9695
536,10539,6441,0,2533,12,1,3200,14.9695
537,2831,5845,0,884,12,1,3200,14.9695
538,5102,7308,0,3016,12,1,3200,14.9695
539,506,8287,0,425,12,1,3200,14.9695
540,6919,880,0,2015,12,1,3200,14.9695
541,7937,4907,0,1709,12,1,3200,14.9695
542,12064,9168,0,2924,12,1,3200,14.9695
543,7967,1512,0,3116,12,1,3200,14.9695
544,424,2713,0,3129,12,1,3200,14.9695
545,10212,8994,0,102,12,1,3200,14.9695
546,1485,7383,0,2083,12,1,3200,14.9695
547,8075,9819,0,2952,12,1,3200,14.9695
548,3797,2256,0,954,12,1,3200,14.9695
549,6801,2033,0,1256,12,1,3200,14.9695
550,6508,6534,0,1685,12,1,3200,14.9695
551,4484,10527,0,506,12,1,3200,14.9695
552,7782,5482,0,77,12,1,3200,14.9695
553,1577,9994,0,883,12,1,3200,14.9695
554,4044,2675,0,49,12,1,3200,14.9695
555,8350,12100,0,1369,12,1,3200,14.9695
556,3288,1464,0,2659,12,1,3200,14.9695
557,11768,6119,0,204,12,1,3200,14.9695
558,3972,3080,0,3089,12,1,3200,14.9695
559,6396,1872,0,1625,12,1,3200,14.9695
560,4163,2904,0,1098,12,1,3200,14.9695
561,5228,5850,0,2156,12,1,3200,14.9695
562,98,7156,0,1563,12,1,3200,14.9695
563,9363,5517,0,132,12,1,3200,14.9695
564,6471,6715,0,944,12,1,3200,14.9695
565,1896,4744,0,708,12,1,3200,14.9695
566,4090,10640,0,500,12,1,3200,14.9695
567,458,8080,0,2306,12,1,3200,14.9695
568,2045,1994,0,1320,12,1,3200,14.9695
