id,x,y,z,deadline,sf,gateways,windowlength,slotlength
256,15119,8352,0,373,12,2,502,14.9695
257,15286,3695,0,405,12,2,502,14.9695
258,14042,10986,0,197,12,2,502,14.9695
259,19112,4723,0,312,12,2,502,14.9695
260,10389,10656,0,84,12,1:2,502,14.9695
261,21382,4492,0,51,12,2,502,14.9695
262,8103,7480,0,111,12,1,502,14.9695
263,8705,1493,0,19,12,1,502,14.9695
264,18950,6074,0,78,12,2,502,14.9695
265,6160,2316,0,322,12,1,502,14.9695
266,9949,526,0,163,12,1:2,502,14.9695
267,9981,11812,0,485,12,1,502,14.9695
268,15495,2506,0,82,12,2,502,14.9695
269,12465,8206,0,254,12,2:1,502,14.9695
270,13642,3262,0,71,12,2:1,502,14.9695
271,375,2782,0,51,12,1,502,14.9695
272,2354,4152,0,371,12,1,502,14.9695
273,14606,7752,0,376,12,2:1,502,14.9695
274,16282,10377,0,50,12,2,502,14.9695
275,20507,10907,0,409,12,2,502,14.9695
276,941,5450,0,287,12,1,502,14.9695
277,13604,5551,0,308,12,2:1,502,14.9695
278,14285,11190,0,144,12,2,502,14.9695
279,18607,4576,0,454,12,2,502,14.9695
280,6148,6317,0,129,12,1,502,14.9695
281,10750,5800,0,368,12,1:2,502,14.9695
282,19961,10989,0,100,12,2,502,14.9695
283,19944,11917,0,306,12,2,502,14.9695
284,18304,1583,0,332,12,2,502,14.9695
285,12657,9668,0,264,12,2:1,502,14.9695
286,20041,11641,0,473,12,2,502,14.9695
287,11677,5530,0,439,12,2:1,502,14.9695
288,7286,12094,0,381,12,1,502,14.9695
289,657,1053,0,235,12,1,502,14.9695
290,18998,11617,0,104,12,2,502,14.9695
291,16961,1828,0,243,12,2,502,14.9695
292,20026,9666,0,340,12,2,502,14.9695
293,20343,1311,0,485,12,2,502,14.9695
294,5465,2235,0,192,12,1,502,14.9695
295,14987,466,0,102,12,2,502,14.9695
296,12087,6081,0,386,12,2:1,502,14.9695
297,10442,3655,0,419,12,1:2,502,14.9695
298,6202,5839,0,373,12,1,502,14.9695
299,12752,5664,0,78,12,2:1,502,14.9695
300,16498,1915,0,70,12,2,502,14.9695
301,7847,10205,0,22,12,1,502,14.9695
302,11667,11660,0,256,12,1:2,502,14.9695
303,22788,5158,0,203,12,2,502,14.9695
304,20800,6094,0,271,12,2,502,14.9695
305,2096,10767,0,355,12,1,502,14.9695
306,8469,8356,0,118,12,1,502,14.9695
307,4179,1894,0,124,12,1,502,14.9695
308,9387,8199,0,403,12,1:2,502,14.9695
309,3057,829,0,30,12,1,502,14.9695
310,5084,6561,0,323,12,1,502,14.9695
311,3641,10181,0,468,12,1,502,14.9695
312,23227,1561,0,352,12,2,502,14.9695
313,5660,10934,0,365,12,1,502,14.9695
314,7363,5407,0,19,12,1,502,14.9695
315,10929,3210,0,478,12,1:2,502,14.9695
316,4247,10793,0,372,12,1,502,14.9695
317,978,1112,0,364,12,1,502,14.9695
318,12467,8024,0,316,12,2:1,502,14.9695
319,4412,8927,0,83,12,1,502,14.9695
320,13779,10710,0,14,12,2:1,502,14.9695
321,14530,10857,0,202,12,2,502,14.9695
322,4461,1281,0,268,12,1,502,14.9695
323,2711,379,0,185,12,1,502,14.9695
324,12480,288,0,120,12,2:1,502,14.9695
325,5274,9024,0,222,12,1,502,14.9695
326,3511,10710,0,117,12,1,502,14.9695
327,13606,10312,0,297,12,2:1,502,14.9695
328,7843,10096,0,361,12,1,502,14.9695
329,9782,8141,0,13,12,1:2,502,14.9695
330,17831,1978,0,105,12,2,502,14.9695
331,1702,5181,0,229,12,1,502,14.9695
332,13070,5555,0,127,12,2:1,502,14.9695
333,15206,9653,0,350,12,2,502,14.9695
334,747,4946,0,94,12,1,502,14.9695
335,5830,2389,0,299,12,1,502,14.9695
336,384,11436,0,93,12,1,502,14.9695
337,1806,4174,0,42,12,1,502,14.9695
338,15866,1536,0,64,12,2,502,14.9695
339,18927,2962,0,424,12,2,502,14.9695
340,12950,11347,0,12,12,2:1,502,14.9695
341,6815,136,0,383,12,1,502,14.9695
342,10562,3622,0,266,12,1:2,502,14.9695
343,3089,434,0,11,12,1,502,14.9695
344,7211,6041,0,231,12,1,502,14.9695
345,20705,5535,0,88,12,2,502,14.9695
346,16716,7269,0,25,12,2,502,14.9695
347,19685,273,0,490,12,2,502,14.9695
348,6816,10900,0,395,12,1,502,14.9695
349,18358,11215,0,233,12,2,502,14.9695
350,10147,2649,0,119,12,1:2,502,14.9695
351,1150,9244,0,413,12,1,502,14.9695
352,14106,11588,0,395,12,2,502,14.9695
353,17651,10304,0,255,12,2,502,14.9695
354,2242,10638,0,122,12,1,502,14.9695
355,19492,2772,0,457,12,2,502,14.9695
356,16745,2722,0,444,12,2,502,14.9695
357,13075,5862,0,89,12,2:1,502,14.9695
358,12686,7137,0,68,12,2:1,502,14.9695
359,22904,6510,0,100,12,2,502,14.9695
360,5207,7305,0,396,12,1,502,14.9695
361,16082,3329,0,362,12,2,502,14.9695
362,15828,7095,0,81,12,2,502,14.9695
363,16301,7573,0,46,12,2,502,14.9695
364,16766,8655,0,458,12,2,502,14.9695
365,2577,34,0,91,12,1,502,14.9695
366,7312,2731,0,78,12,1,502,14.9695
367,12986,2555,0,269,12,2:1,502,14.9695
368,1987,8035,0,123,12,1,502,14.9695
369,11660,3095,0,76,12,2:1,502,14.9695
370,2444,7535,0,171,12,1,502,14.9695
371,20543,8562,0,171,12,2,502,14.9695
372,2285,3397,0,479,12,1,502,14.9695
373,15165,33,0,295,12,2,502,14.9695
374,2803,8869,0,61,12,1,502,14.9695
375,5762,3224,0,109,12,1,502,14.9695
376,6915,1825,0,499,12,1,502,14.9695
377,21815,265,0,171,12,2,502,14.9695
378,5099,600,0,134,12,1,502,14.9695
379,10172,2969,0,66,12,1:2,502,14.9695
380,4578,10972,0,460,12,1,502,14.9695
381,7524,10414,0,470,12,1,502,14.9695
382,12477,7487,0,51,12,2:1,502,14.9695
383,2937,4441,0,180,12,1,502,14.9695
384,22311,1208,0,489,12,2,502,14.9695
385,23375,1374,0,240,12,2,502,14.9695
386,2695,11905,0,444,12,1,502,14.9695
387,12633,1174,0,372,12,2:1,502,14.9695
388,17335,1580,0,451,12,2,502,14.9695
389,9401,4998,0,270,12,1:2,502,14.9695
390,7137,5927,0,190,12,1,502,14.9695
391,10738,7124,0,14,12,1:2,502,14.9695
392,6584,2420,0,88,12,1,502,14.9695
393,19949,512,0,114,12,2,502,14.9695
394,9246,11313,0,235,12,1,502,14.9695
395,3021,10353,0,181,12,1,502,14.9695
396,21732,6457,0,309,12,2,502,14.9695
397,10202,5172,0,189,12,1:2,502,14.9695
398,19588,5246,0,425,12,2,502,14.9695
399,17188,673,0,70,12,2,502,14.9695
400,6330,7785,0,496,12,1,502,14.9695
401,14862,8680,0,369,12,2,502,14.9695
402,4462,11343,0,279,12,1,502,14.9695
403,7122,3869,0,161,12,1,502,14.9695
404,7596,4358,0,416,12,1,502,14.9695
405,22323,8146,0,323,12,2,502,14.9695
406,23490,11630,0,175,12,2,502,14.9695
407,16169,1616,0,191,12,2,502,14.9695
408,8378,1687,0,390,12,1,502,14.9695
409,21056,5870,0,285,12,2,502,14.9695
410,19512,7446,0,224,12,2,502,14.9695
411,22052,1546,0,146,12,2,502,14.9695
412,5668,4209,0,174,12,1,502,14.9695
413,20426,9389,0,123,12,2,502,14.9695
414,3464,608,0,255,12,1,502,14.9695
415,18524,919,0,51,12,2,502,14.9695
416,21172,359,0,240,12,2,502,14.9695
417,11449,6297,0,116,12,1:2,502,14.9695
418,8073,7754,0,470,12,1,502,14.9695
419,10239,5878,0,30,12,1:2,502,14.9695
420,10434,6708,0,22,12,1:2,502,14.9695
421,13153,6450,0,32,12,2:1,502,14.9695
422,15136,9660,0,71,12,2,502,14.9695
423,20860,10226,0,220,12,2,502,14.9695
424,21896,2657,0,494,12,2,502,14.9695
425,13847,4105,0,246,12,2:1,502,14.9695
426,19123,1465,0,331,12,2,502,14.9695
427,22972,9732,0,92,12,2,502,14.9695
428,510,3025,0,369,12,1,502,14.9695
429,1342,6015,0,25,12,1,502,14.9695
430,4637,7802,0,406,12,1,502,14.9695
431,6291,11695,0,28,12,1,502,14.9695
432,21489,8194,0,274,12,2,502,14.9695
433,7435,3816,0,33,12,1,502,14.9695
434,2677,6953,0,124,12,1,502,14.9695
435,8070,1436,0,283,12,1,502,14.9695
436,20817,9394,0,358,12,2,502,14.9695
437,3858,1049,0,277,12,1,502,14.9695
438,10082,9887,0,498,12,1:2,502,14.9695
439,10602,3435,0,278,12,1:2,502,14.9695
440,373,2636,0,464,12,1,502,14.9695
441,22621,1525,0,391,12,2,502,14.9695
442,11265,872,0,343,12,1:2,502,14.9695
443,8196,11369,0,294,12,1,502,14.9695
444,20001,10447,0,238,12,2,502,14.9695
445,15158,621,0,33,12,2,502,14.9695
446,22768,7667,0,210,12,2,502,14.9695
447,12373,4831,0,372,12,2:1,502,14.9695
448,13186,7982,0,444,12,2:1,502,14.9695
449,12470,9503,0,134,12,2:1,502,14.9695
450,16845,7891,0,194,12,2,502,14.9695
451,9336,4809,0,421,12,1:2,502,14.9695
452,5696,8741,0,142,12,1,502,14.9695
453,991,6570,0,322,12,1,502,14.9695
454,3603,7524,0,119,12,1,502,14.9695
455,16197,2040,0,93,12,2,502,14.9695
456,23337,5135,0,437,12,2,502,14.9695
457,22459,4366,0,104,12,2,502,14.9695
458,10087,3198,0,467,12,1:2,502,14.9695
459,14502,4132,0,147,12,2:1,502,14.9695
460,3481,4355,0,253,12,1,502,14.9695
461,745,5969,0,230,12,1,502,14.9695
462,19670,6772,0,169,12,2,502,14.9695
463,13788,9060,0,208,12,2:1,502,14.9695
464,21697,1823,0,120,12,2,502,14.9695
465,9189,6852,0,414,12,1:2,502,14.9695
466,1874,4887,0,221,12,1,502,14.9695
467,14199,1510,0,131,12,2,502,14.9695
468,2698,6464,0,368,12,1,502,14.9695
469,18022,7846,0,17,12,2,502,14.9695
470,7923,7616,0,293,12,1,502,14.9695
471,20121,1407,0,430,12,2,502,14.9695
472,7842,3287,0,114,12,1,502,14.9695
473,18061,892,0,299,12,2,502,14.9695
474,6353,6824,0,173,12,1,502,14.9695
475,19681,2387,0,245,12,2,502,14.9695
476,9485,8957,0,501,12,1:2,502,14.9695
477,3595,1832,0,128,12,1,502,14.9695
478,21621,6016,0,251,12,2,502,14.9695
479,16946,11850,0,158,12,2,502,14.9695
480,21390,2236,0,89,12,2,502,14.9695
481,13377,9391,0,451,12,2:1,502,14.9695
482,15417,8257,0,84,12,2,502,14.9695
483,20365,859,0,499,12,2,502,14.9695
484,23024,1491,0,252,12,2,502,14.9695
485,12059,10513,0,193,12,2:1,502,14.9695
486,8625,7388,0,340,12,1:2,502,14.9695
487,15311,4707,0,380,12,2,502,14.9695
488,19845,8055,0,150,12,2,502,14.9695
489,763,8985,0,385,12,1,502,14.9695
490,23066,5734,0,412,12,2,502,14.9695
491,10951,8385,0,238,12,1:2,502,14.9695
492,4559,3644,0,208,12,1,502,14.9695
493,8216,6277,0,11,12,1:2,502,14.9695
494,17843,4163,0,26,12,2,502,14.9695
495,23014,2180,0,229,12,2,502,14.9695
496,20022,7910,0,62,12,2,502,14.9695
497,21423,849,0,222,12,2,502,14.9695
498,1671,10913,0,10,12,1,502,14.9695
499,11525,6470,0,409,12,1:2,502,14.9695
500,6481,4558,0,367,12,1,502,14.9695
501,15908,1559,0,495,12,2,502,14.9695
502,720,9582,0,298,12,1,502,14.9695
503,2739,12012,0,79,12,1,502,14.9695
504,6059,10578,0,71,12,1,502,14.9695
505,21532,5455,0,152,12,2,502,14.9695
506,20208,6897,0,261,12,2,502,14.9695
507,17298,6490,0,436,12,2,502,14.9695
508,20104,2333,0,127,12,2,502,14.9695
509,9824,11455,0,349,12,1,502,14.9695
510,16571,9035,0,455,12,2,502,14.9695
511,3664,9823,0,382,12,1,502,14.9695
512,7689,828,0,42,12,1,502,14.9695
513,23107,2044,0,2,12,2,502,14.9695
514,6887,5317,0,31,12,1,502,14.9695
515,8739,7385,0,445,12,1:2,502,14.9695
516,22516,4764,0,498,12,2,502,14.9695
517,21423,2424,0,458,12,2,502,14.9695
518,1872,7142,0,284,12,1,502,14.9695
519,18260,2746,0,436,12,2,502,14.9695
520,23237,1540,0,5,12,2,502,14.9695
521,4788,7592,0,9,12,1,502,14.9695
522,20123,617,0,393,12,2,502,14.9695
523,20705,1011,0,278,12,2,502,14.9695
524,14402,8629,0,319,12,2:1,502,14.9695
525,14491,2735,0,467,12,2,502,14.9695
526,5592,9648,0,218,12,1,502,14.9695
527,2022,4816,0,117,12,1,502,14.9695
528,12835,9234,0,249,12,2:1,502,14.9695
529,18222,4250,0,218,12,2,502,14.9695
530,1624,11956,0,355,12,1,502,14.9695
531,1785,9226,0,156,12,1,502,14.9695
532,17825,11902,0,502,12,2,502,14.9695
533,6931,4967,0,332,12,1,502,14.9695
534,18368,3387,0,307,12,2,502,14.9695
535,9718,10376,0,99,12,1:2,502,14.9695
536,494,5410,0,164,12,1,502,14.9695
537,8063,8447,0,32,12,1,502,14.9695
538,22218,9316,0,64,12,2,502,14.9695
539,21456,4911,0,462,12,2,502,14.9695
540,21908,11150,0,470,12,2,502,14.9695
541,22221,917,0,185,12,2,502,14.9695
542,6681,1238,0,66,12,1,502,14.9695
543,9093,116,0,24,12,1,502,14.9695
544,10675,251,0,170,12,1:2,502,14.9695
545,5593,7904,0,116,12,1,502,14.9695
546,22728,4505,0,346,12,2,502,14.9695
547,20899,11761,0,492,12,2,502,14.9695
548,3266,3041,0,53,12,1,502,14.9695
549,2049,1948,0,119,12,1,502,14.9695
550,10604,8362,0,267,12,1:2,502,14.9695
551,16609,8556,0,344,12,2,502,14.9695
552,4848,1865,0,64,12,1,502,14.9695
553,5116,9972,0,244,12,1,502,14.9695
554,20243,6523,0,92,12,2,502,14.9695
555,8226,8059,0,195,12,1,502,14.9695
556,21200,10454,0,412,12,2,502,14.9695
557,17137,6533,0,468,12,2,502,14.9695
558,10643,5907,0,4,12,1:2,502,14.9695
559,1603,2824,0,220,12,1,502,14.9695
560,12410,2938,0,431,12,2:1,502,14.9695
561,1178,2488,0,161,12,1,502,14.9695
562,700,11859,0,278,12,1,502,14.9695
563,681,3591,0,386,12,1,502,14.9695
564,20973,3164,0,164,12,2,502,14.9695
565,12339,10641,0,254,12,2:1,502,14.9695
566,5409,6611,0,113,12,1,502,14.9695
567,14609,5064,0,420,12,2:1,502,14.9695
568,6727,5061,0,223,12,1,502,14.9695
569,11571,5240,0,477,12,1:2,502,14.9695
570,2049,11821,0,446,12,1,502,14.9695
571,22324,3306,0,302,12,2,502,14.9695
572,5879,5780,0,226,12,1,502,14.9695
573,15340,7572,0,388,12,2,502,14.9695
574,14895,1387,0,35,12,2,502,14.9695
575,12221,1247,0,442,12,2:1,502,14.9695
576,8074,10079,0,228,12,1,502,14.9695
577,12882,7912,0,299,12,2:1,502,14.9695
578,15965,11028,0,404,12,2,502,14.9695
579,12356,3598,0,458,12,2:1,502,14.9695
580,6993,10565,0,210,12,1,502,14.9695
581,15020,5531,0,24,12,2:1,502,14.9695
582,10766,522,0,297,12,1:2,502,14.9695
583,20411,8783,0,147,12,2,502,14.9695
584,1114,816,0,295,12,1,502,14.9695
585,7821,9229,0,444,12,1,502,14.9695
586,12213,667,0,235,12,2:1,502,14.9695
587,12465,10293,0,212,12,2:1,502,14.9695
588,13274,7639,0,343,12,2:1,502,14.9695
589,22417,6885,0,96,12,2,502,14.9695
590,6335,111,0,370,12,1,502,14.9695
591,10259,7150,0,341,12,1:2,502,14.9695
592,10388,5748,0,301,12,1:2,502,14.9695
593,9003,695,0,291,12,1,502,14.9695
594,8913,4688,0,194,12,1:2,502,14.9695
595,687,10953,0,270,12,1,502,14.9695
596,15888,3875,0,398,12,2,502,14.9695
597,3659,9626,0,488,12,1,502,14.9695
