id,x,y,z,deadline,sf,gateways,windowlength,slotlength,slotnumber
586,940,3879,0,421,12,1,800,14,413
587,11750,10451,0,533,12,1,800,14,530
588,9369,9969,0,242,12,1,800,14,244
589,9007,4721,0,171,12,1,800,14,177
590,7638,11449,0,318,12,1,800,14,314
591,1996,8517,0,606,12,1,800,14,616
592,8726,12095,0,26,12,1,800,14,33
593,216,411,0,348,12,1,800,14,352
594,9545,3411,0,662,12,1,800,14,666
595,4776,8813,0,600,12,1,800,14,607
596,12173,11776,0,799,12,1,800,14,794
597,3198,10587,0,606,12,1,800,14,617
598,7945,4445,0,160,12,1,800,14,164
599,9873,4038,0,343,12,1,800,14,346
600,4726,10894,0,498,12,1,800,14,487
601,5060,6931,0,432,12,1,800,14,425
602,11114,4283,0,264,12,1,800,14,265
603,6904,7490,0,132,12,1,800,14,139
604,10383,737,0,449,12,1,800,14,445
605,8288,5025,0,388,12,1,800,14,388
606,701,6242,0,493,12,1,800,14,485
607,8062,10888,0,676,12,1,800,14,682
608,157,10919,0,287,12,1,800,14,284
609,3280,4219,0,752,12,1,800,14,750
610,10733,525,0,556,12,1,800,14,563
611,436,7851,0,3,12,1,800,14,7
612,9038,2463,0,133,12,1,800,14,140
613,7188,1728,0,502,12,1,800,14,494
614,10933,9307,0,309,12,1,800,14,304
615,1326,2319,0,147,12,1,800,14,154
616,10198,5298,0,396,12,1,800,14,391
617,10458,6722,0,373,12,1,800,14,372
618,2515,8103,0,62,12,1,800,14,72
619,9511,1295,0,759,12,1,800,14,759
620,10810,4122,0,123,12,1,800,14,129
621,5270,369,0,122,12,1,800,14,125
622,8259,4624,0,442,12,1,800,14,439
623,11056,8907,0,341,12,1,800,14,343
624,12042,179,0,800,12,1,800,14,799
625,4713,481,0,448,12,1,800,14,443
626,9637,6830,0,447,12,1,800,14,442
627,2508,10718,0,3,12,1,800,14,8
628,1999,9373,0,135,12,1,800,14,142
629,4209,6162,0,509,12,1,800,14,501
630,3919,7438,0,116,12,1,800,14,120
631,11596,10787,0,103,12,1,800,14,112
632,10327,9097,0,215,12,1,800,14,219
633,791,4476,0,86,12,1,800,14,99
634,8044,1033,0,195,12,1,800,14,198
635,1297,4354,0,366,12,1,800,14,366
636,1557,12275,0,52,12,1,800,14,59
637,7917,2980,0,342,12,1,800,14,344
638,11620,7130,0,401,12,1,800,14,395
