id,x,y,z,deadline,sf,gateways,windowlength,slotlength
164,2944,21730,0,112,12,3,177,14.9695
165,3731,1571,0,150,12,1,177,14.9695
166,8279,18885,0,2,12,3:4,177,14.9695
167,7085,13593,0,27,12,3:1:4,177,14.9695
168,17307,577,0,45,12,2,177,14.9695
169,18722,15041,0,120,12,4,177,14.9695
170,556,3287,0,14,12,1,177,14.9695
171,17573,12368,0,58,12,4:2,177,14.9695
172,11516,17205,0,30,12,4:3,177,14.9695
173,19854,1941,0,111,12,2,177,14.9695
174,10738,16180,0,161,12,4:3,177,14.9695
175,3397,495,0,59,12,1,177,14.9695
176,6710,7517,0,90,12,1:3,177,14.9695
177,3383,14785,0,21,12,3,177,14.9695
178,19195,18671,0,144,12,4,177,14.9695
179,19636,4833,0,19,12,2,177,14.9695
180,1032,15948,0,57,12,3,177,14.9695
181,13359,3904,0,158,12,2:1,177,14.9695
182,14419,11030,0,87,12,4:2,177,14.9695
183,2747,2633,0,130,12,1,177,14.9695
184,10777,14281,0,32,12,4:3,177,14.9695
185,15075,4826,0,102,12,2,177,14.9695
186,20812,2729,0,144,12,2,177,14.9695
187,17692,10237,0,60,12,2:4,177,14.9695
188,12780,16053,0,99,12,4:3,177,14.9695
189,15079,12490,0,15,12,4:2,177,14.9695
190,2981,224,0,155,12,1,177,14.9695
191,19446,20782,0,108,12,4,177,14.9695
192,7544,14808,0,81,12,3:4:1,177,14.9695
193,1016,13647,0,163,12,3,177,14.9695
194,13347,2511,0,61,12,2:1,177,14.9695
195,10338,11126,0,117,12,1:4:3:2,177,14.9695
196,11946,17772,0,9,12,4:3,177,14.9695
197,8539,4126,0,32,12,1:2,177,14.9695
198,3357,20739,0,6,12,3,177,14.9695
199,14120,11581,0,113,12,4:2,177,14.9695
200,18443,5362,0,112,12,2,177,14.9695
201,1468,15129,0,162,12,3,177,14.9695
202,14542,7204,0,48,12,2:4:1,177,14.9695
203,12962,100,0,37,12,2,177,14.9695
204,8645,19120,0,164,12,3:4,177,14.9695
205,7796,4393,0,3,12,1,177,14.9695
206,5370,11816,0,150,12,3:1,177,14.9695
207,16159,893,0,11,12,2,177,14.9695
208,12012,12688,0,31,12,4:3:2:1,177,14.9695
209,21500,13796,0,36,12,4,177,14.9695
210,7504,15467,0,81,12,3:4,177,14.9695
211,7316,20191,0,62,12,3,177,14.9695
212,3746,13947,0,15,12,3:1,177,14.9695
213,10759,14263,0,133,12,4:3,177,14.9695
214,19489,5898,0,34,12,2,177,14.9695
215,3029,7632,0,140,12,1,177,14.9695
216,2311,3707,0,132,12,1,177,14.9695
217,829,19598,0,50,12,3,177,14.9695
218,8654,9639,0,19,12,1:3,177,14.9695
219,12123,9449,0,91,12,2:1:4,177,14.9695
220,14037,3964,0,8,12,2:1,177,14.9695
221,16473,14081,0,135,12,4:2,177,14.9695
222,21430,988,0,12,12,2,177,14.9695
223,16801,936,0,99,12,2,177,14.9695
224,2216,13591,0,90,12,3:1,177,14.9695
225,15867,11523,0,3,12,4:2,177,14.9695
226,1960,6666,0,176,12,1,177,14.9695
227,7281,2929,0,27,12,1,177,14.9695
228,6471,16882,0,16,12,3,177,14.9695
229,5135,3936,0,77,12,1,177,14.9695
230,9667,11264,0,116,12,1:3:4,177,14.9695
231,7447,13353,0,110,12,3:1:4,177,14.9695
232,12657,19792,0,45,12,4:3,177,14.9695
233,7586,15707,0,51,12,3:4,177,14.9695
234,2243,21013,0,110,12,3,177,14.9695
235,1522,14038,0,117,12,3,177,14.9695
236,3294,14197,0,150,12,3:1,177,14.9695
237,13996,1002,0,57,12,2,177,14.9695
238,11032,14329,0,112,12,4:3,177,14.9695
239,10529,943,0,105,12,1:2,177,14.9695
240,7854,17260,0,142,12,3:4,177,14.9695
241,4531,6499,0,146,12,1,177,14.9695
242,17045,14465,0,127,12,4:2,177,14.9695
243,10767,16374,0,4,12,4:3,177,14.9695
244,1229,14356,0,67,12,3,177,14.9695
245,6774,20612,0,171,12,3,177,14.9695
246,21357,7037,0,20,12,2,177,14.9695
247,10910,11061,0,4,12,4:1:3:2,177,14.9695
248,10919,8633,0,145,12,1:2:4,177,14.9695
249,9152,17720,0,63,12,3:4,177,14.9695
250,13110,12435,0,169,12,4:2:3,177,14.9695
251,2868,9716,0,94,12,1:3,177,14.9695
252,420,6066,0,135,12,1,177,14.9695
253,16685,13834,0,78,12,4:2,177,14.9695
254,3667,10811,0,108,12,1:3,177,14.9695
255,9993,19425,0,35,12,3:4,177,14.9695
256,21617,13234,0,95,12,4:2,177,14.9695
257,13174,5438,0,39,12,2:1,177,14.9695
258,13895,12576,0,8,12,4:2,177,14.9695
259,738,8906,0,86,12,1:3,177,14.9695
260,20684,10427,0,72,12,2:4,177,14.9695
261,14541,7561,0,112,12,2:4:1,177,14.9695
262,8068,20739,0,58,12,3,177,14.9695
263,5462,12338,0,153,12,3:1,177,14.9695
264,21221,13156,0,106,12,4:2,177,14.9695
265,10334,6425,0,113,12,1:2,177,14.9695
266,13023,3639,0,107,12,2:1,177,14.9695
267,8352,5093,0,161,12,1:2,177,14.9695
268,11180,253,0,174,12,1:2,177,14.9695
269,19196,16313,0,167,12,4,177,14.9695
270,11211,10131,0,134,12,1:4:2:3,177,14.9695
271,7620,16177,0,104,12,3:4,177,14.9695
272,17463,5127,0,83,12,2,177,14.9695
273,17378,7599,0,78,12,2:4,177,14.9695
274,20882,10356,0,63,12,2:4,177,14.9695
275,15731,2151,0,61,12,2,177,14.9695
276,21261,2841,0,167,12,2,177,14.9695
277,17301,2843,0,115,12,2,177,14.9695
278,4571,8246,0,40,12,1:3,177,14.9695
279,2011,5153,0,106,12,1,177,14.9695
280,20573,16705,0,47,12,4,177,14.9695
281,7395,11809,0,107,12,3:1:4,177,14.9695
282,8791,12412,0,74,12,3:1:4,177,14.9695
283,20928,7911,0,63,12,2,177,14.9695
284,1054,10131,0,59,12,1:3,177,14.9695
285,15096,15757,0,142,12,4,177,14.9695
286,18024,17084,0,113,12,4,177,14.9695
287,8985,20959,0,39,12,3:4,177,14.9695
288,21696,9599,0,44,12,2:4,177,14.9695
289,21338,14675,0,121,12,4,177,14.9695
290,11802,20085,0,59,12,4:3,177,14.9695
291,3505,3160,0,10,12,1,177,14.9695
292,8420,21686,0,159,12,3,177,14.9695
293,13063,18620,0,71,12,4:3,177,14.9695
294,8784,9145,0,74,12,1:3,177,14.9695
295,4984,21295,0,16,12,3,177,14.9695
296,18910,1274,0,90,12,2,177,14.9695
297,16350,18763,0,148,12,4,177,14.9695
298,3703,11820,0,42,12,3:1,177,14.9695
299,7191,5868,0,174,12,1,177,14.9695
300,13164,13161,0,31,12,4:3:2,177,14.9695
301,16928,4669,0,9,12,2,177,14.9695
302,5755,19756,0,17,12,3,177,14.9695
303,21461,20254,0,7,12,4,177,14.9695
304,8858,6805,0,134,12,1:2,177,14.9695
305,7123,9909,0,6,12,1:3,177,14.9695
306,14109,17893,0,107,12,4:3,177,14.9695
307,20975,5171,0,172,12,2,177,14.9695
308,13453,17673,0,161,12,4:3,177,14.9695
309,2766,17096,0,108,12,3,177,14.9695
310,2409,7474,0,132,12,1,177,14.9695
311,9141,2247,0,59,12,1:2,177,14.9695
312,2997,20414,0,96,12,3,177,14.9695
313,2808,8846,0,37,12,1:3,177,14.9695
314,10873,16382,0,91,12,4:3,177,14.9695
315,4446,9456,0,154,12,1:3,177,14.9695
316,17276,15800,0,137,12,4,177,14.9695
317,11545,20667,0,58,12,4:3,177,14.9695
318,19118,14257,0,34,12,4:2,177,14.9695
319,7429,7172,0,103,12,1,177,14.9695
320,10773,20308,0,89,12,3:4,177,14.9695
321,5035,9137,0,14,12,1:3,177,14.9695
322,13658,4529,0,84,12,2:1,177,14.9695
323,19748,18873,0,84,12,4,177,14.9695
324,2452,9205,0,113,12,1:3,177,14.9695
325,5607,2381,0,65,12,1,177,14.9695
326,7112,17344,0,117,12,3:4,177,14.9695
327,13032,4949,0,53,12,2:1,177,14.9695
328,13409,20195,0,162,12,4:3,177,14.9695
329,8127,13380,0,144,12,3:1:4,177,14.9695
330,16608,4788,0,147,12,2,177,14.9695
331,16430,20659,0,38,12,4,177,14.9695
332,14402,15856,0,116,12,4:3,177,14.9695
333,7717,20,0,97,12,1,177,14.9695
334,8183,7735,0,59,12,1:3,177,14.9695
335,14069,12840,0,83,12,4:2,177,14.9695
336,11913,13276,0,85,12,4:3,177,14.9695
337,7979,14183,0,128,12,3:4:1,177,14.9695
338,3702,464,0,136,12,1,177,14.9695
339,7602,208,0,117,12,1,177,14.9695
340,8979,7179,0,26,12,1:2,177,14.9695
341,11427,10638,0,18,12,4:1:2:3,177,14.9695
342,5138,19493,0,92,12,3,177,14.9695
343,10790,20206,0,12,12,3:4,177,14.9695
344,8419,4577,0,47,12,1:2,177,14.9695
345,14524,19372,0,167,12,4,177,14.9695
346,19777,3304,0,107,12,2,177,14.9695
347,15354,13547,0,10,12,4:2,177,14.9695
348,21056,20098,0,83,12,4,177,14.9695
349,5304,16378,0,53,12,3,177,14.9695
350,2094,18367,0,77,12,3,177,14.9695
351,13734,10700,0,7,12,4:2:1,177,14.9695
352,20184,9385,0,137,12,2:4,177,14.9695
353,455,1620,0,110,12,1,177,14.9695
354,4724,11794,0,150,12,3:1,177,14.9695
355,15837,12477,0,136,12,4:2,177,14.9695
356,2188,8733,0,43,12,1:3,177,14.9695
357,13722,4536,0,92,12,2:1,177,14.9695
358,7096,19589,0,134,12,3,177,14.9695
359,11091,13038,0,64,12,4:3:1,177,14.9695
360,4658,19654,0,112,12,3,177,14.9695
361,16430,14183,0,152,12,4:2,177,14.9695
362,677,15423,0,76,12,3,177,14.9695
363,11378,21575,0,9,12,4:3,177,14.9695
364,8771,1604,0,123,12,1,177,14.9695
365,2043,16406,0,26,12,3,177,14.9695
366,3242,2463,0,79,12,1,177,14.9695
367,20867,3273,0,37,12,2,177,14.9695
368,16027,20535,0,89,12,4,177,14.9695
369,20653,20516,0,111,12,4,177,14.9695
370,21415,771,0,15,12,2,177,14.9695
371,7958,11486,0,152,12,3:1:4,177,14.9695
372,4789,14517,0,96,12,3:1,177,14.9695
373,20143,21893,0,87,12,4,177,14.9695
374,17881,5800,0,130,12,2,177,14.9695
375,13270,246,0,27,12,2,177,14.9695
376,3675,9733,0,56,12,1:3,177,14.9695
377,49,8051,0,86,12,1,177,14.9695
378,12508,11281,0,125,12,4:2:1:3,177,14.9695
379,3526,3354,0,96,12,1,177,14.9695
380,8732,1228,0,110,12,1,177,14.9695
381,5558,2745,0,52,12,1,177,14.9695
382,3062,1930,0,71,12,1,177,14.9695
383,19326,7426,0,47,12,2:4,177,14.9695
384,19795,2100,0,114,12,2,177,14.9695
385,18070,5534,0,69,12,2,177,14.9695
386,20461,20698,0,161,12,4,177,14.9695
387,5193,1114,0,74,12,1,177,14.9695
388,9637,3116,0,159,12,1:2,177,14.9695
389,16641,20662,0,87,12,4,177,14.9695
390,10116,4075,0,56,12,1:2,177,14.9695
391,5344,2754,0,97,12,1,177,14.9695
392,721,15483,0,131,12,3,177,14.9695
393,20351,17543,0,159,12,4,177,14.9695
394,3365,18467,0,102,12,3,177,14.9695
395,11122,7260,0,133,12,1:2,177,14.9695
396,5495,17379,0,122,12,3,177,14.9695
397,8100,19295,0,149,12,3:4,177,14.9695
398,2782,11193,0,69,12,3:1,177,14.9695
399,21132,8125,0,18,12,2,177,14.9695
400,3443,5217,0,91,12,1,177,14.9695
