id,x,y,z,deadline,sf,gateways,windowlength,slotlength
117,2888,12101,0,106,12,1,200,14.9695
118,2493,4040,0,157,12,1,200,14.9695
119,9088,9367,0,193,12,1,200,14.9695
120,6624,2762,0,187,12,1,200,14.9695
121,12301,480,0,95,12,1,200,14.9695
122,5749,10452,0,109,12,1,200,14.9695
123,10180,3661,0,93,12,1,200,14.9695
124,4951,6841,0,104,12,1,200,14.9695
125,2138,9858,0,160,12,1,200,14.9695
126,854,7884,0,34,12,1,200,14.9695
127,8754,10254,0,161,12,1,200,14.9695
128,8357,2623,0,72,12,1,200,14.9695
129,10782,4565,0,72,12,1,200,14.9695
130,10053,11337,0,103,12,1,200,14.9695
131,9068,10421,0,43,12,1,200,14.9695
132,12408,4004,0,135,12,1,200,14.9695
133,3113,545,0,32,12,1,200,14.9695
134,4472,1495,0,132,12,1,200,14.9695
135,11949,8492,0,12,12,1,200,14.9695
136,8653,4316,0,46,12,1,200,14.9695
137,5893,10128,0,186,12,1,200,14.9695
138,10615,7358,0,109,12,1,200,14.9695
139,4421,3558,0,141,12,1,200,14.9695
140,715,658,0,62,12,1,200,14.9695
141,346,9330,0,31,12,1,200,14.9695
142,8284,8594,0,111,12,1,200,14.9695
143,3886,1068,0,135,12,1,200,14.9695
144,11212,9259,0,58,12,1,200,14.9695
145,6224,6833,0,99,12,1,200,14.9695
146,1955,9948,0,173,12,1,200,14.9695
147,4843,10505,0,60,12,1,200,14.9695
148,11575,8271,0,198,12,1,200,14.9695
149,11631,5881,0,41,12,1,200,14.9695
150,5711,1186,0,16,12,1,200,14.9695
151,5741,2297,0,22,12,1,200,14.9695
152,9544,11679,0,44,12,1,200,14.9695
153,11427,8325,0,17,12,1,200,14.9695
154,4955,7048,0,52,12,1,200,14.9695
155,12083,7586,0,129,12,1,200,14.9695
156,10373,4464,0,74,12,1,200,14.9695
157,3479,6383,0,4,12,1,200,14.9695
158,1817,1268,0,196,12,1,200,14.9695
159,9659,10939,0,41,12,1,200,14.9695
160,12288,12382,0,198,12,1,200,14.9695
161,4283,9226,0,179,12,1,200,14.9695
162,1038,3752,0,160,12,1,200,14.9695
163,597,4592,0,145,12,1,200,14.9695
164,7211,3528,0,83,12,1,200,14.9695
165,8766,6413,0,5,12,1,200,14.9695
166,6482,8120,0,14,12,1,200,14.9695
167,10675,9627,0,6,12,1,200,14.9695
168,6024,3846,0,110,12,1,200,14.9695
169,10606,2001,0,136,12,1,200,14.9695
170,1915,1668,0,167,12,1,200,14.9695
171,3595,4233,0,139,12,1,200,14.9695
172,1546,1202,0,197,12,1,200,14.9695
173,8642,11339,0,22,12,1,200,14.9695
174,8340,8664,0,134,12,1,200,14.9695
175,8669,6120,0,173,12,1,200,14.9695
176,10631,7918,0,115,12,1,200,14.9695
177,1014,10021,0,180,12,1,200,14.9695
178,6591,8973,0,37,12,1,200,14.9695
179,10343,616,0,127,12,1,200,14.9695
180,2508,10538,0,161,12,1,200,14.9695
181,747,8238,0,41,12,1,200,14.9695
182,9570,9800,0,193,12,1,200,14.9695
183,4856,4119,0,81,12,1,200,14.9695
184,6516,8979,0,170,12,1,200,14.9695
185,134,8839,0,93,12,1,200,14.9695
186,3342,9418,0,14,12,1,200,14.9695
187,2863,10414,0,98,12,1,200,14.9695
188,8402,10118,0,54,12,1,200,14.9695
189,11396,8133,0,150,12,1,200,14.9695
190,1135,2376,0,19,12,1,200,14.9695
191,9081,1857,0,116,12,1,200,14.9695
192,5658,9003,0,175,12,1,200,14.9695
193,12369,3521,0,14,12,1,200,14.9695
194,5923,6172,0,69,12,1,200,14.9695
195,834,1718,0,200,12,1,200,14.9695
196,3918,6674,0,160,12,1,200,14.9695
197,8227,7981,0,140,12,1,200,14.9695
198,3479,9001,0,87,12,1,200,14.9695
199,2376,8433,0,29,12,1,200,14.9695
200,8901,2683,0,101,12,1,200,14.9695
