id,x,y,z,deadline,sf,gateways,windowlength,slotlength
298,6635,8989,0,465,12,1,800,14.9695
299,11485,6591,0,427,12,1,800,14.9695
300,1510,2281,0,326,12,1,800,14.9695
301,2439,12244,0,450,12,1,800,14.9695
302,9529,7715,0,42,12,1,800,14.9695
303,9100,656,0,4,12,1,800,14.9695
304,6040,6388,0,175,12,1,800,14.9695
305,11234,6954,0,608,12,1,800,14.9695
306,10838,4459,0,216,12,1,800,14.9695
307,8871,10062,0,201,12,1,800,14.9695
308,7522,1374,0,152,12,1,800,14.9695
309,3370,11541,0,3,12,1,800,14.9695
310,7762,7188,0,559,12,1,800,14.9695
311,9446,637,0,539,12,1,800,14.9695
312,2084,12196,0,374,12,1,800,14.9695
313,62,6254,0,250,12,1,800,14.9695
314,7003,5316,0,719,12,1,800,14.9695
315,5967,9313,0,115,12,1,800,14.9695
316,11945,10608,0,364,12,1,800,14.9695
317,109,5053,0,339,12,1,800,14.9695
318,10756,11937,0,299,12,1,800,14.9695
319,6056,897,0,306,12,1,800,14.9695
320,8222,5640,0,681,12,1,800,14.9695
321,6542,6207,0,586,12,1,800,14.9695
322,11903,6179,0,563,12,1,800,14.9695
323,5407,5322,0,344,12,1,800,14.9695
324,5580,10869,0,780,12,1,800,14.9695
325,12301,2382,0,622,12,1,800,14.9695
326,9086,2163,0,162,12,1,800,14.9695
327,8073,7959,0,481,12,1,800,14.9695
328,11403,7751,0,512,12,1,800,14.9695
329,1023,4673,0,608,12,1,800,14.9695
330,8007,8117,0,534,12,1,800,14.9695
331,4413,6828,0,684,12,1,800,14.9695
332,3554,8649,0,740,12,1,800,14.9695
333,3957,2835,0,84,12,1,800,14.9695
334,6146,864,0,540,12,1,800,14.9695
335,8062,9865,0,543,12,1,800,14.9695
336,10521,11707,0,259,12,1,800,14.9695
337,12331,5538,0,595,12,1,800,14.9695
338,6343,12250,0,704,12,1,800,14.9695
339,8660,10351,0,343,12,1,800,14.9695
340,3241,6169,0,757,12,1,800,14.9695
341,3321,12100,0,259,12,1,800,14.9695
342,2221,10773,0,154,12,1,800,14.9695
343,2228,602,0,66,12,1,800,14.9695
344,8283,315,0,502,12,1,800,14.9695
345,21,6920,0,191,12,1,800,14.9695
346,3480,8797,0,17,12,1,800,14.9695
347,6682,6907,0,579,12,1,800,14.9695
348,9952,4815,0,150,12,1,800,14.9695
349,4497,4885,0,527,12,1,800,14.9695
350,12159,4801,0,217,12,1,800,14.9695
351,6528,10803,0,99,12,1,800,14.9695
352,11189,1299,0,706,12,1,800,14.9695
353,10629,1123,0,413,12,1,800,14.9695
354,11107,8462,0,167,12,1,800,14.9695
355,439,9342,0,608,12,1,800,14.9695
356,6725,2619,0,426,12,1,800,14.9695
357,2635,2812,0,507,12,1,800,14.9695
358,574,1806,0,798,12,1,800,14.9695
359,11762,12241,0,586,12,1,800,14.9695
360,4315,305,0,313,12,1,800,14.9695
361,192,7993,0,294,12,1,800,14.9695
362,9813,9241,0,200,12,1,800,14.9695
363,7914,12064,0,437,12,1,800,14.9695
364,10225,569,0,65,12,1,800,14.9695
365,1788,9147,0,233,12,1,800,14.9695
366,200,99,0,500,12,1,800,14.9695
367,8847,10858,0,745,12,1,800,14.9695
368,8547,11214,0,42,12,1,800,14.9695
369,1280,8039,0,110,12,1,800,14.9695
370,12096,2843,0,187,12,1,800,14.9695
371,11323,7130,0,421,12,1,800,14.9695
372,925,10136,0,529,12,1,800,14.9695
373,4455,2206,0,398,12,1,800,14.9695
374,8487,6376,0,383,12,1,800,14.9695
375,6956,4415,0,701,12,1,800,14.9695
376,10684,3527,0,691,12,1,800,14.9695
377,11792,1825,0,514,12,1,800,14.9695
378,2419,8132,0,62,12,1,800,14.9695
379,5523,5894,0,162,12,1,800,14.9695
380,5801,9853,0,784,12,1,800,14.9695
381,643,8744,0,790,12,1,800,14.9695
382,9291,6111,0,580,12,1,800,14.9695
383,10584,2333,0,231,12,1,800,14.9695
384,8479,1436,0,127,12,1,800,14.9695
385,651,7755,0,78,12,1,800,14.9695
386,5463,4964,0,526,12,1,800,14.9695
387,7878,11651,0,179,12,1,800,14.9695
388,12106,595,0,445,12,1,800,14.9695
389,1592,11741,0,800,12,1,800,14.9695
390,5565,6062,0,522,12,1,800,14.9695
391,9438,7969,0,646,12,1,800,14.9695
392,7713,7656,0,291,12,1,800,14.9695
393,8008,11533,0,124,12,1,800,14.9695
394,11793,9817,0,18,12,1,800,14.9695
395,3470,6478,0,576,12,1,800,14.9695
396,5844,2266,0,311,12,1,800,14.9695
397,8090,12196,0,350,12,1,800,14.9695
398,4217,445,0,3,12,1,800,14.9695
399,3029,12066,0,725,12,1,800,14.9695
400,5582,9368,0,462,12,1,800,14.9695
401,5407,9305,0,767,12,1,800,14.9695
402,2615,10487,0,2,12,1,800,14.9695
403,10416,11010,0,200,12,1,800,14.9695
404,415,10102,0,696,12,1,800,14.9695
405,7864,4876,0,463,12,1,800,14.9695
406,9826,2462,0,681,12,1,800,14.9695
407,524,6229,0,558,12,1,800,14.9695
408,8884,5499,0,164,12,1,800,14.9695
409,7465,4030,0,56,12,1,800,14.9695
410,311,9271,0,571,12,1,800,14.9695
411,10419,8104,0,17,12,1,800,14.9695
412,7116,1574,0,466,12,1,800,14.9695
413,8991,8094,0,434,12,1,800,14.9695
414,6456,3184,0,209,12,1,800,14.9695
415,12123,7497,0,638,12,1,800,14.9695
416,805,12194,0,656,12,1,800,14.9695
417,9365,2522,0,732,12,1,800,14.9695
418,7043,5944,0,746,12,1,800,14.9695
419,10822,5165,0,286,12,1,800,14.9695
420,5953,10336,0,77,12,1,800,14.9695
421,3259,7911,0,621,12,1,800,14.9695
422,10841,11199,0,129,12,1,800,14.9695
423,8385,10280,0,232,12,1,800,14.9695
424,1754,157,0,545,12,1,800,14.9695
425,10336,1093,0,43,12,1,800,14.9695
426,2541,7723,0,697,12,1,800,14.9695
427,3912,8214,0,737,12,1,800,14.9695
428,6269,1504,0,304,12,1,800,14.9695
429,12203,1895,0,77,12,1,800,14.9695
430,3538,8189,0,459,12,1,800,14.9695
431,11986,5238,0,48,12,1,800,14.9695
432,6475,8261,0,407,12,1,800,14.9695
433,7981,5740,0,662,12,1,800,14.9695
434,827,2514,0,165,12,1,800,14.9695
435,11117,6120,0,176,12,1,800,14.9695
436,2059,3597,0,575,12,1,800,14.9695
437,1102,1953,0,325,12,1,800,14.9695
438,626,11836,0,293,12,1,800,14.9695
439,1218,4185,0,572,12,1,800,14.9695
440,9142,9766,0,798,12,1,800,14.9695
441,2249,3842,0,382,12,1,800,14.9695
442,5842,9883,0,145,12,1,800,14.9695
443,10915,7025,0,728,12,1,800,14.9695
444,354,4563,0,585,12,1,800,14.9695
445,7529,12314,0,676,12,1,800,14.9695
446,4656,8977,0,737,12,1,800,14.9695
447,6346,9352,0,467,12,1,800,14.9695
448,11981,4106,0,363,12,1,800,14.9695
449,9833,1972,0,685,12,1,800,14.9695
450,8403,221,0,572,12,1,800,14.9695
451,4525,6992,0,131,12,1,800,14.9695
452,5883,10087,0,741,12,1,800,14.9695
453,11668,9951,0,551,12,1,800,14.9695
454,2345,5401,0,55,12,1,800,14.9695
455,5463,3241,0,584,12,1,800,14.9695
456,4062,10315,0,661,12,1,800,14.9695
457,4150,7383,0,199,12,1,800,14.9695
458,7444,2355,0,23,12,1,800,14.9695
459,9685,11594,0,28,12,1,800,14.9695
460,1820,7939,0,427,12,1,800,14.9695
461,1403,9255,0,466,12,1,800,14.9695
462,4818,12327,0,68,12,1,800,14.9695
463,8852,10153,0,509,12,1,800,14.9695
464,10158,10750,0,145,12,1,800,14.9695
465,503,7150,0,736,12,1,800,14.9695
466,4380,912,0,278,12,1,800,14.9695
467,7116,5640,0,717,12,1,800,14.9695
468,2670,6668,0,158,12,1,800,14.9695
469,3025,10574,0,498,12,1,800,14.9695
470,293,1008,0,128,12,1,800,14.9695
471,11150,11408,0,2,12,1,800,14.9695
472,6065,11912,0,550,12,1,800,14.9695
473,6807,10016,0,750,12,1,800,14.9695
474,11613,3532,0,539,12,1,800,14.9695
475,8047,5386,0,50,12,1,800,14.9695
476,9850,9445,0,535,12,1,800,14.9695
477,731,2507,0,67,12,1,800,14.9695
478,6809,551,0,598,12,1,800,14.9695
479,7973,9762,0,258,12,1,800,14.9695
480,8311,3896,0,601,12,1,800,14.9695
481,1465,8095,0,94,12,1,800,14.9695
482,1156,12202,0,395,12,1,800,14.9695
483,8967,2575,0,773,12,1,800,14.9695
484,5728,8008,0,323,12,1,800,14.9695
485,7049,2233,0,351,12,1,800,14.9695
486,4254,7338,0,563,12,1,800,14.9695
487,10171,4256,0,461,12,1,800,14.9695
488,9793,3529,0,312,12,1,800,14.9695
489,781,707,0,55,12,1,800,14.9695
490,9515,10332,0,123,12,1,800,14.9695
491,5356,4108,0,171,12,1,800,14.9695
492,7795,12308,0,212,12,1,800,14.9695
493,7847,3263,0,192,12,1,800,14.9695
494,8582,6935,0,588,12,1,800,14.9695
495,2011,915,0,773,12,1,800,14.9695
496,7519,1418,0,685,12,1,800,14.9695
497,7567,1728,0,247,12,1,800,14.9695
498,523,1765,0,429,12,1,800,14.9695
499,9864,7398,0,652,12,1,800,14.9695
500,6862,7152,0,582,12,1,800,14.9695
501,10796,6281,0,145,12,1,800,14.9695
502,4063,5896,0,345,12,1,800,14.9695
503,6629,4845,0,452,12,1,800,14.9695
504,9494,8302,0,40,12,1,800,14.9695
505,5647,8775,0,793,12,1,800,14.9695
506,9689,7555,0,277,12,1,800,14.9695
507,5066,2048,0,732,12,1,800,14.9695
508,1958,12351,0,316,12,1,800,14.9695
509,2617,287,0,684,12,1,800,14.9695
510,11926,8199,0,369,12,1,800,14.9695
511,2803,7935,0,60,12,1,800,14.9695
512,9519,9937,0,515,12,1,800,14.9695
513,1835,9289,0,102,12,1,800,14.9695
514,2919,11604,0,76,12,1,800,14.9695
515,10423,3065,0,442,12,1,800,14.9695
516,10062,3536,0,58,12,1,800,14.9695
517,12268,7161,0,397,12,1,800,14.9695
518,4448,7495,0,674,12,1,800,14.9695
519,8115,726,0,513,12,1,800,14.9695
520,11020,6650,0,173,12,1,800,14.9695
521,4450,1796,0,556,12,1,800,14.9695
522,11661,12211,0,115,12,1,800,14.9695
523,7735,5930,0,740,12,1,800,14.9695
524,7634,8008,0,553,12,1,800,14.9695
525,4338,4683,0,253,12,1,800,14.9695
526,1478,10154,0,736,12,1,800,14.9695
527,11719,4802,0,286,12,1,800,14.9695
528,2743,3579,0,239,12,1,800,14.9695
529,7143,10963,0,232,12,1,800,14.9695
530,7288,8837,0,301,12,1,800,14.9695
531,12269,6115,0,205,12,1,800,14.9695
532,6216,6325,0,610,12,1,800,14.9695
533,11026,11142,0,423,12,1,800,14.9695
534,6714,10064,0,383,12,1,800,14.9695
535,4486,4853,0,223,12,1,800,14.9695
536,10290,7201,0,386,12,1,800,14.9695
537,2054,10017,0,72,12,1,800,14.9695
538,6938,9947,0,313,12,1,800,14.9695
539,3301,391,0,216,12,1,800,14.9695
540,10366,3657,0,604,12,1,800,14.9695
541,2768,7085,0,710,12,1,800,14.9695
542,9622,4353,0,436,12,1,800,14.9695
543,1046,4268,0,671,12,1,800,14.9695
544,7827,11881,0,201,12,1,800,14.9695
545,1360,6882,0,427,12,1,800,14.9695
546,7626,12046,0,759,12,1,800,14.9695
547,11479,332,0,384,12,1,800,14.9695
548,10030,1415,0,306,12,1,800,14.9695
549,104,10377,0,267,12,1,800,14.9695
550,517,4066,0,382,12,1,800,14.9695
551,4878,10490,0,406,12,1,800,14.9695
552,3200,7719,0,8,12,1,800,14.9695
553,8666,424,0,254,12,1,800,14.9695
554,8474,2887,0,344,12,1,800,14.9695
555,5563,12281,0,54,12,1,800,14.9695
556,3862,11806,0,304,12,1,800,14.9695
557,5198,10087,0,445,12,1,800,14.9695
558,9905,3118,0,251,12,1,800,14.9695
559,11768,5893,0,226,12,1,800,14.9695
560,2483,5515,0,515,12,1,800,14.9695
561,4479,2433,0,522,12,1,800,14.9695
562,409,11799,0,328,12,1,800,14.9695
563,11876,5235,0,21,12,1,800,14.9695
564,6524,8228,0,145,12,1,800,14.9695
565,1118,6630,0,774,12,1,800,14.9695
566,11380,435,0,32,12,1,800,14.9695
567,6261,12209,0,646,12,1,800,14.9695
568,2245,12141,0,440,12,1,800,14.9695
569,8413,7769,0,252,12,1,800,14.9695
570,10911,4116,0,182,12,1,800,14.9695
571,3442,3642,0,628,12,1,800,14.9695
572,7637,4143,0,275,12,1,800,14.9695
573,1790,6046,0,171,12,1,800,14.9695
574,9992,5283,0,237,12,1,800,14.9695
575,4547,10250,0,553,12,1,800,14.9695
576,3851,11152,0,783,12,1,800,14.9695
577,2415,2370,0,726,12,1,800,14.9695
578,11602,8016,0,539,12,1,800,14.9695
579,5936,900,0,672,12,1,800,14.9695
580,1316,9084,0,608,12,1,800,14.9695
581,7347,1226,0,479,12,1,800,14.9695
582,7525,4118,0,598,12,1,800,14.9695
583,10172,9653,0,350,12,1,800,14.9695
584,1102,9328,0,358,12,1,800,14.9695
585,9439,125,0,628,12,1,800,14.9695
586,940,3879,0,421,12,1,800,14.9695
587,11750,10451,0,533,12,1,800,14.9695
588,9369,9969,0,242,12,1,800,14.9695
589,9007,4721,0,171,12,1,800,14.9695
590,7638,11449,0,318,12,1,800,14.9695
591,1996,8517,0,606,12,1,800,14.9695
592,8726,12095,0,26,12,1,800,14.9695
593,216,411,0,348,12,1,800,14.9695
594,9545,3411,0,662,12,1,800,14.9695
595,4776,8813,0,600,12,1,800,14.9695
596,12173,11776,0,799,12,1,800,14.9695
597,3198,10587,0,606,12,1,800,14.9695
598,7945,4445,0,160,12,1,800,14.9695
599,9873,4038,0,343,12,1,800,14.9695
600,4726,10894,0,498,12,1,800,14.9695
601,5060,6931,0,432,12,1,800,14.9695
602,11114,4283,0,264,12,1,800,14.9695
603,6904,7490,0,132,12,1,800,14.9695
604,10383,737,0,449,12,1,800,14.9695
605,8288,5025,0,388,12,1,800,14.9695
606,701,6242,0,493,12,1,800,14.9695
607,8062,10888,0,676,12,1,800,14.9695
608,157,10919,0,287,12,1,800,14.9695
609,3280,4219,0,752,12,1,800,14.9695
610,10733,525,0,556,12,1,800,14.9695
