id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
66,10710,12519,0,215,12,4:3:1,699,14.9695,278.164
67,18031,1477,0,164,12,2,699,14.9695,139.483
68,18771,5180,0,361,12,2,699,14.9695,2580.526
69,21775,4213,0,268,12,2,699,14.9695,626.243
70,18237,1240,0,184,12,2,699,14.9695,1364.300
71,13060,12858,0,586,12,4:2:3,699,14.9695,997.489
72,17426,19982,0,641,12,4,699,14.9695,4111.704
73,16138,6051,0,569,12,2,699,14.9695,7345.511
74,20725,8614,0,551,12,2:4,699,14.9695,4554.240
75,6819,12862,0,435,12,3:1,699,14.9695,5990.142
76,4190,1800,0,254,12,1,699,14.9695,3369.015
77,2676,15265,0,404,12,3,699,14.9695,4059.864
78,4522,12219,0,542,12,3:1,699,14.9695,7626.886
79,615,21370,0,60,12,3,699,14.9695,645.216
80,6890,10438,0,30,12,1:3,699,14.9695,201.318
81,868,16522,0,492,12,3,699,14.9695,1583.067
82,20090,4660,0,294,12,2,699,14.9695,1901.429
83,7188,3145,0,54,12,1,699,14.9695,302.792
84,5291,6105,0,50,12,1,699,14.9695,609.481
85,9729,17291,0,619,12,3:4,699,14.9695,4554.413
86,9867,11512,0,43,12,3:1:4,699,14.9695,240.504
87,14452,6759,0,189,12,2:1:4,699,14.9695,2107.916
88,3325,19673,0,26,12,3,699,14.9695,260.911
89,6252,3976,0,67,12,1,699,14.9695,644.374
90,14784,19862,0,282,12,4,699,14.9695,1733.403
91,18341,2854,0,45,12,2,699,14.9695,555.847
92,6758,16930,0,417,12,3:4,699,14.9695,5481.005
93,14951,21818,0,178,12,4,699,14.9695,793.905
94,17334,18141,0,29,12,4,699,14.9695,81.049
95,3415,4489,0,305,12,1,699,14.9695,2955.849
96,9152,20223,0,673,12,3:4,699,14.9695,7688.421
97,15457,1971,0,137,12,2,699,14.9695,3.596
98,10764,8448,0,526,12,1:2:4,699,14.9695,5176.017
99,7258,15968,0,389,12,3:4,699,14.9695,1285.176
100,16960,5285,0,591,12,2,699,14.9695,1697.803
101,12012,12089,0,595,12,4:3:2:1,699,14.9695,1765.268
102,12915,16522,0,254,12,4:3,699,14.9695,15.150
103,858,8509,0,553,12,1,699,14.9695,3195.329
104,15738,18792,0,315,12,4,699,14.9695,3011.763
105,12359,4253,0,336,12,2:1,699,14.9695,173.291
106,18828,14780,0,497,12,4,699,14.9695,5719.251
107,2519,10932,0,633,12,1:3,699,14.9695,1143.725
108,14774,10698,0,587,12,4:2,699,14.9695,7579.262
109,15833,12541,0,71,12,4:2,699,14.9695,473.035
110,20409,15476,0,288,12,4,699,14.9695,3942.071
111,14537,7301,0,604,12,2:4:1,699,14.9695,8620.612
112,7776,3099,0,378,12,1,699,14.9695,2036.856
113,16079,16700,0,294,12,4,699,14.9695,350.746
114,20578,6759,0,201,12,2,699,14.9695,466.010
115,4580,18584,0,561,12,3,699,14.9695,2726.145
116,18377,21304,0,16,12,4,699,14.9695,206.759
117,8745,17798,0,235,12,3:4,699,14.9695,648.126
118,15329,14541,0,473,12,4:2,699,14.9695,1903.277
119,2481,18308,0,548,12,3,699,14.9695,3077.583
120,4382,13205,0,157,12,3:1,699,14.9695,1182.429
121,9467,17873,0,103,12,3:4,699,14.9695,1201.821
122,10098,16840,0,666,12,3:4,699,14.9695,590.541
123,1717,11863,0,693,12,3:1,699,14.9695,5930.222
124,10672,4994,0,273,12,1:2,699,14.9695,2968.956
125,1358,9244,0,430,12,1:3,699,14.9695,4485.212
126,12149,14315,0,691,12,4:3,699,14.9695,1531.058
127,9757,11024,0,205,12,1:3:4,699,14.9695,172.013
128,7165,16185,0,230,12,3:4,699,14.9695,441.527
129,17409,5326,0,402,12,2,699,14.9695,4256.584
130,19871,9752,0,695,12,2:4,699,14.9695,9966.280
131,21799,6021,0,298,12,2,699,14.9695,3579.029
132,18439,284,0,614,12,2,699,14.9695,6103.851
133,14418,7322,0,522,12,2:4:1,699,14.9695,85.132
134,16562,4020,0,237,12,2,699,14.9695,1581.117
135,21416,13643,0,301,12,4:2,699,14.9695,3714.387
136,11655,11819,0,409,12,4:3:1:2,699,14.9695,4386.569
137,12527,2398,0,201,12,2:1,699,14.9695,1225.687
138,15720,14355,0,678,12,4:2,699,14.9695,962.928
139,13609,13934,0,171,12,4:3:2,699,14.9695,1366.426
140,7883,13718,0,661,12,3:4:1,699,14.9695,9745.374
141,4539,17699,0,469,12,3,699,14.9695,939.886
142,7624,13016,0,634,12,3:1:4,699,14.9695,3709.600
143,385,390,0,547,12,1,699,14.9695,4105.866
144,8900,12628,0,266,12,3:1:4,699,14.9695,3825.354
145,10628,10856,0,621,12,1:4:3:2,699,14.9695,2104.881
146,8122,1877,0,184,12,1,699,14.9695,522.436
147,2997,1218,0,6,12,1,699,14.9695,60.456
148,13917,102,0,648,12,2,699,14.9695,2297.413
149,13291,8014,0,604,12,2:1:4,699,14.9695,7463.706
150,8643,7026,0,358,12,1:2,699,14.9695,1245.509
151,6770,3394,0,355,12,1,699,14.9695,3554.276
152,19108,21510,0,494,12,4,699,14.9695,1479.477
153,18852,8971,0,399,12,2:4,699,14.9695,672.794
154,13281,2466,0,307,12,2:1,699,14.9695,4241.259
155,18937,13017,0,89,12,4:2,699,14.9695,895.561
156,20251,349,0,667,12,2,699,14.9695,2.836
157,4361,4063,0,530,12,1,699,14.9695,4791.280
158,16239,12217,0,551,12,4:2,699,14.9695,7850.734
159,1938,7556,0,643,12,1,699,14.9695,5404.365
160,18867,8060,0,395,12,2:4,699,14.9695,2487.204
161,7460,10196,0,506,12,1:3,699,14.9695,3539.817
162,1876,8647,0,489,12,1:3,699,14.9695,5748.874
163,20418,16596,0,310,12,4,699,14.9695,4288.184
164,18060,11150,0,417,12,4:2,699,14.9695,2925.269
165,13732,6528,0,61,12,2:1,699,14.9695,890.951
166,8919,10101,0,208,12,1:3:4,699,14.9695,167.804
167,14082,6648,0,434,12,2:1:4,699,14.9695,2036.596
168,11186,12791,0,573,12,4:3:1,699,14.9695,8134.549
169,2782,8611,0,614,12,1:3,699,14.9695,1022.698
170,13266,3746,0,459,12,2:1,699,14.9695,3137.678
171,15386,20083,0,27,12,4,699,14.9695,310.734
172,10695,1759,0,672,12,1:2,699,14.9695,7030.626
173,17626,15537,0,368,12,4,699,14.9695,2943.988
174,6315,17959,0,70,12,3,699,14.9695,770.134
175,17521,13006,0,465,12,4:2,699,14.9695,6717.063
176,17809,8630,0,591,12,2:4,699,14.9695,2762.824
177,13780,2703,0,274,12,2:1,699,14.9695,2975.080
178,8724,6716,0,680,12,1:2,699,14.9695,3013.668
179,7343,13260,0,376,12,3:1:4,699,14.9695,3608.057
180,7553,17933,0,178,12,3:4,699,14.9695,229.550
181,19118,17737,0,419,12,4,699,14.9695,941.018
182,12868,5977,0,33,12,2:1,699,14.9695,254.354
183,12311,9014,0,98,12,2:1:4,699,14.9695,901.575
184,17877,3453,0,562,12,2,699,14.9695,2790.736
185,1458,5122,0,48,12,1,699,14.9695,197.709
186,6311,7615,0,419,12,1:3,699,14.9695,1027.513
187,8794,5929,0,162,12,1:2,699,14.9695,1350.744
188,12978,651,0,348,12,2:1,699,14.9695,2686.401
189,10212,8942,0,614,12,1:2:4:3,699,14.9695,6918.109
190,19862,18073,0,172,12,4,699,14.9695,264.339
191,13109,12396,0,483,12,4:2:3,699,14.9695,1584.802
192,4341,2478,0,276,12,1,699,14.9695,3717.769
193,11682,2841,0,259,12,2:1,699,14.9695,955.784
194,7110,13874,0,253,12,3:1:4,699,14.9695,618.100
195,8693,10786,0,73,12,1:3:4,699,14.9695,233.224
196,8129,9882,0,290,12,1:3,699,14.9695,1660.082
197,21311,20350,0,26,12,4,699,14.9695,96.385
198,8240,15227,0,499,12,3:4,699,14.9695,7289.188
199,10474,2486,0,306,12,1:2,699,14.9695,1476.296
200,8512,1783,0,379,12,1,699,14.9695,206.073
201,18812,10286,0,19,12,2:4,699,14.9695,11.719
202,949,9165,0,554,12,1:3,699,14.9695,4966.503
203,10214,6125,0,611,12,1:2,699,14.9695,3472.376
204,17068,663,0,582,12,2,699,14.9695,6329.083
205,4320,4027,0,431,12,1,699,14.9695,3152.918
206,15047,11716,0,602,12,4:2,699,14.9695,744.487
207,11963,1273,0,637,12,2:1,699,14.9695,3.737
208,13839,2526,0,43,12,2:1,699,14.9695,295.032
209,3199,16979,0,619,12,3,699,14.9695,8930.403
210,18081,20577,0,225,12,4,699,14.9695,982.065
211,18009,12996,0,76,12,4:2,699,14.9695,1037.148
212,5773,20654,0,493,12,3,699,14.9695,4445.816
213,19588,17078,0,301,12,4,699,14.9695,173.253
214,21586,14646,0,622,12,4,699,14.9695,6879.512
215,4914,13542,0,329,12,3:1,699,14.9695,1528.123
216,3683,15494,0,679,12,3,699,14.9695,3631.083
217,4517,9068,0,508,12,1:3,699,14.9695,4227.707
218,9323,12315,0,150,12,3:4:1,699,14.9695,1100.318
219,1982,5333,0,459,12,1,699,14.9695,2892.123
220,12623,19302,0,677,12,4:3,699,14.9695,4157.500
221,1176,1255,0,13,12,1,699,14.9695,109.073
222,13689,3600,0,518,12,2:1,699,14.9695,2928.193
223,11237,16632,0,473,12,4:3,699,14.9695,5433.646
224,13295,13547,0,107,12,4:3:2,699,14.9695,961.282
225,1683,21477,0,466,12,3,699,14.9695,3804.148
226,6276,6405,0,554,12,1,699,14.9695,5907.327
227,8894,2525,0,569,12,1:2,699,14.9695,2024.416
228,7836,17975,0,240,12,3:4,699,14.9695,2135.671
229,7283,20606,0,565,12,3,699,14.9695,6617.353
230,8013,11202,0,369,12,1:3:4,699,14.9695,2075.096
231,11470,15427,0,56,12,4:3,699,14.9695,627.691
232,6157,18926,0,290,12,3,699,14.9695,84.882
233,4323,17401,0,699,12,3,699,14.9695,6670.455
234,8121,7542,0,437,12,1,699,14.9695,3004.028
235,21606,9124,0,226,12,2:4,699,14.9695,908.286
236,4192,20997,0,418,12,3,699,14.9695,188.540
237,5445,17075,0,76,12,3,699,14.9695,1009.847
238,13818,21296,0,44,12,4,699,14.9695,140.331
239,8812,9312,0,200,12,1:3,699,14.9695,2214.112
240,6750,13656,0,192,12,3:1:4,699,14.9695,254.902
241,2805,13965,0,541,12,3:1,699,14.9695,6255.874
242,16603,2544,0,114,12,2,699,14.9695,1065.141
243,7367,5750,0,544,12,1,699,14.9695,2067.800
244,7590,3091,0,265,12,1,699,14.9695,279.108
245,1564,12793,0,355,12,3:1,699,14.9695,165.526
246,21644,7717,0,136,12,2,699,14.9695,436.594
247,9498,10634,0,316,12,1:3:4,699,14.9695,3046.841
248,14038,8992,0,551,12,2:4:1,699,14.9695,4801.839
249,11229,21368,0,491,12,4:3,699,14.9695,3180.275
250,1614,8762,0,288,12,1:3,699,14.9695,4274.845
251,12739,1279,0,183,12,2:1,699,14.9695,1787.963
252,4033,11929,0,306,12,3:1,699,14.9695,3211.191
253,20540,13093,0,432,12,4:2,699,14.9695,5529.563
254,3904,8388,0,16,12,1:3,699,14.9695,89.297
255,2806,749,0,20,12,1,699,14.9695,201.019
256,11576,7343,0,514,12,1:2,699,14.9695,4271.140
257,10178,15460,0,164,12,3:4,699,14.9695,113.382
258,20624,317,0,365,12,2,699,14.9695,3853.387
259,9825,1998,0,340,12,1:2,699,14.9695,2074.191
260,6036,17358,0,353,12,3,699,14.9695,3912.607
261,14315,17918,0,255,12,4:3,699,14.9695,1163.021
262,20294,13862,0,191,12,4:2,699,14.9695,2187.826
263,12200,15200,0,595,12,4:3,699,14.9695,440.960
264,20933,19758,0,63,12,4,699,14.9695,137.975
265,17572,10562,0,677,12,2:4,699,14.9695,6150.057
266,1062,9351,0,663,12,1:3,699,14.9695,5099.906
267,15528,11634,0,148,12,4:2,699,14.9695,169.870
268,14725,16961,0,18,12,4,699,14.9695,174.566
269,9296,9998,0,446,12,1:3:4:2,699,14.9695,5950.148
270,21460,14631,0,687,12,4,699,14.9695,1621.729
271,3765,10803,0,547,12,1:3,699,14.9695,6436.106
272,7211,10721,0,652,12,1:3,699,14.9695,9625.767
273,7185,3855,0,499,12,1,699,14.9695,1122.331
274,20813,20187,0,561,12,4,699,14.9695,1451.484
275,15225,18391,0,427,12,4,699,14.9695,1126.012
276,7227,7424,0,525,12,1,699,14.9695,3957.841
277,5969,10243,0,346,12,1:3,699,14.9695,1390.482
278,16264,1613,0,582,12,2,699,14.9695,7333.592
279,18107,16196,0,17,12,4,699,14.9695,104.232
280,1451,21847,0,248,12,3,699,14.9695,3620.165
281,945,7575,0,581,12,1,699,14.9695,3454.145
282,7144,11820,0,94,12,3:1,699,14.9695,820.248
283,71,18955,0,628,12,3,699,14.9695,59.890
284,18262,13844,0,203,12,4:2,699,14.9695,1139.831
285,7641,8677,0,619,12,1:3,699,14.9695,6670.919
286,6674,10928,0,488,12,1:3,699,14.9695,3422.897
287,4373,10521,0,336,12,1:3,699,14.9695,2176.492
288,12966,15391,0,44,12,4:3,699,14.9695,483.970
289,14898,14741,0,218,12,4,699,14.9695,2843.435
290,11914,7428,0,376,12,2:1:4,699,14.9695,5554.554
291,5767,10146,0,618,12,1:3,699,14.9695,4864.961
292,21560,9961,0,43,12,2:4,699,14.9695,244.546
293,13851,9050,0,534,12,2:4:1,699,14.9695,4625.175
294,7780,15040,0,597,12,3:4,699,14.9695,7040.352
295,3865,14144,0,247,12,3:1,699,14.9695,1270.734
296,20783,13980,0,282,12,4:2,699,14.9695,3691.592
297,1092,6061,0,322,12,1,699,14.9695,388.157
298,21289,21443,0,429,12,4,699,14.9695,4169.755
299,17863,15611,0,393,12,4,699,14.9695,1181.070
300,18932,6660,0,545,12,2,699,14.9695,6077.361
301,2561,3471,0,570,12,1,699,14.9695,3511.357
302,16675,19925,0,45,12,4,699,14.9695,204.001
303,19759,16305,0,378,12,4,699,14.9695,1817.932
304,15474,21134,0,118,12,4,699,14.9695,1495.099
305,19649,15819,0,51,12,4,699,14.9695,460.453
306,9743,12494,0,520,12,3:4:1,699,14.9695,6970.436
307,13253,7501,0,239,12,2:1:4,699,14.9695,3238.963
308,15745,7877,0,4,12,2:4,699,14.9695,38.446
309,3816,14171,0,4,12,3:1,699,14.9695,29.628
310,21219,10863,0,516,12,2:4,699,14.9695,3648.477
311,12795,5539,0,403,12,2:1,699,14.9695,354.423
312,8867,21007,0,65,12,3:4,699,14.9695,938.842
313,18049,717,0,401,12,2,699,14.9695,2472.453
314,11434,14580,0,71,12,4:3,699,14.9695,314.750
315,20037,4835,0,578,12,2,699,14.9695,5897.692
316,15702,10655,0,510,12,4:2,699,14.9695,3396.437
317,10765,14319,0,239,12,4:3,699,14.9695,2195.479
318,20710,6871,0,566,12,2,699,14.9695,5206.683
319,18104,7076,0,554,12,2:4,699,14.9695,2892.857
320,6255,3636,0,159,12,1,699,14.9695,618.766
321,14742,6320,0,296,12,2:1,699,14.9695,1379.750
322,10419,9665,0,250,12,1:4:2:3,699,14.9695,2855.667
323,6056,9320,0,360,12,1:3,699,14.9695,4786.508
324,21710,13710,0,682,12,4,699,14.9695,616.273
325,2029,18413,0,557,12,3,699,14.9695,6730.956
326,5025,14941,0,377,12,3:1,699,14.9695,4368.168
327,19763,11771,0,639,12,4:2,699,14.9695,4735.380
328,16932,14698,0,57,12,4:2,699,14.9695,76.385
329,17522,15474,0,597,12,4,699,14.9695,45.917
330,20581,10071,0,621,12,2:4,699,14.9695,3807.571
331,568,10445,0,503,12,1:3,699,14.9695,3665.610
332,623,15653,0,445,12,3,699,14.9695,324.431
333,11593,14063,0,3,12,4:3,699,14.9695,3.764
334,18742,11010,0,633,12,2:4,699,14.9695,7968.969
335,17816,19584,0,598,12,4,699,14.9695,645.732
336,17988,17369,0,176,12,4,699,14.9695,748.625
337,19066,14070,0,650,12,4:2,699,14.9695,7127.626
338,20912,2733,0,172,12,2,699,14.9695,1104.989
339,4168,10322,0,276,12,1:3,699,14.9695,2922.253
340,18140,13117,0,519,12,4:2,699,14.9695,5651.029
341,12566,8022,0,305,12,2:1:4,699,14.9695,1592.169
342,9448,14048,0,24,12,3:4:1,699,14.9695,258.862
343,12581,3321,0,21,12,2:1,699,14.9695,267.569
344,21376,8976,0,134,12,2:4,699,14.9695,902.194
345,16765,11271,0,207,12,4:2,699,14.9695,2831.712
346,2463,13383,0,392,12,3:1,699,14.9695,4187.143
347,19559,17734,0,584,12,4,699,14.9695,7414.925
348,7961,7258,0,53,12,1,699,14.9695,377.609
349,11531,12574,0,247,12,4:3:1:2,699,14.9695,979.524
350,11718,4924,0,170,12,2:1,699,14.9695,1572.873
351,11488,15359,0,253,12,4:3,699,14.9695,2367.945
352,12424,1293,0,522,12,2:1,699,14.9695,310.374
353,12495,1316,0,72,12,2:1,699,14.9695,58.154
354,13568,107,0,546,12,2,699,14.9695,209.559
355,16557,6305,0,278,12,2,699,14.9695,3473.237
356,15352,20815,0,495,12,4,699,14.9695,3302.149
357,11605,816,0,49,12,2:1,699,14.9695,410.469
358,16634,3981,0,433,12,2,699,14.9695,37.127
359,7396,17628,0,32,12,3:4,699,14.9695,195.366
360,9581,17764,0,582,12,3:4,699,14.9695,2223.794
361,6460,15581,0,226,12,3,699,14.9695,1539.479
362,17455,9269,0,284,12,2:4,699,14.9695,211.012
363,3470,3166,0,645,12,1,699,14.9695,8224.565
364,1677,5960,0,368,12,1,699,14.9695,3790.682
365,7928,6213,0,464,12,1,699,14.9695,5859.487
366,8533,18456,0,31,12,3:4,699,14.9695,369.806
367,5590,773,0,366,12,1,699,14.9695,2549.384
368,15896,7738,0,340,12,2:4,699,14.9695,655.935
369,17306,8922,0,426,12,2:4,699,14.9695,297.247
370,21067,11692,0,418,12,4:2,699,14.9695,4106.786
371,14992,5965,0,608,12,2:1,699,14.9695,1259.442
372,14584,12371,0,501,12,4:2,699,14.9695,3064.099
373,9908,12130,0,605,12,3:4:1,699,14.9695,3895.322
374,9406,20575,0,392,12,3:4,699,14.9695,5654.954
375,2144,3064,0,309,12,1,699,14.9695,4506.271
376,7,17407,0,33,12,3,699,14.9695,155.371
377,6805,616,0,279,12,1,699,14.9695,3820.195
378,8356,804,0,320,12,1,699,14.9695,2521.066
379,4668,15014,0,477,12,3,699,14.9695,1280.381
380,8338,1755,0,48,12,1,699,14.9695,329.151
381,21010,8648,0,167,12,2:4,699,14.9695,1980.530
382,14178,18910,0,264,12,4,699,14.9695,505.372
383,5858,20453,0,32,12,3,699,14.9695,109.406
384,3683,6809,0,198,12,1,699,14.9695,16.388
385,17049,14843,0,380,12,4,699,14.9695,3045.694
386,14465,4936,0,485,12,2:1,699,14.9695,3122.903
387,9865,2150,0,33,12,1:2,699,14.9695,359.256
388,4398,1502,0,342,12,1,699,14.9695,2565.928
389,7112,5989,0,101,12,1,699,14.9695,1068.491
390,2983,14672,0,208,12,3,699,14.9695,300.761
391,10,15302,0,405,12,3,699,14.9695,3728.584
392,18140,3809,0,515,12,2,699,14.9695,7555.771
393,285,8018,0,443,12,1,699,14.9695,5602.515
394,7103,7814,0,478,12,1:3,699,14.9695,5778.057
395,16316,10945,0,7,12,4:2,699,14.9695,25.146
396,16503,4178,0,50,12,2,699,14.9695,124.409
397,11671,10670,0,625,12,4:1:2:3,699,14.9695,8017.435
398,10759,16572,0,283,12,4:3,699,14.9695,1118.074
399,21409,13273,0,664,12,4:2,699,14.9695,1185.861
400,10628,12583,0,520,12,4:3:1,699,14.9695,862.470
401,1751,12323,0,448,12,3:1,699,14.9695,1888.767
402,6230,389,0,253,12,1,699,14.9695,2881.011
403,17068,15314,0,429,12,4,699,14.9695,6301.601
404,6954,11269,0,77,12,1:3,699,14.9695,519.904
405,17248,33,0,482,12,2,699,14.9695,6183.408
406,10247,11083,0,89,12,1:4:3:2,699,14.9695,503.800
407,5142,11443,0,431,12,3:1,699,14.9695,6405.138
408,7295,5942,0,29,12,1,699,14.9695,382.372
409,18027,7126,0,351,12,2:4,699,14.9695,2408.406
410,12758,15795,0,185,12,4:3,699,14.9695,1198.917
411,15512,8230,0,559,12,2:4,699,14.9695,6514.916
412,3225,13423,0,562,12,3:1,699,14.9695,3308.367
413,20481,2320,0,390,12,2,699,14.9695,4320.441
414,14275,16872,0,379,12,4:3,699,14.9695,1990.412
415,3970,14423,0,380,12,3:1,699,14.9695,4343.008
416,6007,20401,0,175,12,3,699,14.9695,112.725
417,14914,4372,0,374,12,2:1,699,14.9695,3923.329
418,1772,5273,0,696,12,1,699,14.9695,8191.831
419,609,7440,0,602,12,1,699,14.9695,1916.121
420,20828,197,0,113,12,2,699,14.9695,185.765
421,6691,2365,0,460,12,1,699,14.9695,259.137
422,8755,15814,0,462,12,3:4,699,14.9695,5598.514
423,19733,18307,0,524,12,4,699,14.9695,4863.591
424,17616,582,0,323,12,2,699,14.9695,4807.859
425,15177,5088,0,424,12,2,699,14.9695,3001.545
426,3470,6599,0,245,12,1,699,14.9695,2204.697
427,6611,12847,0,464,12,3:1,699,14.9695,3916.173
428,21192,19848,0,402,12,4,699,14.9695,5096.235
429,5337,9261,0,231,12,1:3,699,14.9695,1202.558
430,6681,14404,0,24,12,3:1:4,699,14.9695,133.069
431,3514,8625,0,2,12,1:3,699,14.9695,13.376
432,13613,394,0,330,12,2,699,14.9695,3782.077
433,16308,14303,0,531,12,4:2,699,14.9695,1345.201
434,7019,17330,0,2,12,3:4,699,14.9695,13.029
435,4953,13121,0,349,12,3:1,699,14.9695,5130.289
436,18723,12665,0,47,12,4:2,699,14.9695,426.799
437,9654,21391,0,259,12,3:4,699,14.9695,3069.116
438,12450,12932,0,460,12,4:3:2,699,14.9695,4763.918
439,19258,11316,0,342,12,4:2,699,14.9695,3778.681
440,18737,1228,0,524,12,2,699,14.9695,707.410
441,7922,5483,0,180,12,1,699,14.9695,822.461
442,19770,18616,0,450,12,4,699,14.9695,6642.243
443,9103,21097,0,374,12,3:4,699,14.9695,145.891
444,6128,12377,0,116,12,3:1,699,14.9695,1516.093
445,7780,15719,0,331,12,3:4,699,14.9695,3932.064
446,8260,9412,0,213,12,1:3,699,14.9695,373.696
447,2266,9160,0,384,12,1:3,699,14.9695,510.827
448,6331,18377,0,93,12,3,699,14.9695,1354.629
449,17907,4170,0,587,12,2,699,14.9695,3102.032
450,21024,2567,0,605,12,2,699,14.9695,7352.544
451,8026,7979,0,523,12,1:3,699,14.9695,23.605
452,14729,8411,0,248,12,2:4:1,699,14.9695,2736.944
453,11528,10025,0,359,12,1:4:2:3,699,14.9695,590.347
454,3223,9268,0,12,12,1:3,699,14.9695,6.245
455,21886,7245,0,657,12,2,699,14.9695,1459.850
456,12022,21717,0,318,12,4:3,699,14.9695,4365.741
457,6282,18731,0,109,12,3,699,14.9695,1560.084
458,13051,17113,0,55,12,4:3,699,14.9695,665.324
459,13995,12189,0,586,12,4:2,699,14.9695,6455.250
460,10032,7601,0,423,12,1:2,699,14.9695,3184.835
461,17917,12263,0,452,12,4:2,699,14.9695,1521.956
462,18492,2004,0,309,12,2,699,14.9695,4486.958
463,13338,5496,0,268,12,2:1,699,14.9695,3577.973
464,17656,15213,0,676,12,4,699,14.9695,2500.794
465,17847,16397,0,282,12,4,699,14.9695,2287.772
466,5681,9528,0,84,12,1:3,699,14.9695,969.491
467,2535,13796,0,113,12,3:1,699,14.9695,1339.603
468,3581,171,0,210,12,1,699,14.9695,1820.852
469,879,2195,0,529,12,1,699,14.9695,2877.223
470,13368,18310,0,182,12,4:3,699,14.9695,1852.953
471,14790,8745,0,117,12,2:4,699,14.9695,582.201
472,8999,290,0,591,12,1,699,14.9695,4956.075
473,21706,14015,0,19,12,4,699,14.9695,255.886
474,3716,8216,0,622,12,1:3,699,14.9695,3631.188
475,16028,14284,0,582,12,4:2,699,14.9695,6716.732
476,16889,13083,0,94,12,4:2,699,14.9695,237.005
477,4320,8500,0,191,12,1:3,699,14.9695,379.777
478,15899,20018,0,613,12,4,699,14.9695,3414.779
479,16328,12344,0,213,12,4:2,699,14.9695,1879.489
480,12415,1227,0,126,12,2:1,699,14.9695,1076.163
