id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
79,20344,5220,0,1228,12,2,1400,14.9695,1541.012
80,16451,112,0,712,12,2,1400,14.9695,5720.766
81,4995,1180,0,1383,12,1,1400,14.9695,8252.886
82,14045,8724,0,414,12,2:4:1,1400,14.9695,5701.421
83,18871,3218,0,389,12,2,1400,14.9695,4436.744
84,16673,4790,0,698,12,2,1400,14.9695,7681.911
85,18014,10948,0,736,12,4:2,1400,14.9695,996.210
86,3567,13701,0,545,12,3:1,1400,14.9695,6902.934
87,16818,11271,0,1146,12,4:2,1400,14.9695,10248.577
88,4423,20059,0,267,12,3,1400,14.9695,283.016
89,4964,15920,0,221,12,3,1400,14.9695,284.297
90,19791,13427,0,12,12,4:2,1400,14.9695,148.206
91,4472,15750,0,1179,12,3,1400,14.9695,17051.320
92,5282,12028,0,346,12,3:1,1400,14.9695,1502.671
93,8984,14046,0,470,12,3:4:1,1400,14.9695,1473.213
94,14416,15726,0,194,12,4:3,1400,14.9695,2591.511
95,8684,18094,0,1056,12,3:4,1400,14.9695,1525.787
96,9046,11798,0,659,12,3:1:4,1400,14.9695,7394.768
97,21125,19024,0,938,12,4,1400,14.9695,13583.682
98,20370,18150,0,884,12,4,1400,14.9695,4588.574
99,4166,11311,0,973,12,3:1,1400,14.9695,4408.161
100,12831,5652,0,59,12,2:1,1400,14.9695,506.957
101,1496,9750,0,575,12,1:3,1400,14.9695,6722.464
102,19928,6737,0,766,12,2,1400,14.9695,7478.283
103,16478,1940,0,625,12,2,1400,14.9695,7197.704
104,16933,10346,0,287,12,2:4,1400,14.9695,1492.323
105,1608,6002,0,346,12,1,1400,14.9695,1206.249
106,5386,6861,0,787,12,1,1400,14.9695,5432.554
107,19153,6025,0,972,12,2,1400,14.9695,1199.196
108,4432,20306,0,827,12,3,1400,14.9695,6511.558
109,20736,8810,0,1062,12,2:4,1400,14.9695,12231.133
110,6142,5357,0,1006,12,1,1400,14.9695,9325.957
111,21575,19528,0,1035,12,4,1400,14.9695,14952.359
112,15730,14327,0,983,12,4:2,1400,14.9695,7403.267
113,9041,17294,0,100,12,3:4,1400,14.9695,547.960
114,3730,20209,0,7,12,3,1400,14.9695,85.759
115,4104,19709,0,944,12,3,1400,14.9695,11608.410
116,18877,8946,0,836,12,2:4,1400,14.9695,661.938
117,5219,20459,0,6,12,3,1400,14.9695,5.195
118,9905,13476,0,509,12,3:4:1,1400,14.9695,7480.752
119,6648,8687,0,711,12,1:3,1400,14.9695,9271.410
120,11765,405,0,464,12,2:1,1400,14.9695,4291.119
121,21128,11522,0,174,12,4:2,1400,14.9695,1662.320
122,15186,3791,0,567,12,2,1400,14.9695,824.106
123,4089,4067,0,836,12,1,1400,14.9695,9356.718
124,21554,7722,0,427,12,2,1400,14.9695,3136.376
125,2953,9366,0,1089,12,1:3,1400,14.9695,14251.031
126,15260,9105,0,353,12,2:4,1400,14.9695,1963.486
127,13889,13198,0,97,12,4:2:3,1400,14.9695,617.516
128,6157,10961,0,1372,12,1:3,1400,14.9695,15650.988
129,2320,196,0,193,12,1,1400,14.9695,2184.874
130,10219,13619,0,1048,12,3:4:1,1400,14.9695,3034.114
131,11662,21469,0,1305,12,4:3,1400,14.9695,4865.229
132,17603,986,0,895,12,2,1400,14.9695,9158.953
133,1078,21676,0,584,12,3,1400,14.9695,7182.893
134,4023,4200,0,42,12,1,1400,14.9695,212.152
135,12286,21618,0,1181,12,4:3,1400,14.9695,13300.852
136,5219,20966,0,298,12,3,1400,14.9695,3456.648
137,14800,250,0,491,12,2,1400,14.9695,1548.106
138,19449,19446,0,871,12,4,1400,14.9695,4617.641
139,2039,16537,0,367,12,3,1400,14.9695,1790.409
140,5804,16576,0,410,12,3,1400,14.9695,4793.255
141,16715,380,0,1303,12,2,1400,14.9695,12683.149
142,7942,8549,0,1041,12,1:3,1400,14.9695,2883.441
143,20518,13862,0,1300,12,4:2,1400,14.9695,3396.385
144,18952,21891,0,26,12,4,1400,14.9695,308.122
145,5734,1905,0,131,12,1,1400,14.9695,636.466
146,8273,2386,0,416,12,1,1400,14.9695,1432.378
147,17445,21808,0,869,12,4,1400,14.9695,11796.238
148,8371,14333,0,602,12,3:4:1,1400,14.9695,1918.500
149,2249,13553,0,139,12,3:1,1400,14.9695,160.337
150,8177,20337,0,1361,12,3:4,1400,14.9695,4844.833
151,19046,13144,0,347,12,4:2,1400,14.9695,3031.187
152,2869,14547,0,841,12,3,1400,14.9695,3668.675
153,18983,6752,0,713,12,2,1400,14.9695,7266.910
154,7307,5660,0,862,12,1,1400,14.9695,10585.908
155,5168,5177,0,1216,12,1,1400,14.9695,9144.190
156,18707,396,0,1017,12,2,1400,14.9695,7250.579
157,6922,8584,0,167,12,1:3,1400,14.9695,2476.386
158,18290,21475,0,494,12,4,1400,14.9695,281.303
159,19584,18242,0,963,12,4,1400,14.9695,5296.342
160,3661,2279,0,713,12,1,1400,14.9695,1835.844
161,19665,18467,0,1334,12,4,1400,14.9695,6933.239
162,8296,21647,0,1266,12,3,1400,14.9695,15301.088
163,19418,3217,0,202,12,2,1400,14.9695,783.728
164,3349,12927,0,507,12,3:1,1400,14.9695,3078.300
165,15484,733,0,1066,12,2,1400,14.9695,1690.810
166,16387,6444,0,374,12,2,1400,14.9695,2491.420
167,16371,5768,0,1179,12,2,1400,14.9695,7663.459
168,13096,21706,0,1033,12,4,1400,14.9695,2064.386
169,20452,626,0,333,12,2,1400,14.9695,4548.594
170,5717,5133,0,74,12,1,1400,14.9695,378.401
171,12042,3004,0,30,12,2:1,1400,14.9695,416.786
172,7844,7631,0,590,12,1:3,1400,14.9695,1873.846
173,4868,15438,0,453,12,3,1400,14.9695,3679.527
174,9896,1490,0,376,12,1:2,1400,14.9695,2080.126
175,18808,16028,0,1276,12,4,1400,14.9695,3750.491
176,3610,20256,0,892,12,3,1400,14.9695,12894.602
177,3964,12385,0,752,12,3:1,1400,14.9695,9416.092
178,20846,3343,0,118,12,2,1400,14.9695,1058.097
179,6656,18183,0,1136,12,3,1400,14.9695,16300.343
180,6421,12501,0,806,12,3:1,1400,14.9695,11634.855
181,21159,7936,0,558,12,2,1400,14.9695,611.469
182,1340,4537,0,787,12,1,1400,14.9695,1747.119
183,13243,11130,0,1319,12,4:2:1,1400,14.9695,19431.512
184,12769,7153,0,576,12,2:1:4,1400,14.9695,583.397
185,18565,21911,0,1025,12,4,1400,14.9695,12513.250
186,21466,16936,0,1006,12,4,1400,14.9695,2591.484
187,18038,11140,0,983,12,4:2,1400,14.9695,5507.027
188,13425,7690,0,302,12,2:1:4,1400,14.9695,4365.594
189,1431,17863,0,1299,12,3,1400,14.9695,11254.750
190,7941,8455,0,745,12,1:3,1400,14.9695,249.504
191,11303,17512,0,581,12,4:3,1400,14.9695,1496.659
192,10997,16617,0,1003,12,4:3,1400,14.9695,8886.791
193,14209,6612,0,1053,12,2:1:4,1400,14.9695,5911.633
194,16648,13180,0,1292,12,4:2,1400,14.9695,9755.276
195,20709,19458,0,327,12,4,1400,14.9695,3003.921
196,6344,4937,0,1365,12,1,1400,14.9695,19282.089
197,9162,17914,0,1201,12,3:4,1400,14.9695,3667.894
198,18954,9107,0,864,12,2:4,1400,14.9695,5917.745
199,6277,1532,0,909,12,1,1400,14.9695,8661.135
200,13731,16058,0,688,12,4:3,1400,14.9695,9247.199
201,16068,9796,0,363,12,2:4,1400,14.9695,1722.136
202,20824,2898,0,848,12,2,1400,14.9695,154.963
203,6207,19829,0,273,12,3,1400,14.9695,1135.907
204,7198,807,0,1320,12,1,1400,14.9695,6180.934
205,2498,15045,0,517,12,3,1400,14.9695,4560.407
206,2361,14648,0,1026,12,3,1400,14.9695,8215.253
207,19299,12323,0,95,12,4:2,1400,14.9695,162.418
208,15034,6200,0,776,12,2:1,1400,14.9695,5726.313
209,21134,74,0,1072,12,2,1400,14.9695,5117.384
210,7301,18083,0,796,12,3:4,1400,14.9695,4731.588
211,2625,10181,0,1289,12,1:3,1400,14.9695,11464.311
212,972,8195,0,38,12,1,1400,14.9695,208.167
213,14044,5792,0,1306,12,2:1,1400,14.9695,11551.268
214,16142,9596,0,1278,12,2:4,1400,14.9695,985.450
215,20889,9450,0,548,12,2:4,1400,14.9695,7574.911
216,19508,10736,0,1012,12,2:4,1400,14.9695,1034.132
217,11866,1159,0,125,12,2:1,1400,14.9695,750.772
218,7325,7873,0,1000,12,1:3,1400,14.9695,1144.559
219,19211,9569,0,1244,12,2:4,1400,14.9695,15532.394
220,18431,7117,0,934,12,2:4,1400,14.9695,8451.355
221,10639,13739,0,407,12,4:3:1,1400,14.9695,5449.926
222,13275,19683,0,1384,12,4:3,1400,14.9695,843.001
223,9052,20047,0,705,12,3:4,1400,14.9695,1733.008
224,18980,9564,0,210,12,2:4,1400,14.9695,2345.157
225,21202,18148,0,1024,12,4,1400,14.9695,14200.869
226,9996,20089,0,603,12,3:4,1400,14.9695,7320.584
227,17373,6979,0,165,12,2:4,1400,14.9695,496.584
228,19064,11424,0,1143,12,4:2,1400,14.9695,6999.472
229,19727,13706,0,430,12,4:2,1400,14.9695,4843.600
230,5738,8259,0,116,12,1:3,1400,14.9695,1157.701
231,5109,20713,0,890,12,3,1400,14.9695,3827.479
232,15492,306,0,348,12,2,1400,14.9695,602.358
233,673,7562,0,636,12,1,1400,14.9695,2058.496
234,5050,18503,0,330,12,3,1400,14.9695,2535.611
235,21126,13940,0,257,12,4,1400,14.9695,1050.951
236,13735,10893,0,1113,12,4:2,1400,14.9695,4605.590
237,13091,18479,0,838,12,4:3,1400,14.9695,1062.646
238,10608,12080,0,414,12,4:3:1,1400,14.9695,1386.673
239,16413,1298,0,1118,12,2,1400,14.9695,3353.860
240,13483,17941,0,36,12,4:3,1400,14.9695,102.843
241,8218,2119,0,326,12,1,1400,14.9695,4378.948
242,5052,14031,0,480,12,3:1,1400,14.9695,885.330
243,3531,2981,0,152,12,1,1400,14.9695,632.721
244,15770,5755,0,964,12,2,1400,14.9695,14087.822
245,4548,3382,0,201,12,1,1400,14.9695,36.463
246,5609,9264,0,771,12,1:3,1400,14.9695,3146.260
247,2783,19827,0,1075,12,3,1400,14.9695,10336.535
248,2207,19678,0,767,12,3,1400,14.9695,10501.588
249,6296,6331,0,468,12,1,1400,14.9695,2376.179
250,4415,7783,0,642,12,1:3,1400,14.9695,552.094
251,930,19942,0,620,12,3,1400,14.9695,7962.641
252,11617,17433,0,564,12,4:3,1400,14.9695,4185.577
253,3013,20020,0,1213,12,3,1400,14.9695,14748.662
254,15024,18568,0,677,12,4,1400,14.9695,8248.175
255,5555,323,0,665,12,1,1400,14.9695,2806.228
256,3826,19953,0,281,12,3,1400,14.9695,1173.516
257,7187,5338,0,568,12,1,1400,14.9695,1302.476
258,1880,19611,0,560,12,3,1400,14.9695,7748.374
259,2713,18339,0,25,12,3,1400,14.9695,219.050
260,12217,7774,0,724,12,2:1:4,1400,14.9695,2748.685
261,20730,6456,0,1238,12,2,1400,14.9695,13069.153
262,10747,6186,0,1067,12,1:2,1400,14.9695,836.835
263,2470,7313,0,482,12,1,1400,14.9695,6976.613
264,19814,6372,0,278,12,2,1400,14.9695,2004.725
265,18680,16369,0,748,12,4,1400,14.9695,3676.151
266,10327,17846,0,1017,12,3:4,1400,14.9695,432.533
267,3239,20407,0,1132,12,3,1400,14.9695,3641.675
268,9127,4796,0,144,12,1:2,1400,14.9695,132.512
269,19151,97,0,1290,12,2,1400,14.9695,9729.144
270,15715,13741,0,1222,12,4:2,1400,14.9695,8862.716
271,1428,154,0,503,12,1,1400,14.9695,4.688
272,1554,19832,0,1224,12,3,1400,14.9695,4379.360
273,9485,9335,0,322,12,1:3:2:4,1400,14.9695,1823.877
274,9141,4691,0,880,12,1:2,1400,14.9695,5329.478
275,14045,10945,0,1028,12,4:2,1400,14.9695,13831.693
276,13689,3087,0,805,12,2:1,1400,14.9695,10670.651
277,19032,4693,0,883,12,2,1400,14.9695,7640.475
278,9301,193,0,1100,12,1,1400,14.9695,16020.386
279,156,19222,0,443,12,3,1400,14.9695,3956.452
280,21183,11904,0,1308,12,4:2,1400,14.9695,1183.853
281,9698,10194,0,387,12,1:3:4:2,1400,14.9695,5697.258
282,17089,13208,0,203,12,4:2,1400,14.9695,64.568
283,17250,1180,0,83,12,2,1400,14.9695,939.915
284,12758,3952,0,612,12,2:1,1400,14.9695,3205.270
285,15259,9903,0,1159,12,2:4,1400,14.9695,7754.761
286,9765,6398,0,195,12,1:2,1400,14.9695,601.824
287,17324,21394,0,310,12,4,1400,14.9695,1531.249
288,2853,1641,0,718,12,1,1400,14.9695,1788.286
289,21480,7870,0,3,12,2,1400,14.9695,25.682
290,3784,4498,0,1184,12,1,1400,14.9695,11745.487
291,21742,20114,0,1326,12,4,1400,14.9695,13422.006
292,21455,4430,0,842,12,2,1400,14.9695,495.310
293,15074,3873,0,753,12,2,1400,14.9695,8070.063
294,7117,21824,0,327,12,3,1400,14.9695,3723.411
295,3305,3063,0,355,12,1,1400,14.9695,588.833
296,5141,1965,0,224,12,1,1400,14.9695,2651.473
297,12833,2628,0,538,12,2:1,1400,14.9695,7752.861
298,3639,15190,0,1393,12,3,1400,14.9695,9056.118
299,19313,2754,0,162,12,2,1400,14.9695,362.340
300,20394,9046,0,1276,12,2:4,1400,14.9695,2219.674
301,20587,18783,0,754,12,4,1400,14.9695,3621.583
302,10237,11208,0,786,12,1:4:3:2,1400,14.9695,2060.011
303,20106,19174,0,1195,12,4,1400,14.9695,10299.728
304,20317,5767,0,964,12,2,1400,14.9695,5047.616
305,10679,7757,0,1399,12,1:2,1400,14.9695,11538.949
306,14127,12262,0,1017,12,4:2,1400,14.9695,3548.526
307,5146,6212,0,609,12,1,1400,14.9695,7076.184
308,17276,8062,0,935,12,2:4,1400,14.9695,12441.456
309,171,19112,0,1191,12,3,1400,14.9695,9991.984
310,2754,12423,0,1160,12,3:1,1400,14.9695,9995.500
311,5223,16846,0,659,12,3,1400,14.9695,4750.046
312,20541,13427,0,606,12,4:2,1400,14.9695,7813.158
313,3999,20040,0,55,12,3,1400,14.9695,417.388
314,19615,8188,0,421,12,2:4,1400,14.9695,2537.445
315,156,308,0,132,12,1,1400,14.9695,436.692
316,5639,159,0,912,12,1,1400,14.9695,7487.148
317,11134,1156,0,166,12,1:2,1400,14.9695,671.016
318,10794,15183,0,991,12,4:3,1400,14.9695,5687.313
319,17279,10583,0,724,12,2:4,1400,14.9695,5085.655
320,2697,1338,0,986,12,1,1400,14.9695,4245.633
321,16707,2413,0,448,12,2,1400,14.9695,3869.637
322,10592,18512,0,521,12,3:4,1400,14.9695,7682.665
323,574,379,0,1398,12,1,1400,14.9695,19919.149
324,6945,1123,0,86,12,1,1400,14.9695,523.079
325,4621,2054,0,1334,12,1,1400,14.9695,13341.357
326,4338,4975,0,758,12,1,1400,14.9695,9231.527
327,18744,13265,0,482,12,4:2,1400,14.9695,3486.678
328,4093,13815,0,605,12,3:1,1400,14.9695,497.993
329,5229,12215,0,568,12,3:1,1400,14.9695,5788.544
330,18727,18220,0,667,12,4,1400,14.9695,3056.963
331,1683,19593,0,1032,12,3,1400,14.9695,9932.605
332,16494,14981,0,1177,12,4,1400,14.9695,3669.241
333,21513,12490,0,1038,12,4:2,1400,14.9695,543.336
334,9140,7008,0,300,12,1:2,1400,14.9695,3347.614
335,19053,11604,0,504,12,4:2,1400,14.9695,6647.037
336,13712,16042,0,769,12,4:3,1400,14.9695,4478.495
337,11245,2402,0,862,12,1:2,1400,14.9695,11425.474
338,16846,8586,0,1104,12,2:4,1400,14.9695,6892.002
339,586,8585,0,1170,12,1,1400,14.9695,9141.680
340,9876,20240,0,214,12,3:4,1400,14.9695,124.726
341,14388,8088,0,1010,12,2:4:1,1400,14.9695,12759.126
342,19889,19760,0,1244,12,4,1400,14.9695,11997.066
343,21641,17937,0,1070,12,4,1400,14.9695,5483.822
344,6929,7657,0,757,12,1:3,1400,14.9695,1254.624
345,16784,5623,0,67,12,2,1400,14.9695,206.641
346,13138,1652,0,376,12,2:1,1400,14.9695,108.011
347,16088,7087,0,457,12,2:4,1400,14.9695,769.572
348,20002,1699,0,1377,12,2,1400,14.9695,13491.704
349,21407,20979,0,213,12,4,1400,14.9695,1109.679
350,17381,5121,0,536,12,2,1400,14.9695,2745.225
351,10502,8667,0,250,12,1:2:4,1400,14.9695,1160.891
352,16615,12308,0,127,12,4:2,1400,14.9695,357.009
353,19571,19956,0,877,12,4,1400,14.9695,3026.336
354,3681,17092,0,842,12,3,1400,14.9695,7351.571
355,16014,21064,0,5,12,4,1400,14.9695,34.332
356,6439,18619,0,962,12,3,1400,14.9695,5929.253
357,4320,11338,0,363,12,3:1,1400,14.9695,3545.299
358,11818,5463,0,1045,12,2:1,1400,14.9695,15552.223
359,1593,8422,0,81,12,1:3,1400,14.9695,288.919
360,18385,15573,0,851,12,4,1400,14.9695,12681.743
361,8119,11769,0,1367,12,3:1:4,1400,14.9695,4403.960
362,12282,2662,0,237,12,2:1,1400,14.9695,2354.378
363,14111,16268,0,1296,12,4:3,1400,14.9695,1254.257
364,6315,4883,0,95,12,1,1400,14.9695,997.723
365,20479,17499,0,1195,12,4,1400,14.9695,11348.378
366,11410,11625,0,693,12,4:3:1:2,1400,14.9695,3825.502
367,1385,5413,0,1280,12,1,1400,14.9695,9125.361
368,9511,18127,0,935,12,3:4,1400,14.9695,11339.654
369,5951,9643,0,860,12,1:3,1400,14.9695,4890.682
370,18995,12054,0,8,12,4:2,1400,14.9695,99.294
371,5490,9167,0,1115,12,1:3,1400,14.9695,14990.876
372,12770,11230,0,1172,12,4:2:1:3,1400,14.9695,7924.749
373,8807,16203,0,1113,12,3:4,1400,14.9695,1195.017
374,2759,14512,0,267,12,3,1400,14.9695,15.618
375,21080,3402,0,213,12,2,1400,14.9695,157.070
376,18,9135,0,771,12,1:3,1400,14.9695,1966.145
377,1665,1013,0,801,12,1,1400,14.9695,6963.953
378,13352,14583,0,150,12,4:3,1400,14.9695,75.185
379,19388,9654,0,1192,12,2:4,1400,14.9695,11123.977
380,6588,10601,0,1183,12,1:3,1400,14.9695,6417.149
381,8125,6801,0,450,12,1,1400,14.9695,6629.745
382,7031,5638,0,816,12,1,1400,14.9695,9863.512
383,18325,9550,0,844,12,2:4,1400,14.9695,12446.941
384,12320,13186,0,1370,12,4:3:2,1400,14.9695,17152.293
385,11692,19681,0,1113,12,4:3,1400,14.9695,9030.519
386,13795,13851,0,663,12,4:3:2,1400,14.9695,3431.795
387,15766,795,0,835,12,2,1400,14.9695,8328.031
388,17130,8781,0,1141,12,2:4,1400,14.9695,7103.691
389,18543,14777,0,259,12,4,1400,14.9695,3701.791
390,8953,17916,0,383,12,3:4,1400,14.9695,322.962
391,18777,16684,0,1067,12,4,1400,14.9695,2421.341
392,20870,21158,0,1140,12,4,1400,14.9695,15221.874
393,7246,7129,0,30,12,1,1400,14.9695,50.770
394,21579,21736,0,1177,12,4,1400,14.9695,5392.353
395,8432,3039,0,854,12,1,1400,14.9695,9355.050
396,3069,7449,0,242,12,1,1400,14.9695,1451.737
397,12277,11181,0,492,12,4:2:1:3,1400,14.9695,1588.488
398,2909,5138,0,341,12,1,1400,14.9695,3132.607
399,3772,7594,0,974,12,1:3,1400,14.9695,10079.036
400,17654,12338,0,669,12,4:2,1400,14.9695,5012.740
401,8673,9960,0,88,12,1:3:4,1400,14.9695,1163.298
402,12529,7069,0,1278,12,2:1:4,1400,14.9695,3359.674
403,13294,19165,0,189,12,4:3,1400,14.9695,870.859
404,1168,12761,0,658,12,3:1,1400,14.9695,8703.786
405,17400,11542,0,1052,12,4:2,1400,14.9695,7874.418
406,16943,15569,0,1105,12,4,1400,14.9695,10221.746
407,18992,10943,0,757,12,2:4,1400,14.9695,6375.714
408,20378,9149,0,617,12,2:4,1400,14.9695,5188.658
409,4121,5576,0,591,12,1,1400,14.9695,4542.526
410,4951,7517,0,329,12,1:3,1400,14.9695,4767.175
411,2117,8661,0,1288,12,1:3,1400,14.9695,3207.693
412,4549,18446,0,559,12,3,1400,14.9695,7870.754
413,2223,21391,0,414,12,3,1400,14.9695,1435.403
414,9688,19104,0,546,12,3:4,1400,14.9695,3928.916
415,20514,13556,0,638,12,4:2,1400,14.9695,3016.159
416,11494,15043,0,203,12,4:3,1400,14.9695,813.246
417,5651,19767,0,487,12,3,1400,14.9695,3930.736
418,4771,5271,0,95,12,1,1400,14.9695,557.940
419,8606,15092,0,83,12,3:4,1400,14.9695,1083.599
420,6381,12528,0,173,12,3:1,1400,14.9695,1875.377
421,3990,14411,0,604,12,3:1,1400,14.9695,7735.679
422,21386,9071,0,84,12,2:4,1400,14.9695,146.697
423,9463,15369,0,926,12,3:4,1400,14.9695,1197.594
424,9969,14085,0,1321,12,3:4:1,1400,14.9695,6982.835
425,5429,3808,0,485,12,1,1400,14.9695,6903.780
426,5055,15991,0,236,12,3,1400,14.9695,725.815
427,17800,3733,0,313,12,2,1400,14.9695,3993.930
428,2849,21206,0,1008,12,3,1400,14.9695,7980.088
429,5519,5390,0,125,12,1,1400,14.9695,1371.536
430,14079,4836,0,383,12,2:1,1400,14.9695,1693.574
431,14921,10301,0,1061,12,2:4,1400,14.9695,4528.216
432,18849,1202,0,1187,12,2,1400,14.9695,4609.255
433,5076,17111,0,947,12,3,1400,14.9695,9642.771
434,15522,21670,0,110,12,4,1400,14.9695,145.006
435,14542,2036,0,803,12,2,1400,14.9695,5884.048
436,18043,2278,0,381,12,2,1400,14.9695,1503.331
437,16114,16312,0,135,12,4,1400,14.9695,1990.593
438,9210,5528,0,1247,12,1:2,1400,14.9695,18299.561
439,20478,11522,0,636,12,4:2,1400,14.9695,6360.028
440,10965,16822,0,1143,12,4:3,1400,14.9695,2475.610
441,13806,20551,0,981,12,4,1400,14.9695,8277.817
442,11143,2055,0,904,12,1:2,1400,14.9695,7485.431
443,2774,16794,0,406,12,3,1400,14.9695,608.483
444,887,7371,0,435,12,1,1400,14.9695,414.179
445,9954,1993,0,129,12,1:2,1400,14.9695,1311.949
446,2208,13987,0,997,12,3:1,1400,14.9695,14510.965
447,21529,9198,0,1117,12,2:4,1400,14.9695,10016.991
448,7769,15036,0,679,12,3:4,1400,14.9695,427.882
449,7396,20928,0,553,12,3,1400,14.9695,54.841
450,6946,9894,0,1223,12,1:3,1400,14.9695,9100.251
451,6012,14882,0,1379,12,3:1,1400,14.9695,4813.811
452,1998,11861,0,191,12,3:1,1400,14.9695,610.492
453,15167,20807,0,658,12,4,1400,14.9695,9061.301
454,604,13779,0,806,12,3,1400,14.9695,7875.851
455,6970,7788,0,1361,12,1:3,1400,14.9695,1232.482
456,16322,14299,0,985,12,4:2,1400,14.9695,7021.547
457,10675,1842,0,461,12,1:2,1400,14.9695,6302.043
458,9345,20426,0,970,12,3:4,1400,14.9695,11684.097
459,14346,19462,0,209,12,4,1400,14.9695,1205.658
460,19499,19839,0,318,12,4,1400,14.9695,847.503
461,9840,13605,0,166,12,3:4:1,1400,14.9695,1233.436
