id,x,y,z,deadline,sf,gateways,windowlength,slotlength,delay
51,12237,9807,0,2512,12,1,3200,14.9695,18896.858
52,5204,9544,0,100,12,1,3200,14.9695,173.159
53,3723,8890,0,2992,12,1,3200,14.9695,41259.080
54,7364,8049,0,464,12,1,3200,14.9695,3691.615
55,8040,48,0,476,12,1,3200,14.9695,2195.267
56,7711,2076,0,2608,12,1,3200,14.9695,24716.231
57,2607,7866,0,2820,12,1,3200,14.9695,14148.310
58,9774,708,0,2874,12,1,3200,14.9695,36211.600
59,8759,7172,0,3127,12,1,3200,14.9695,46466.864
60,11870,12199,0,3,12,1,3200,14.9695,18.041
61,173,46,0,453,12,1,3200,14.9695,549.898
62,6907,1086,0,1105,12,1,3200,14.9695,8498.934
63,10098,1412,0,2364,12,1,3200,14.9695,29509.987
64,10654,731,0,26,12,1,3200,14.9695,154.576
65,12387,6455,0,1827,12,1,3200,14.9695,7944.203
66,1529,12303,0,168,12,1,3200,14.9695,1309.105
67,6956,10837,0,2717,12,1,3200,14.9695,37865.627
68,2727,683,0,1692,12,1,3200,14.9695,2884.948
69,2897,7741,0,566,12,1,3200,14.9695,4735.039
70,1925,8539,0,1228,12,1,3200,14.9695,10947.055
71,11301,12172,0,55,12,1,3200,14.9695,314.201
72,10859,7434,0,1783,12,1,3200,14.9695,25403.099
73,5323,6826,0,1882,12,1,3200,14.9695,18596.477
74,6267,771,0,2089,12,1,3200,14.9695,18117.249
75,7576,11518,0,397,12,1,3200,14.9695,2866.667
76,5464,9878,0,2384,12,1,3200,14.9695,3805.367
77,906,178,0,1274,12,1,3200,14.9695,1796.182
78,7445,8315,0,2402,12,1,3200,14.9695,25954.761
79,3418,802,0,908,12,1,3200,14.9695,6220.741
80,9475,12077,0,2190,12,1,3200,14.9695,26587.471
81,7598,2555,0,1958,12,1,3200,14.9695,19139.701
82,1973,4864,0,2269,12,1,3200,14.9695,20878.729
83,8268,9626,0,1616,12,1,3200,14.9695,8135.170
84,3916,9977,0,1988,12,1,3200,14.9695,21872.719
85,11136,1869,0,1252,12,1,3200,14.9695,8711.820
86,9537,2570,0,2270,12,1,3200,14.9695,29367.337
87,2662,839,0,1570,12,1,3200,14.9695,10230.708
88,11115,9762,0,1411,12,1,3200,14.9695,16371.741
89,7008,9278,0,439,12,1,3200,14.9695,2298.895
90,738,6469,0,1158,12,1,3200,14.9695,12380.184
91,7169,6151,0,2524,12,1,3200,14.9695,1805.321
92,11632,5965,0,939,12,1,3200,14.9695,1839.839
93,742,5622,0,695,12,1,3200,14.9695,5978.146
94,7583,5993,0,2368,12,1,3200,14.9695,33412.321
95,5962,11614,0,1219,12,1,3200,14.9695,187.873
96,6647,891,0,2825,12,1,3200,14.9695,15620.488
97,4364,885,0,2293,12,1,3200,14.9695,28806.433
98,9508,2225,0,417,12,1,3200,14.9695,3885.391
99,441,6100,0,2232,12,1,3200,14.9695,27432.450
100,8464,2164,0,2196,12,1,3200,14.9695,23333.273
101,1424,11877,0,2824,12,1,3200,14.9695,22467.245
102,5614,1425,0,1994,12,1,3200,14.9695,7110.118
103,1241,9992,0,1895,12,1,3200,14.9695,23122.854
104,6468,3293,0,1906,12,1,3200,14.9695,23409.723
105,3645,5005,0,2044,12,1,3200,14.9695,13365.242
106,702,7715,0,2246,12,1,3200,14.9695,27440.622
107,8244,6665,0,674,12,1,3200,14.9695,267.001
108,270,7234,0,2681,12,1,3200,14.9695,9388.684
109,7216,1538,0,2367,12,1,3200,14.9695,7581.746
110,9533,4963,0,1101,12,1,3200,14.9695,9845.595
111,11053,11312,0,2690,12,1,3200,14.9695,3176.478
112,10138,2813,0,2611,12,1,3200,14.9695,20174.898
113,9299,7733,0,59,12,1,3200,14.9695,650.568
114,10041,8049,0,2768,12,1,3200,14.9695,36929.445
115,3733,8278,0,1460,12,1,3200,14.9695,13299.079
116,8878,7564,0,805,12,1,3200,14.9695,5845.916
117,5307,9500,0,2695,12,1,3200,14.9695,13528.067
118,11057,7338,0,2654,12,1,3200,14.9695,19133.434
119,8954,8504,0,3112,12,1,3200,14.9695,42956.289
120,7038,288,0,930,12,1,3200,14.9695,12186.959
121,2255,9051,0,1242,12,1,3200,14.9695,3935.124
122,10158,1988,0,470,12,1,3200,14.9695,1134.142
123,3597,3366,0,2066,12,1,3200,14.9695,1906.754
124,2449,10115,0,3022,12,1,3200,14.9695,17284.927
125,1507,5959,0,2669,12,1,3200,14.9695,6634.669
126,7668,150,0,2729,12,1,3200,14.9695,21974.408
127,4976,6579,0,2597,12,1,3200,14.9695,36816.537
128,5670,2610,0,683,12,1,3200,14.9695,7677.802
129,9414,6056,0,201,12,1,3200,14.9695,1316.705
130,8784,8928,0,1554,12,1,3200,14.9695,9857.503
131,2496,5665,0,816,12,1,3200,14.9695,1747.602
132,3868,907,0,2819,12,1,3200,14.9695,14308.858
133,7681,6789,0,1639,12,1,3200,14.9695,13764.041
134,10670,9488,0,1379,12,1,3200,14.9695,18782.832
135,6751,12274,0,1281,12,1,3200,14.9695,19011.676
136,10196,6548,0,690,12,1,3200,14.9695,4081.980
137,10574,8953,0,2451,12,1,3200,14.9695,36189.577
138,2690,9531,0,391,12,1,3200,14.9695,1127.372
139,1521,4457,0,2530,12,1,3200,14.9695,10832.693
140,9244,8965,0,1896,12,1,3200,14.9695,27894.532
141,7748,1814,0,1906,12,1,3200,14.9695,19750.302
142,6932,10496,0,873,12,1,3200,14.9695,1913.953
143,9811,12245,0,1587,12,1,3200,14.9695,12925.069
144,6778,2994,0,2317,12,1,3200,14.9695,6543.422
145,5240,5479,0,1540,12,1,3200,14.9695,14970.549
146,3137,9180,0,243,12,1,3200,14.9695,3508.812
147,10348,215,0,1662,12,1,3200,14.9695,12325.971
148,6574,9998,0,1821,12,1,3200,14.9695,8905.670
149,12046,5122,0,1852,12,1,3200,14.9695,19739.903
150,8322,2593,0,160,12,1,3200,14.9695,1467.229
151,8384,11291,0,3113,12,1,3200,14.9695,22086.030
152,6922,9217,0,2780,12,1,3200,14.9695,28424.904
153,1949,3909,0,145,12,1,3200,14.9695,24.740
154,6394,5692,0,715,12,1,3200,14.9695,9205.986
155,10551,239,0,897,12,1,3200,14.9695,5179.345
156,364,4991,0,2549,12,1,3200,14.9695,710.268
157,4911,8117,0,2509,12,1,3200,14.9695,18655.711
158,12334,10347,0,1375,12,1,3200,14.9695,8288.805
159,12319,12263,0,1716,12,1,3200,14.9695,25015.635
160,1045,3359,0,272,12,1,3200,14.9695,514.852
161,6717,11949,0,328,12,1,3200,14.9695,2793.287
162,10180,12010,0,932,12,1,3200,14.9695,577.010
163,3055,330,0,5,12,1,3200,14.9695,40.574
164,3480,8017,0,883,12,1,3200,14.9695,4510.922
165,259,9899,0,426,12,1,3200,14.9695,6239.399
166,8611,10553,0,1869,12,1,3200,14.9695,14671.629
167,11532,11442,0,352,12,1,3200,14.9695,4343.246
168,10526,1473,0,1217,12,1,3200,14.9695,1233.024
169,6821,3759,0,96,12,1,3200,14.9695,1351.670
170,11449,3985,0,2914,12,1,3200,14.9695,6402.840
171,9444,2043,0,544,12,1,3200,14.9695,470.768
172,5274,7187,0,77,12,1,3200,14.9695,603.029
173,11035,9029,0,782,12,1,3200,14.9695,7530.565
174,8243,5457,0,69,12,1,3200,14.9695,741.364
175,3910,7374,0,1404,12,1,3200,14.9695,12716.750
176,6216,1203,0,2072,12,1,3200,14.9695,4362.057
177,10926,11815,0,1675,12,1,3200,14.9695,18960.354
178,9776,12191,0,1671,12,1,3200,14.9695,14784.813
179,10733,11900,0,903,12,1,3200,14.9695,2246.599
180,9196,5092,0,1970,12,1,3200,14.9695,25082.796
181,8866,3888,0,2656,12,1,3200,14.9695,21445.341
182,4708,2643,0,2897,12,1,3200,14.9695,33804.351
183,6738,7207,0,1069,12,1,3200,14.9695,1804.390
184,4801,9817,0,711,12,1,3200,14.9695,4870.607
185,5430,6508,0,2037,12,1,3200,14.9695,1407.491
186,4435,1855,0,1094,12,1,3200,14.9695,12183.754
187,4056,8680,0,233,12,1,3200,14.9695,2501.266
188,10698,3620,0,2407,12,1,3200,14.9695,5628.303
189,11996,1085,0,266,12,1,3200,14.9695,1998.125
190,9671,10155,0,2201,12,1,3200,14.9695,13845.360
191,10869,10163,0,793,12,1,3200,14.9695,4514.026
192,1881,4010,0,1673,12,1,3200,14.9695,12038.130
193,8498,9511,0,1993,12,1,3200,14.9695,4626.603
194,6853,9484,0,2507,12,1,3200,14.9695,15471.440
195,11813,11508,0,2169,12,1,3200,14.9695,27792.056
196,10099,12007,0,2214,12,1,3200,14.9695,29763.638
197,9788,11383,0,1427,12,1,3200,14.9695,10102.614
198,1044,1153,0,712,12,1,3200,14.9695,3492.263
199,7753,2846,0,2133,12,1,3200,14.9695,18549.761
200,8075,11033,0,1952,12,1,3200,14.9695,13878.986
201,3209,4195,0,1503,12,1,3200,14.9695,6806.178
202,3056,3105,0,1112,12,1,3200,14.9695,5556.106
203,12103,8116,0,2903,12,1,3200,14.9695,3375.275
204,2926,1211,0,276,12,1,3200,14.9695,382.178
205,2527,7112,0,2769,12,1,3200,14.9695,5233.923
206,6825,9394,0,691,12,1,3200,14.9695,936.661
207,11249,8068,0,306,12,1,3200,14.9695,2167.624
208,8322,3079,0,231,12,1,3200,14.9695,1752.253
209,6984,5606,0,1445,12,1,3200,14.9695,1204.179
210,5430,8141,0,1101,12,1,3200,14.9695,12371.288
211,4664,1602,0,999,12,1,3200,14.9695,5420.431
212,2190,3772,0,1344,12,1,3200,14.9695,20014.513
213,3022,4208,0,1386,12,1,3200,14.9695,2533.931
214,9595,1494,0,1987,12,1,3200,14.9695,8516.634
215,2960,7523,0,3129,12,1,3200,14.9695,46443.034
216,2146,1081,0,1651,12,1,3200,14.9695,9724.060
217,8023,3249,0,589,12,1,3200,14.9695,3142.358
218,7116,3804,0,1538,12,1,3200,14.9695,11453.974
219,457,5453,0,2385,12,1,3200,14.9695,34136.669
220,9714,11232,0,2172,12,1,3200,14.9695,21841.225
221,2751,10171,0,992,12,1,3200,14.9695,2581.682
222,11646,1473,0,1285,12,1,3200,14.9695,10711.681
223,7039,3679,0,337,12,1,3200,14.9695,639.723
224,580,3217,0,1390,12,1,3200,14.9695,8856.323
225,6483,11282,0,2131,12,1,3200,14.9695,24755.246
226,5462,2434,0,1556,12,1,3200,14.9695,492.224
227,11468,7690,0,1450,12,1,3200,14.9695,11198.090
228,6109,10294,0,1456,12,1,3200,14.9695,9983.597
229,3373,6391,0,42,12,1,3200,14.9695,130.683
230,2537,371,0,73,12,1,3200,14.9695,772.220
231,5655,7204,0,3140,12,1,3200,14.9695,38680.669
232,11640,9783,0,2951,12,1,3200,14.9695,7213.625
233,2878,3038,0,1535,12,1,3200,14.9695,13668.132
234,4411,1587,0,616,12,1,3200,14.9695,8827.412
235,826,10956,0,556,12,1,3200,14.9695,6084.377
236,1131,7741,0,2122,12,1,3200,14.9695,29138.336
237,9353,8984,0,844,12,1,3200,14.9695,5190.892
238,9329,5854,0,1902,12,1,3200,14.9695,6649.258
239,465,3752,0,2558,12,1,3200,14.9695,22144.747
240,7352,2142,0,1233,12,1,3200,14.9695,18291.339
241,1297,7435,0,1127,12,1,3200,14.9695,8479.694
242,7738,3043,0,1174,12,1,3200,14.9695,16528.784
243,1754,786,0,665,12,1,3200,14.9695,2838.655
244,10457,11651,0,2798,12,1,3200,14.9695,6263.096
245,11793,4075,0,367,12,1,3200,14.9695,2168.742
246,7232,1193,0,1470,12,1,3200,14.9695,6057.807
247,10105,11421,0,154,12,1,3200,14.9695,817.929
248,5493,4729,0,2149,12,1,3200,14.9695,10102.010
249,6009,8765,0,325,12,1,3200,14.9695,433.572
250,11761,3422,0,1652,12,1,3200,14.9695,74.283
251,459,5494,0,2993,12,1,3200,14.9695,30619.813
252,5384,5574,0,3120,12,1,3200,14.9695,5157.217
253,8593,4228,0,302,12,1,3200,14.9695,1433.981
254,11112,4939,0,483,12,1,3200,14.9695,1774.391
255,1935,5443,0,2558,12,1,3200,14.9695,14728.843
256,3999,614,0,1502,12,1,3200,14.9695,19090.889
257,4850,4010,0,1168,12,1,3200,14.9695,14945.743
258,5079,1937,0,1408,12,1,3200,14.9695,12557.046
259,9117,12259,0,1989,12,1,3200,14.9695,28101.770
260,10655,7942,0,776,12,1,3200,14.9695,2985.871
261,4001,7055,0,937,12,1,3200,14.9695,12834.554
262,2341,1103,0,10,12,1,3200,14.9695,63.259
263,7995,10103,0,2196,12,1,3200,14.9695,31214.313
264,6907,8617,0,2762,12,1,3200,14.9695,5254.283
265,8116,4770,0,2666,12,1,3200,14.9695,1991.390
266,5076,4555,0,703,12,1,3200,14.9695,2145.245
267,7257,11004,0,653,12,1,3200,14.9695,3996.702
268,11438,1229,0,2421,12,1,3200,14.9695,24783.043
269,816,1298,0,3112,12,1,3200,14.9695,16302.170
270,7836,2673,0,2379,12,1,3200,14.9695,32504.799
271,6220,6643,0,214,12,1,3200,14.9695,210.442
272,6185,372,0,903,12,1,3200,14.9695,4874.565
273,3054,2834,0,1827,12,1,3200,14.9695,14866.258
274,2235,3938,0,1256,12,1,3200,14.9695,1239.314
275,10252,11256,0,1178,12,1,3200,14.9695,10282.117
276,5748,5120,0,2993,12,1,3200,14.9695,13122.058
277,4678,9896,0,2413,12,1,3200,14.9695,3949.167
278,2549,10858,0,2870,12,1,3200,14.9695,41668.590
279,12189,398,0,2868,12,1,3200,14.9695,26758.969
280,1646,11360,0,1268,12,1,3200,14.9695,1893.162
281,1353,5056,0,993,12,1,3200,14.9695,13645.830
282,2494,9719,0,3194,12,1,3200,14.9695,42925.446
283,3416,1603,0,524,12,1,3200,14.9695,3819.700
284,7582,2901,0,2190,12,1,3200,14.9695,27503.963
285,12360,120,0,675,12,1,3200,14.9695,3533.395
286,8778,8940,0,985,12,1,3200,14.9695,13661.629
287,11172,4089,0,2902,12,1,3200,14.9695,42875.061
288,11056,3158,0,1078,12,1,3200,14.9695,3308.153
289,767,1020,0,2409,12,1,3200,14.9695,17770.619
290,1280,5902,0,2112,12,1,3200,14.9695,9739.523
291,111,5736,0,2878,12,1,3200,14.9695,38342.658
292,10895,6285,0,1221,12,1,3200,14.9695,14019.992
293,8496,7638,0,2167,12,1,3200,14.9695,9409.095
294,1066,7262,0,1751,12,1,3200,14.9695,19453.562
295,9382,4875,0,907,12,1,3200,14.9695,6427.781
296,505,3790,0,146,12,1,3200,14.9695,1920.835
297,10822,4815,0,1935,12,1,3200,14.9695,25556.208
298,8743,4778,0,108,12,1,3200,14.9695,248.765
299,3693,5347,0,1099,12,1,3200,14.9695,11885.991
300,6754,5524,0,794,12,1,3200,14.9695,2981.345
301,10650,3576,0,2383,12,1,3200,14.9695,16240.718
302,10001,3005,0,105,12,1,3200,14.9695,1534.329
303,9249,10101,0,2661,12,1,3200,14.9695,34868.581
304,211,11948,0,2698,12,1,3200,14.9695,12103.266
305,2232,3617,0,879,12,1,3200,14.9695,9771.094
306,1106,4582,0,2719,12,1,3200,14.9695,10883.790
307,10461,387,0,1950,12,1,3200,14.9695,7233.392
308,175,9912,0,134,12,1,3200,14.9695,960.700
309,7627,4259,0,1594,12,1,3200,14.9695,7064.381
310,8327,3459,0,1748,12,1,3200,14.9695,16152.832
311,266,8894,0,1161,12,1,3200,14.9695,4499.714
312,8664,6847,0,1358,12,1,3200,14.9695,18170.001
313,6076,336,0,814,12,1,3200,14.9695,10511.792
314,10483,1785,0,358,12,1,3200,14.9695,1981.875
315,5226,11045,0,2013,12,1,3200,14.9695,8873.678
316,11251,9450,0,501,12,1,3200,14.9695,4378.864
317,9998,10774,0,841,12,1,3200,14.9695,6502.904
318,7225,8714,0,1863,12,1,3200,14.9695,12543.280
319,5122,2068,0,604,12,1,3200,14.9695,1584.128
320,9472,4516,0,1225,12,1,3200,14.9695,9848.342
321,6797,5028,0,1960,12,1,3200,14.9695,9935.545
322,2692,1574,0,3065,12,1,3200,14.9695,22353.664
323,9693,3824,0,1371,12,1,3200,14.9695,5282.134
324,8040,9586,0,1918,12,1,3200,14.9695,10181.895
325,1355,5139,0,931,12,1,3200,14.9695,8857.162
326,11969,6902,0,1675,12,1,3200,14.9695,15127.644
327,2876,230,0,2503,12,1,3200,14.9695,29638.178
328,8438,11874,0,2204,12,1,3200,14.9695,21223.800
329,7170,572,0,1925,12,1,3200,14.9695,2494.922
330,7700,11832,0,2447,12,1,3200,14.9695,12926.645
331,910,5125,0,2241,12,1,3200,14.9695,11533.666
332,8619,7017,0,630,12,1,3200,14.9695,8652.997
333,6874,213,0,824,12,1,3200,14.9695,2514.151
334,10947,10442,0,2730,12,1,3200,14.9695,16991.729
335,7038,7262,0,185,12,1,3200,14.9695,2563.227
336,2635,3647,0,2288,12,1,3200,14.9695,3097.166
337,5483,2920,0,2388,12,1,3200,14.9695,9259.324
338,6764,6359,0,2693,12,1,3200,14.9695,28745.680
339,4362,12231,0,2758,12,1,3200,14.9695,1648.606
340,11667,5595,0,2091,12,1,3200,14.9695,30911.108
341,5261,7907,0,937,12,1,3200,14.9695,9593.887
342,9616,7133,0,627,12,1,3200,14.9695,518.202
343,3501,6163,0,2250,12,1,3200,14.9695,14470.439
344,9070,5516,0,658,12,1,3200,14.9695,7915.006
345,6304,2430,0,1662,12,1,3200,14.9695,20767.315
346,5040,9972,0,2477,12,1,3200,14.9695,8505.797
347,10975,4983,0,759,12,1,3200,14.9695,234.743
348,2242,3325,0,322,12,1,3200,14.9695,947.580
349,136,4900,0,2964,12,1,3200,14.9695,35782.139
350,3080,1446,0,1184,12,1,3200,14.9695,9261.682
351,1645,3492,0,1216,12,1,3200,14.9695,5409.111
352,8501,3809,0,358,12,1,3200,14.9695,3946.494
353,5720,1642,0,1569,12,1,3200,14.9695,9956.991
354,4045,807,0,2014,12,1,3200,14.9695,24953.217
355,7494,3795,0,76,12,1,3200,14.9695,83.340
356,7910,3322,0,1025,12,1,3200,14.9695,5040.018
357,3103,4891,0,881,12,1,3200,14.9695,6296.178
358,3602,5994,0,3023,12,1,3200,14.9695,17575.506
359,4435,4035,0,197,12,1,3200,14.9695,1990.525
360,6090,5476,0,303,12,1,3200,14.9695,3579.127
361,1906,9157,0,512,12,1,3200,14.9695,5907.675
362,10687,5262,0,1369,12,1,3200,14.9695,5126.430
363,9730,8659,0,1987,12,1,3200,14.9695,20941.254
364,11048,10517,0,2576,12,1,3200,14.9695,36444.816
365,2890,9984,0,1764,12,1,3200,14.9695,17998.506
366,83,6960,0,718,12,1,3200,14.9695,9463.596
367,4705,11282,0,2765,12,1,3200,14.9695,26981.279
368,2130,3165,0,1819,12,1,3200,14.9695,15706.938
369,6378,803,0,2373,12,1,3200,14.9695,2381.642
370,567,11142,0,2674,12,1,3200,14.9695,17818.396
371,2655,8063,0,838,12,1,3200,14.9695,11468.800
372,3230,1016,0,3142,12,1,3200,14.9695,37860.648
373,4865,12163,0,1562,12,1,3200,14.9695,2064.030
374,4508,8913,0,647,12,1,3200,14.9695,3520.566
375,3680,379,0,1457,12,1,3200,14.9695,4822.038
376,11371,6306,0,31,12,1,3200,14.9695,105.729
377,10157,289,0,1608,12,1,3200,14.9695,16646.832
378,7611,12186,0,905,12,1,3200,14.9695,13227.580
379,7285,5701,0,609,12,1,3200,14.9695,5858.590
380,1917,11945,0,1469,12,1,3200,14.9695,7412.399
381,7225,8867,0,1349,12,1,3200,14.9695,17469.578
382,3085,5921,0,2131,12,1,3200,14.9695,29941.859
383,3650,8381,0,1924,12,1,3200,14.9695,8819.012
384,5970,427,0,2309,12,1,3200,14.9695,24497.162
385,1945,5434,0,468,12,1,3200,14.9695,6264.909
386,7961,7516,0,954,12,1,3200,14.9695,4360.151
387,8799,2846,0,2717,12,1,3200,14.9695,1141.417
388,96,571,0,1938,12,1,3200,14.9695,25709.554
389,11902,7569,0,2690,12,1,3200,14.9695,23397.384
390,3251,6786,0,766,12,1,3200,14.9695,3097.408
391,4984,7580,0,1256,12,1,3200,14.9695,11964.218
392,4152,1912,0,829,12,1,3200,14.9695,11206.184
393,10176,5953,0,155,12,1,3200,14.9695,1908.499
394,8323,6582,0,2749,12,1,3200,14.9695,32627.329
395,6036,9789,0,1473,12,1,3200,14.9695,13011.795
396,9280,7210,0,85,12,1,3200,14.9695,18.010
397,4148,5819,0,704,12,1,3200,14.9695,5135.152
398,3194,9276,0,1943,12,1,3200,14.9695,352.140
399,690,12183,0,1996,12,1,3200,14.9695,6562.659
400,9748,3608,0,2166,12,1,3200,14.9695,2939.755
401,5421,11061,0,2933,12,1,3200,14.9695,35352.382
402,5448,7679,0,2371,12,1,3200,14.9695,618.480
403,9005,5331,0,2795,12,1,3200,14.9695,3104.590
404,5677,8977,0,791,12,1,3200,14.9695,3774.676
405,5887,285,0,1935,12,1,3200,14.9695,3049.802
406,10667,11239,0,2056,12,1,3200,14.9695,26235.532
407,11488,12394,0,1268,12,1,3200,14.9695,14879.703
408,2564,8804,0,312,12,1,3200,14.9695,1817.937
409,3409,1855,0,653,12,1,3200,14.9695,4865.069
410,11384,8550,0,1996,12,1,3200,14.9695,21914.974
411,8450,7172,0,2002,12,1,3200,14.9695,15230.299
412,7643,1196,0,2117,12,1,3200,14.9695,1489.332
413,8653,9414,0,977,12,1,3200,14.9695,9014.792
414,9982,2180,0,2390,12,1,3200,14.9695,17807.407
415,10539,3964,0,1258,12,1,3200,14.9695,7738.203
416,10309,1313,0,1169,12,1,3200,14.9695,17346.405
417,1837,11367,0,2115,12,1,3200,14.9695,25472.783
418,4185,4508,0,1754,12,1,3200,14.9695,15791.062
419,4662,5194,0,1638,12,1,3200,14.9695,7428.710
420,3770,5220,0,1378,12,1,3200,14.9695,3566.720
421,285,11247,0,1278,12,1,3200,14.9695,13261.634
422,4003,7577,0,2506,12,1,3200,14.9695,4665.677
423,7993,3934,0,2798,12,1,3200,14.9695,13016.438
424,7175,6123,0,1282,12,1,3200,14.9695,14213.303
425,9859,11702,0,740,12,1,3200,14.9695,575.569
426,5528,6405,0,2167,12,1,3200,14.9695,2882.060
427,355,740,0,661,12,1,3200,14.9695,817.694
428,12400,7368,0,451,12,1,3200,14.9695,1885.305
429,1325,7623,0,404,12,1,3200,14.9695,2890.626
430,7566,6647,0,2135,12,1,3200,14.9695,6709.313
431,3321,12161,0,1306,12,1,3200,14.9695,13877.410
432,351,10222,0,1502,12,1,3200,14.9695,17584.700
433,320,1485,0,2737,12,1,3200,14.9695,23012.672
434,1298,10352,0,2429,12,1,3200,14.9695,33593.061
435,10647,6671,0,2570,12,1,3200,14.9695,5258.097
436,5606,6509,0,1552,12,1,3200,14.9695,11583.480
437,10483,7102,0,2131,12,1,3200,14.9695,23387.315
438,9734,1521,0,1258,12,1,3200,14.9695,12796.225
439,374,836,0,2786,12,1,3200,14.9695,19518.431
440,6083,1300,0,1045,12,1,3200,14.9695,7218.736
441,3250,12290,0,2124,12,1,3200,14.9695,6349.489
442,8594,9028,0,50,12,1,3200,14.9695,527.827
443,1326,962,0,2419,12,1,3200,14.9695,5770.059
444,4910,5961,0,2844,12,1,3200,14.9695,15721.111
445,11796,11303,0,38,12,1,3200,14.9695,126.179
446,9349,4949,0,3116,12,1,3200,14.9695,22793.087
447,5180,7858,0,1665,12,1,3200,14.9695,21804.831
448,3084,6280,0,2217,12,1,3200,14.9695,7972.765
449,5631,9842,0,1298,12,1,3200,14.9695,7429.521
450,2519,11801,0,2843,12,1,3200,14.9695,22092.846
451,8303,1182,0,666,12,1,3200,14.9695,362.811
452,12047,9213,0,2204,12,1,3200,14.9695,7420.027
453,2681,3433,0,1173,12,1,3200,14.9695,14941.493
454,11686,8852,0,1386,12,1,3200,14.9695,2226.139
455,8303,2232,0,2745,12,1,3200,14.9695,29817.424
456,2391,3928,0,371,12,1,3200,14.9695,5379.716
457,8269,11497,0,273,12,1,3200,14.9695,1992.037
458,9693,6811,0,1095,12,1,3200,14.9695,9634.742
459,2416,12180,0,1046,12,1,3200,14.9695,10584.607
460,4501,8570,0,706,12,1,3200,14.9695,3013.825
461,8895,9360,0,2441,12,1,3200,14.9695,28321.998
462,10702,3504,0,1821,12,1,3200,14.9695,22974.667
463,8857,5699,0,1855,12,1,3200,14.9695,25837.919
464,1837,1960,0,1494,12,1,3200,14.9695,18904.779
465,5078,12274,0,557,12,1,3200,14.9695,4680.061
466,2064,11728,0,1033,12,1,3200,14.9695,10823.082
467,2963,1977,0,1389,12,1,3200,14.9695,3095.135
468,4245,7685,0,2600,12,1,3200,14.9695,30789.845
469,11530,7054,0,2632,12,1,3200,14.9695,35128.678
470,960,11981,0,1514,12,1,3200,14.9695,9337.636
471,10306,10593,0,3147,12,1,3200,14.9695,14577.963
472,7270,33,0,1893,12,1,3200,14.9695,27804.644
473,8805,3857,0,348,12,1,3200,14.9695,585.505
474,1968,4639,0,698,12,1,3200,14.9695,999.877
